,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,filedeleted
46,2950466,,,04/09/22(Sat)13:47:24,Anonymous,DC COMICS THREAD #2,"Last one <span class=""deadlink"">&gt;&gt;2925872</span>",4917076 - Batman_(series) DC Dick_Grayson Drawnpr0n Jason_Todd Nightwing Red_Hood,.png,2011.0,1500.0,250.0,186.0,1649526444219.0,1649526444,XAqryrVxtEgAugb5fp8O+g==,2533979.0,0,,dc-comics-thread-2,179,141,"[{'no': 2986685, 'now': '11/24/22(Thu)10:23:58', 'name': 'Anonymous', 'com': '<a href=""#p2986660"" class=""quotelink"">&gt;&gt;2986660</a>', 'filename': '5308402 - Batman Batman_(series) DC Dick_Grayson Nightwing YozoraC1', 'ext': '.jpg', 'w': 2312, 'h': 3500, 'tn_w': 82, 'tn_h': 125, 'tim': 1669303438782622, 'time': 1669303438, 'md5': 'x7gWUDzUDcwRhDqGz2GS/g==', 'fsize': 1096335, 'resto': 2950466}, {'no': 2986686, 'now': '11/24/22(Thu)10:24:30', 'name': 'Anonymous', 'com': '<a href=""#p2986685"" class=""quotelink"">&gt;&gt;2986685</a>', 'filename': '5254044 - AllDrawParty Batman Batman_(series) DC', 'ext': '.jpg', 'w': 1580, 'h': 1857, 'tn_w': 106, 'tn_h': 125, 'tim': 1669303470527514, 'time': 1669303470, 'md5': '3zucvXfx1qk+FVMagi0AEQ==', 'fsize': 473308, 'resto': 2950466}, {'no': 2988005, 'now': '12/05/22(Mon)05:49:16', 'name': 'Anonymous', 'filename': 'Tumblr_l_508416106465380', 'ext': '.jpg', 'w': 800, 'h': 1130, 'tn_w': 88, 'tn_h': 125, 'tim': 1670237356030225, 'time': 1670237356, 'md5': '5tQqEE9kd0JJZj9p0GtT+g==', 'fsize': 213634, 'resto': 2950466}, {'no': 2988399, 'now': '12/08/22(Thu)09:27:25', 'name': 'Anonymous', 'filename': 'Fjc0jO7UUAAA_10', 'ext': '.jpg', 'w': 2048, 'h': 1661, 'tn_w': 125, 'tn_h': 101, 'tim': 1670509645369423, 'time': 1670509645, 'md5': 'HbKZZpiCiRhaK77BpT9l2w==', 'fsize': 280043, 'resto': 2950466}, {'no': 2988595, 'now': '12/09/22(Fri)16:35:20', 'name': 'Anonymous', 'filename': 'FjkBQbeUUAAi190', 'ext': '.jpg', 'w': 2048, 'h': 1883, 'tn_w': 125, 'tn_h': 114, 'tim': 1670621720641581, 'time': 1670621720, 'md5': 'PyQ6Tzy7UhOcLKF3keSXBw==', 'fsize': 255347, 'resto': 2950466}]",1670621720,0.0,0.0,174.0,136.0,
47,2966388,,,07/13/22(Wed)08:50:24,Anonymous,,ITT anything like measurements/comparisons in pic related. Turns me on so fucking much. Not sure if there are ablot of pictures like this.,4910526 - Augustus_Cole Damon_Baird Gears_of_War Marcus_Fenix dominic_santiago,.jpg,1288.0,1280.0,250.0,248.0,1657716624586.0,1657716624,kDcVDIvQQGjYLfPW6cMCLA==,190509.0,0,,itt-anything-like-measurementscomparisons-in-pic,168,67,"[{'no': 2988006, 'now': '12/05/22(Mon)07:41:25', 'name': 'Anonymous', 'filename': '5064356 - Jujutsu_Kaisen Megumi_Fushiguro Toji_Fushiguro Yuji_Itadori', 'ext': '.jpg', 'w': 850, 'h': 1122, 'tn_w': 94, 'tn_h': 125, 'tim': 1670244085786937, 'time': 1670244085, 'md5': 'gaBdpzTAK5B8IuBF9bN6nA==', 'fsize': 229724, 'resto': 2966388}, {'no': 2988007, 'now': '12/05/22(Mon)07:42:18', 'name': 'Anonymous', 'filename': '5064357 - Jujutsu_Kaisen Megumi_Fushiguro Toji_Fushiguro Yuji_Itadori', 'ext': '.jpg', 'w': 850, 'h': 1122, 'tn_w': 94, 'tn_h': 125, 'tim': 1670244138217017, 'time': 1670244138, 'md5': '58fsxPRbjIDNBWEzaYPLhQ==', 'fsize': 253457, 'resto': 2966388}, {'no': 2988168, 'now': '12/06/22(Tue)15:04:07', 'name': 'Anonymous', 'com': '<a href=""#p2988006"" class=""quotelink"">&gt;&gt;2988006</a><br>An edit I did of this (mostly bc I love big guys like Toji with small dicks).<br>Might post another version later where I made a size stealing sequence with dialogue.', 'filename': '5064360 - Jujutsu_Kaisen Megumi_Fushiguro Toji_Fushiguro Yuji_Itadori', 'ext': '.jpg', 'w': 796, 'h': 612, 'tn_w': 125, 'tn_h': 96, 'tim': 1670357047919100, 'time': 1670357047, 'md5': 'M36tDl/uJM2qR9yJx9by5A==', 'fsize': 111433, 'resto': 2966388}, {'no': 2988169, 'now': '12/06/22(Tue)15:05:06', 'name': 'Anonymous', 'com': '<a href=""#p2988168"" class=""quotelink"">&gt;&gt;2988168</a>', 'filename': '5064361 - Jujutsu_Kaisen Megumi_Fushiguro Toji_Fushiguro Yuji_Itadori', 'ext': '.jpg', 'w': 796, 'h': 611, 'tn_w': 125, 'tn_h': 95, 'tim': 1670357106019081, 'time': 1670357106, 'md5': 'NUhL1ixQ0wPB5IkcQLuqDQ==', 'fsize': 118074, 'resto': 2966388}, {'no': 2988587, 'now': '12/09/22(Fri)13:05:53', 'name': 'Anonymous', 'com': '<a href=""#p2987522"" class=""quotelink"">&gt;&gt;2987522</a><br>Welp, here is almost definately the last one for Bleach + Burn the witch. I don&#039;t think there&#039;s anymore guys left (that I&#039;d be interested).<br>Could&#039;t find a good color image of Balgo and painting him would require me to basically redrew him, so he&#039;s going black and white even if he doesn&#039;t much with the rest of the series.', 'filename': '5331600 - Bleach Ichigo_Kurosaki', 'ext': '.jpg', 'w': 4033, 'h': 5511, 'tn_w': 91, 'tn_h': 125, 'tim': 1670609153844409, 'time': 1670609153, 'md5': 'kxDnnNxsmgG9fQ3WzlvYrw==', 'fsize': 1535446, 'resto': 2966388}]",1670609153,0.0,0.0,163.0,62.0,
48,2988018,,,12/05/22(Mon)11:45:39,Anonymous,Time Stop/Time Freeze Thread,Basically it&#039;s freezing time to have sex or grope people. How much you can manipulate a person or they&#039;re body&#039;s reaction during the Stop/Freeze varies. Usually the setup is magic phone app or just magic.,102940409_p0,.png,1253.0,1253.0,250.0,250.0,1670258739205317.0,1670258739,VtJ8IRZwqhHJZzHksAC7/Q==,476869.0,0,,time-stoptime-freeze-thread,49,47,"[{'no': 2988574, 'now': '12/09/22(Fri)10:28:23', 'name': 'Anonymous', 'com': '<a href=""#p2988573"" class=""quotelink"">&gt;&gt;2988573</a>', 'filename': 'timestop01-1_E_27', 'ext': '.jpg', 'w': 1689, 'h': 950, 'tn_w': 125, 'tn_h': 70, 'tim': 1670599703724551, 'time': 1670599703, 'md5': 'y3n4Me3kbOoJxwRdRCDzvg==', 'fsize': 253702, 'resto': 2988018}, {'no': 2988576, 'now': '12/09/22(Fri)10:29:15', 'name': 'Anonymous', 'com': '<a href=""#p2988574"" class=""quotelink"">&gt;&gt;2988574</a>', 'filename': 'timestop01-1_E_28', 'ext': '.jpg', 'w': 1689, 'h': 950, 'tn_w': 125, 'tn_h': 70, 'tim': 1670599755921131, 'time': 1670599755, 'md5': 'N/QAqjLCwWNlxxNFKKnjqQ==', 'fsize': 290330, 'resto': 2988018}, {'no': 2988577, 'now': '12/09/22(Fri)10:31:15', 'name': 'Anonymous', 'com': '<a href=""#p2988576"" class=""quotelink"">&gt;&gt;2988576</a>', 'filename': 'timestop01-1_E_29', 'ext': '.jpg', 'w': 1689, 'h': 950, 'tn_w': 125, 'tn_h': 70, 'tim': 1670599875850182, 'time': 1670599875, 'md5': '7CvGE3U19p4izM7fElIygA==', 'fsize': 256878, 'resto': 2988018}, {'no': 2988580, 'now': '12/09/22(Fri)10:34:26', 'name': 'Anonymous', 'com': '<a href=""#p2988577"" class=""quotelink"">&gt;&gt;2988577</a>', 'filename': 'timestop01-1_E_30', 'ext': '.jpg', 'w': 1689, 'h': 950, 'tn_w': 125, 'tn_h': 70, 'tim': 1670600066949425, 'time': 1670600066, 'md5': 'Y8LMP1czGm3RGZXDhZ4+yQ==', 'fsize': 175825, 'resto': 2988018}, {'no': 2988581, 'now': '12/09/22(Fri)10:35:13', 'name': 'Anonymous', 'com': '<a href=""#p2988580"" class=""quotelink"">&gt;&gt;2988580</a>', 'filename': 'timestop01-1_E_31', 'ext': '.jpg', 'w': 1689, 'h': 950, 'tn_w': 125, 'tn_h': 70, 'tim': 1670600113197371, 'time': 1670600113, 'md5': 'rS0fvIew2Ke2FdrOzu/l7w==', 'fsize': 242097, 'resto': 2988018}]",1670600113,0.0,0.0,44.0,42.0,
49,2943749,,,03/09/22(Wed)15:04:20,Anonymous,ART/Y/ST thread #1,"<span class=""quote"">&gt;Why this thread? We already have drawthreads! </span><br><br>Considering fujos are chased away from /aco/, /h/, and /ic/&#039;s salt thread, /cm/ (due to board rules), that /trash/ and /d/ are a bit hardcore and that our current drawthreads are full of greedy beggars and crabs that should go back to /ic/, I&#039;ve noticed our brother board /cm/ encourages to post work that isn&#039;t just from requests.<br><br>Rules : Draw dicks but don&#039;t be a dick, SFW can go to /cm/&#039;s drawthread instead. Put your art here if you wouldn&#039;t want people to open it at work. Not posting your work make any of your negative comment not worth anything. <br><br>Critique ≠ Crabbing. Critique is encouraged, especially if OP asked for it<br><br><span class=""quote"">&gt;Misc</span><br>Posting any kind of drawing challenge be it with outfit or r63 originally female characters is encouraged, and posting writing as well is appreciated <br><br><span class=""quote"">&gt;Ressources to draw the male body : Constructive Anatomy - Bridgman </span><br>https://fr1lib.org/book/614638/1907<wbr>4e<br>line of action : any male category<br>https://line-of-action.com/<br>Study from your favorite BL artists <br><br><span class=""quote"">&gt;Discord invite : </span><br>https://discord.gg/y4T7SY7Qwr",IMG_20220309_195207,.png,780.0,701.0,250.0,224.0,1646856260832.0,1646856260,f0IE30IHlc88WIW3CvqXdQ==,381580.0,0,,artyst-thread-1,221,83,"[{'no': 2987801, 'now': '12/03/22(Sat)08:57:10', 'name': 'Anonymous', 'com': '<a href=""#p2964051"" class=""quotelink"">&gt;&gt;2964051</a><br>hi anon since i drew more i will share it here too, also some critique is cool too', 'filename': '3', 'ext': '.jpg', 'w': 2223, 'h': 1556, 'tn_w': 125, 'tn_h': 87, 'tim': 1670075830131770, 'time': 1670075830, 'md5': 'mvL4MZpTwpdf9X5AWxmmnw==', 'fsize': 242694, 'resto': 2943749}, {'no': 2988123, 'now': '12/06/22(Tue)05:50:08', 'name': 'Anonymous', 'com': '<a href=""#p2987801"" class=""quotelink"">&gt;&gt;2987801</a><br>Came back to check if your post more and you did :))))', 'time': 1670323808, 'resto': 2943749}, {'no': 2988132, 'now': '12/06/22(Tue)10:21:43', 'name': 'Anonymous', 'com': 'I wish my clients ask me drawing big buff men being sluts, I&#039;m working in this request between other things', 'filename': 'Screenshot_20221206-114248_Sketchbook', 'ext': '.jpg', 'w': 1080, 'h': 605, 'tn_w': 125, 'tn_h': 70, 'tim': 1670340103951403, 'time': 1670340103, 'md5': 'AB6SZQceBNLKEFwAbrmH/A==', 'fsize': 145504, 'resto': 2943749}, {'no': 2988195, 'now': '12/06/22(Tue)17:45:40', 'name': 'Anonymous', 'com': '<a href=""#p2960490"" class=""quotelink"">&gt;&gt;2960490</a><br>i love your style anon, is there more?', 'time': 1670366740, 'resto': 2943749}, {'no': 2988538, 'now': '12/09/22(Fri)08:18:00', 'name': 'Anonymous', 'com': '<a href=""#p2982606"" class=""quotelink"">&gt;&gt;2982606</a><br>ok', 'filename': '33EB83F6-46BE-4B27-89CE-EF575397BF2F', 'ext': '.png', 'w': 2095, 'h': 2925, 'tn_w': 89, 'tn_h': 125, 'tim': 1670591880163777, 'time': 1670591880, 'md5': '8EqtyeY2lfLLxHr8ea5HTA==', 'fsize': 1153775, 'resto': 2943749}]",1670591880,0.0,0.0,216.0,80.0,
50,2981798,,,10/19/22(Wed)10:05:41,Anonymous,Guilty Gear,Let&#039;s have a thread for it. No small tops!,5281264 - Guilty_Gear Sol_Badguy rennik,.jpg,861.0,1087.0,198.0,250.0,1666188341944196.0,1666188341,/wxd091BYSn5f8D6r7Mqsg==,221463.0,0,,guilty-gear,66,39,"[{'no': 2988278, 'now': '12/07/22(Wed)11:44:24', 'name': 'Anonymous', 'com': '<a href=""#p2986784"" class=""quotelink"">&gt;&gt;2986784</a><br>Yeah it&#039;s so weird that trapfags even break the rule in place of &quot;no fucking tranny characters allowed&quot; and argue about it', 'time': 1670431464, 'resto': 2981798}, {'no': 2988342, 'now': '12/07/22(Wed)18:05:28', 'name': 'Anonymous', 'com': '<a href=""#p2986599"" class=""quotelink"">&gt;&gt;2986599</a><br>Btw the comic confirms him as a boy in the end. Stay mad', 'filename': 'he', 'ext': '.png', 'w': 960, 'h': 1200, 'tn_w': 100, 'tn_h': 125, 'tim': 1670454328921426, 'time': 1670454328, 'md5': 'fbxw7+fm8IC2Beb+Srhd/g==', 'fsize': 1254283, 'resto': 2981798}, {'no': 2988370, 'now': '12/08/22(Thu)00:00:49', 'name': 'Anonymous', 'com': '<a href=""#p2988342"" class=""quotelink"">&gt;&gt;2988342</a><br><span class=""quote"">&gt;i don&#039;t know japanese i just pretend i do</span>', 'time': 1670475649, 'resto': 2981798}, {'no': 2988523, 'now': '12/09/22(Fri)01:46:06', 'name': 'Anonymous', 'com': '<a href=""#p2988342"" class=""quotelink"">&gt;&gt;2988342</a><br><span class=""quote"">&gt;w*man</span><br><span class=""quote"">&gt;canon tranny</span><br>Why can&#039;t trapfags learn to follow rules?', 'time': 1670568366, 'resto': 2981798}, {'no': 2988655, 'now': '12/10/22(Sat)00:42:27', 'name': 'Anonymous', 'filename': 'FZx9pfkXgAAHSe_', 'ext': '.png', 'w': 1621, 'h': 2048, 'tn_w': 98, 'tn_h': 125, 'tim': 1670650947697159, 'time': 1670650947, 'md5': 'FmGe5yV5A9USjHtYGYQMIA==', 'fsize': 564374, 'resto': 2981798}]",1670650947,0.0,0.0,61.0,37.0,
51,2984247,,,11/05/22(Sat)20:05:10,Anonymous,Homestuck,Maybe someone else here loves troll boys as much as I do.,1e27943ff7f76dc356948f90197825c7a1dd2da1,.png,828.0,1195.0,173.0,250.0,1667693110927627.0,1667693110,C4qH6cGfyQLDpUva1i7RlQ==,521294.0,0,,homestuck,43,41,"[{'no': 2988282, 'now': '12/07/22(Wed)12:11:30', 'name': 'Anonymous', 'filename': '003_Biiguru Homestuck MS_Paint_Adventures Nepeta_Leijon Rule_63', 'ext': '.jpg', 'w': 700, 'h': 577, 'tn_w': 125, 'tn_h': 103, 'tim': 1670433090895428, 'time': 1670433090, 'md5': '3EwZyElIYilK1dgvPgyE/w==', 'fsize': 123532, 'resto': 2984247}, {'no': 2988283, 'now': '12/07/22(Wed)12:19:24', 'name': 'Anonymous', 'filename': '7e53c55a7355888629dc134cedb5ddca0b82eab6', 'ext': '.png', 'w': 794, 'h': 1083, 'tn_w': 91, 'tn_h': 125, 'tim': 1670433564798675, 'time': 1670433564, 'md5': 'JjVzld0m/j0Xpcvtp8IGWA==', 'fsize': 408155, 'resto': 2984247}, {'no': 2988501, 'now': '12/08/22(Thu)22:49:21', 'name': 'Anonymous', 'filename': 'Untitled340_20210808150459', 'ext': '.png', 'w': 768, 'h': 1024, 'tn_w': 93, 'tn_h': 125, 'tim': 1670557761931295, 'time': 1670557761, 'md5': 'oekcTzkjXXdg5oo5zdkAdw==', 'fsize': 407525, 'resto': 2984247}, {'no': 2988503, 'now': '12/08/22(Thu)22:57:18', 'name': 'Anonymous', 'filename': 'nzda1fZU7', 'ext': '.png', 'w': 1280, 'h': 859, 'tn_w': 125, 'tn_h': 83, 'tim': 1670558238674027, 'time': 1670558238, 'md5': 'd33kcOrMIKK+olfr/N+Q/w==', 'fsize': 473809, 'resto': 2984247}, {'no': 2988504, 'now': '12/08/22(Thu)22:58:08', 'name': 'Anonymous', 'filename': 'tavros', 'ext': '.jpg', 'w': 497, 'h': 872, 'tn_w': 71, 'tn_h': 125, 'tim': 1670558288634364, 'time': 1670558288, 'md5': 'zX9/Jm1FrUx7zJ30UO1Upw==', 'fsize': 168220, 'resto': 2984247}]",1670558288,0.0,0.0,38.0,36.0,
52,2986916,,,11/26/22(Sat)12:33:04,Anonymous,"Small Tops, Big Bottoms",bonus if power bottom,FPI6bhzXwAEMDuC,.jpg,868.0,900.0,241.0,250.0,1669483984301325.0,1669483984,+G8XZ69Wii12pb93geSyZA==,189635.0,0,,small-tops-big-bottoms,36,25,"[{'no': 2987751, 'now': '12/02/22(Fri)20:19:15', 'name': 'Anonymous', 'filename': 'sample_fb246ef7087599aae2c3f98b6859c67e', 'ext': '.jpg', 'w': 850, 'h': 497, 'tn_w': 125, 'tn_h': 73, 'tim': 1670030355305493, 'time': 1670030355, 'md5': 'uQjFxBGq5bq/+88pqgTK9g==', 'fsize': 102631, 'resto': 2986916}, {'no': 2988263, 'now': '12/07/22(Wed)08:19:14', 'name': 'Anonymous', 'com': '<a href=""#p2987613"" class=""quotelink"">&gt;&gt;2987613</a><br><span class=""quote"">&gt;searched google images</span><br><span class=""quote"">&gt;searched tineye</span><br><span class=""quote"">&gt;searched saucenao </span><br><span class=""quote"">&gt;googled artist&#039;s name</span><br><span class=""quote"">&gt;nothing</span><br>Where tf did you get this, anon? Is there more?', 'time': 1670419154, 'resto': 2986916}, {'no': 2988272, 'now': '12/07/22(Wed)09:57:51', 'name': 'Anonymous', 'com': '<a href=""#p2988263"" class=""quotelink"">&gt;&gt;2988263</a><br><span class=""quote"">&gt;https://twitter.com/michopanq</span><br>I&#039;ll spoon feed you just this once anon.', 'time': 1670425071, 'resto': 2986916}, {'no': 2988497, 'now': '12/08/22(Thu)21:12:26', 'name': 'Anonymous', 'com': '<a href=""#p2987751"" class=""quotelink"">&gt;&gt;2987751</a><br>This looks familiar, where&#039;s this from?', 'time': 1670551946, 'resto': 2986916}, {'no': 2988502, 'now': '12/08/22(Thu)22:53:41', 'name': 'Anonymous', 'com': '<a href=""#p2988497"" class=""quotelink"">&gt;&gt;2988497</a><br>Looks like the hell on earth/skyla artist', 'filename': '21', 'ext': '.jpg', 'w': 810, 'h': 1080, 'tn_w': 93, 'tn_h': 125, 'tim': 1670558021403601, 'time': 1670558021, 'md5': 'CEGvKS7xXXxxp3PDolCG6w==', 'fsize': 834524, 'resto': 2986916}]",1670558021,0.0,0.0,31.0,23.0,
53,2988493,,,12/08/22(Thu)20:11:30,Anonymous,Artificial Academy 2 General /aa2g/,"Artificial Academy 2 General /aa2g/ #1265b<br>Best girl Edition<br><br>Welcome, this general is for the discussion of ILLUSION&#039;s Artificial Academy 2.<br><br>COPY ERROR MESSAGES WITH CTRL+C, PASTE THEM WITH CTRL+V INTO GOOGLE TRANSLATE. JUST CLICK THE WINDOW AND PRESS CTRL + C, IT WORKS.<br><br><span class=""quote"">&gt;Downloads:</span><br>/aa2g/ Pre-Installed Game, AA2Mini: https://tsukiyo.me/AAA/AA2MiniPPX.x<wbr>ml<br>AAUnlimited updates: https://github.com/aa2g/AA2Unlimite<wbr>d/releases<br><br><span class=""quote"">&gt;Information:</span><br>AA2Mini Install Guide:<br>https://docs.google.com/document/d/<wbr>e/2PACX-1vS8Ap6CrmSNXRsKG9jsIMqHYuH<wbr>M3Cfs5qE5nX6iIgfzLlcWnmiwzmOrp27ytE<wbr>MX03lFNRR7U5UXJalA/pub<br>General FAQ:<br>https://web.archive.org/web/2020021<wbr>6045726/https://pastebin.com/bhrA6i<wbr>Gx<br>AAU Guide and Resources (Modules, Tans, Props, Poses, and More):<br>https://docs.google.com/spreadsheet<wbr>s/d/17qb1X0oOdMKU4OIDp8AfFdLtl5y_4j<wbr>eOOQfPQ2F-PKQ/edit#gid=0<br><br><span class=""quote"">&gt;Character Cards [Database], now with a list of every NonOC in the megas:</span><br>https://docs.google.com/spreadsheet<wbr>s/d/1niC6g-Xd2a2yaY98NBFdAXnURi4ly2<wbr>-lKty69rkQbJ0/edit#gid=2085826690<br>https://db.bepis.moe/aa2/<br><br><span class=""quote"">&gt;Mods &amp; More:</span><br>Mods for AAU/AA2Mini (ppx format, the mediafire has everything):<br>https://www.mediafire.com/folder/vw<wbr>rmdohus4vhh/Mods<br>/aa2g/ Modding Reference Guide (Slot lists for Hair/Clothes/Faces, List Guides, and More):<br>https://docs.google.com/spreadsheet<wbr>s/d/1gwmoVpKuSuF0PtEPLEB17eK_dexPaK<wbr>U106ShZEpBLhg/edit#gid=1751233129<br>Booru: https://aau.booru.org<br><br><span class=""quote"">&gt;HELP! I have a Nvidia card and my game crashes on startup!</span><br>Try the dgVoodoo option in the new win10fix settings.<br>Alternative: Update your AAU and see if it happens again. If so, disable win10fix, enable wined3d and software vertex processing.<br><span class=""quote"">&gt;HELP! Required Windows 11 update broke things!</span><br>winkey+R -&gt; ms-settings:developers -&gt; Terminal=Windows Console Host<br>See image: <span class=""deadlink"">&gt;&gt;408775042</span> (Cross-thread)<br><br>Previous Thread:<br><span class=""deadlink"">&gt;&gt;409815578</span>",1670356189118000,.png,900.0,1440.0,156.0,250.0,1670548290369158.0,1670548290,fpNswlDkZKgAhsAGMCKr/A==,422980.0,0,,artificial-academy-2-general-aa2g,0,0,,1670548290,0.0,0.0,,,
54,2905865,,,09/20/21(Mon)20:31:44,Anonymous,Twunk/Reverse Bara thread,Ripped guys with twink faces and maybe plump butts and unrealistically squishable pecs.,E2u8LXPWEAwxr0O,.jpg,1593.0,1798.0,221.0,249.0,1632184304376.0,1632184304,v+695VKdtwLLyev6gPRiDQ==,381986.0,0,,twunkreverse-bara-thread,280,206,"[{'no': 2987175, 'now': '11/27/22(Sun)04:49:32', 'name': 'Anonymous', 'filename': '90284132_p0', 'ext': '.png', 'w': 1750, 'h': 1500, 'tn_w': 125, 'tn_h': 107, 'tim': 1669542572111985, 'time': 1669542572, 'md5': 'XonAd9ZTPOUVqrJ8rff9SQ==', 'fsize': 2099387, 'resto': 2905865}, {'no': 2987232, 'now': '11/27/22(Sun)23:31:44', 'name': 'Anonymous', 'com': 'guys, can you help me find the source of this image?<br>i&#039;ve been trying to find it for the last 2 hours and can&#039;t find anything, i&#039;ve used every trick i know and every search engine i can get my hands on and nothing came out', 'filename': '1669488747042387', 'ext': '.jpg', 'w': 1441, 'h': 2048, 'tn_w': 87, 'tn_h': 125, 'tim': 1669609904727832, 'time': 1669609904, 'md5': 'DlBRbVSJOOixdTflcxZ/Ng==', 'fsize': 167586, 'resto': 2905865}, {'no': 2987234, 'now': '11/28/22(Mon)01:24:46', 'name': 'Anonymous', 'com': '<a href=""#p2987232"" class=""quotelink"">&gt;&gt;2987232</a><br>Ask <a href=""//boards.4chan.org/d/"" class=""quotelink"">&gt;&gt;&gt;/d/</a>', 'time': 1669616686, 'resto': 2905865}, {'no': 2987235, 'now': '11/28/22(Mon)02:19:42', 'name': 'Anonymous', 'com': '<a href=""#p2987232"" class=""quotelink"">&gt;&gt;2987232</a><br>burn in hell trannoid', 'time': 1669619982, 'resto': 2905865}, {'no': 2988487, 'now': '12/08/22(Thu)18:57:14', 'name': 'Anonymous', 'com': 'so uh, men', 'time': 1670543834, 'resto': 2905865}]",1670543834,0.0,0.0,275.0,204.0,
55,2986119,,,11/20/22(Sun)17:00:31,Anonymous,Public locations,"Post people with their dongs out in a public location, doing whatever<br>Anything with a crowd would be even better",aaaaaaaaaaaaaaaaaaaaaaa,.png,529.0,680.0,194.0,250.0,1668981631578099.0,1668981631,Iqm7GPzIqpdOdrOSLLzy/g==,165906.0,0,,public-locations,10,9,"[{'no': 2986850, 'now': '11/26/22(Sat)04:04:10', 'name': 'Anonymous', 'filename': 'EhKdjpxU0AEKo-c', 'ext': '.jpg', 'w': 1520, 'h': 1360, 'tn_w': 125, 'tn_h': 111, 'tim': 1669453450726079, 'time': 1669453450, 'md5': 'QoG5H2pTBm0bC44XjPrlBw==', 'fsize': 288817, 'resto': 2986119}, {'no': 2986852, 'now': '11/26/22(Sat)04:05:19', 'name': 'Anonymous', 'filename': 'EhKdj7zU4AEzG-u', 'ext': '.jpg', 'w': 1520, 'h': 1360, 'tn_w': 125, 'tn_h': 111, 'tim': 1669453519552634, 'time': 1669453519, 'md5': '3e+EsjM/D/po0sf6JPD2uQ==', 'fsize': 296300, 'resto': 2986119}, {'no': 2986853, 'now': '11/26/22(Sat)04:05:54', 'name': 'Anonymous', 'filename': 'EhKdjXlUwAAovZd', 'ext': '.jpg', 'w': 1520, 'h': 1360, 'tn_w': 125, 'tn_h': 111, 'tim': 1669453554409832, 'time': 1669453554, 'md5': 'jJdxj2CJiNS4bUxWdZBXCg==', 'fsize': 295194, 'resto': 2986119}, {'no': 2986857, 'now': '11/26/22(Sat)04:08:07', 'name': 'Anonymous', 'filename': '83854899_p1_master1200', 'ext': '.jpg', 'w': 1200, 'h': 1200, 'tn_w': 125, 'tn_h': 125, 'tim': 1669453687307242, 'time': 1669453687, 'md5': 'ctSncPSCpY7ufVWSziZlrg==', 'fsize': 902956, 'resto': 2986119}, {'no': 2988461, 'now': '12/08/22(Thu)17:53:48', 'name': 'Anonymous', 'com': 'a-hem', 'time': 1670540028, 'resto': 2986119}]",1670540028,0.0,0.0,5.0,5.0,
56,2966460,,,07/13/22(Wed)22:41:58,Anonymous,Fromsoft Thread #3,"Last thread: <span class=""deadlink"">&gt;&gt;2956126</span>",179383e95e5a09a0076794d05028c9f4,.jpg,1200.0,1200.0,250.0,250.0,1657766518944.0,1657766518,Qjmg6ZSS+azu+dp+9iMRNw==,189295.0,0,,fromsoft-thread-3,259,208,"[{'no': 2987915, 'now': '12/04/22(Sun)06:09:21', 'name': 'Anonymous', 'filename': '007887559_aDxLNACte', 'ext': '.jpg', 'w': 3187, 'h': 1804, 'tn_w': 125, 'tn_h': 70, 'tim': 1670152161287226, 'time': 1670152161, 'md5': 'DSUOF6exrQPrLjwqS/nF2g==', 'fsize': 1224497, 'resto': 2966460}, {'no': 2987916, 'now': '12/04/22(Sun)06:11:00', 'name': 'Anonymous', 'filename': 'FiXW7GMVIAAIaQO', 'ext': '.jpg', 'w': 3496, 'h': 2635, 'tn_w': 125, 'tn_h': 94, 'tim': 1670152260500598, 'time': 1670152260, 'md5': '+ZOmiTNkG25KOM2xV2UfoA==', 'fsize': 1104973, 'resto': 2966460}, {'no': 2988009, 'now': '12/05/22(Mon)08:02:13', 'name': 'Anonymous', 'filename': 'FjHzzbOXoAEpPbd', 'ext': '.jpg', 'w': 3000, 'h': 3000, 'tn_w': 125, 'tn_h': 125, 'tim': 1670245333673327, 'time': 1670245333, 'md5': 'YVKqDcabQF8cR8AJGmRrqg==', 'fsize': 1645116, 'resto': 2966460}, {'no': 2988126, 'now': '12/06/22(Tue)07:23:23', 'name': 'Anonymous', 'filename': 'Fi6D0-waAAA3Sqy', 'ext': '.jpg', 'w': 1249, 'h': 1839, 'tn_w': 84, 'tn_h': 125, 'tim': 1670329403805662, 'time': 1670329403, 'md5': '9blJKCxqx6GsJH1cI9JmdA==', 'fsize': 364430, 'resto': 2966460}, {'no': 2988453, 'now': '12/08/22(Thu)16:15:57', 'name': 'Anonymous', 'filename': 'FiXW7GoUoAAAGx4', 'ext': '.jpg', 'w': 1166, 'h': 1273, 'tn_w': 114, 'tn_h': 125, 'tim': 1670534157617764, 'time': 1670534157, 'md5': '+zJthDauYjboUtFt2+pR+w==', 'fsize': 190893, 'resto': 2966460}]",1670534157,0.0,0.0,254.0,203.0,
