,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
92,174838977,,,12/10/22(Sat)02:50:18,Anonymous,/int/ webms,keep it on topic,1659946522873,.webm,576,1022,140,250,1670658618051105,1670658618,hSuJxFYlZXI+zomO6xGEFQ==,2710656,0,,int-webms,75,49,1670673505,US,0.0,0.0,United States,70.0,46.0,"[{'no': 174844450, 'now': '12/10/22(Sat)06:46:01', 'name': 'Anonymous', 'com': '<a href=""#p174839020"" class=""quotelink"">&gt;&gt;174839020</a><br>Kill all WASPs :)', 'filename': '1661695892179334', 'ext': '.webm', 'w': 960, 'h': 720, 'tn_w': 125, 'tn_h': 93, 'tim': 1670672761682455, 'time': 1670672761, 'md5': 'CjD5g7pSFGEagkMlT/w+nw==', 'fsize': 2813034, 'resto': 174838977, 'country': 'AT', 'country_name': 'Austria'}, {'no': 174844550, 'now': '12/10/22(Sat)06:49:26', 'name': 'Anonymous', 'com': '<a href=""#p174844450"" class=""quotelink"">&gt;&gt;174844450</a><br>niggers always go for the sucker punch', 'time': 1670672966, 'resto': 174838977, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174844596, 'now': '12/10/22(Sat)06:50:46', 'name': 'Anonymous', 'com': '<a href=""#p174839323"" class=""quotelink"">&gt;&gt;174839323</a><br><span class=""quote"">&gt;they have tra(i)nny days in america</span>', 'filename': '1663475209429038', 'ext': '.jpg', 'w': 499, 'h': 496, 'tn_w': 124, 'tn_h': 124, 'tim': 1670673046001331, 'time': 1670673046, 'md5': 'TMqSPY/GBVkwh2K66XjenQ==', 'fsize': 59706, 'resto': 174838977, 'country': 'AT', 'country_name': 'Austria'}, {'no': 174844723, 'now': '12/10/22(Sat)06:54:48', 'name': 'Anonymous', 'com': '<a href=""#p174839418"" class=""quotelink"">&gt;&gt;174839418</a><br>shattered my illusion that japan is clean', 'time': 1670673288, 'resto': 174838977, 'country': 'US', 'country_name': 'United States'}, {'no': 174844833, 'now': '12/10/22(Sat)06:58:25', 'name': 'Anonymous', 'com': '<a href=""#p174839516"" class=""quotelink"">&gt;&gt;174839516</a>', 'filename': '1630981582395', 'ext': '.gif', 'w': 500, 'h': 275, 'tn_w': 125, 'tn_h': 68, 'tim': 1670673505980383, 'time': 1670673505, 'md5': 'MKCZcnoCwBTo92b7ykxprg==', 'fsize': 373987, 'resto': 174838977, 'country': 'IT', 'country_name': 'Italy'}]",
93,174844076,,,12/10/22(Sat)06:34:00,Anonymous,,the most masculine danish man,FWJFhrXWIAAkNzv,.jpg,398,676,147,250,1670672040220301,1670672040,GVXq1OQQ/GafphB+4USBJA==,24671,0,,the-most-masculine-danish-man,2,0,1670673424,US,0.0,0.0,United States,,,"[{'no': 174844482, 'now': '12/10/22(Sat)06:47:09', 'name': 'Anonymous', 'com': '<a href=""#p174844076"" class=""quotelink"">&gt;&gt;174844076</a><br>Love his videos. Swimmy lost btw', 'time': 1670672829, 'resto': 174844076, 'country': 'RU', 'country_name': 'Russian Federation'}, {'no': 174844800, 'now': '12/10/22(Sat)06:57:04', 'name': 'Anonymous', 'com': '<a href=""#p174844076"" class=""quotelink"">&gt;&gt;174844076</a><br>What hoi4 does to a mf', 'time': 1670673424, 'resto': 174844076, 'country': 'AT', 'country_name': 'Austria'}]",
94,174825922,,,12/09/22(Fri)17:19:06,Anonymous,/ita/ - il filo,edizione araldica,scudo araldico di filonia,.png,1000,1211,206,249,1670624346902534,1670624346,tySQUdOiaV/cbmWjZZFzow==,420901,0,,ita-il-filo,268,43,1670673408,IT,0.0,0.0,Italy,263.0,43.0,"[{'no': 174843710, 'now': '12/10/22(Sat)06:21:21', 'name': 'Anonymous', 'com': '<a href=""#p174843618"" class=""quotelink"">&gt;&gt;174843618</a><br>ma pensati una fidanzata', 'time': 1670671281, 'resto': 174825922, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174843741, 'now': '12/10/22(Sat)06:22:28', 'name': 'Anonymous', 'com': '<a href=""#p174843706"" class=""quotelink"">&gt;&gt;174843706</a><br>ERA ORA', 'time': 1670671348, 'resto': 174825922, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174843810, 'now': '12/10/22(Sat)06:25:03', 'name': 'Anonymous', 'com': '<a href=""#p174843706"" class=""quotelink"">&gt;&gt;174843706</a><br>Pure razzista,partono le segnalazioni', 'time': 1670671503, 'resto': 174825922, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174843811, 'now': '12/10/22(Sat)06:25:03', 'name': 'Anonymous', 'com': '<a href=""#p174831394"" class=""quotelink"">&gt;&gt;174831394</a><br>Ma che cazzo di capelli si è fatto questo frocio sodomita', 'time': 1670671503, 'resto': 174825922, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174844793, 'now': '12/10/22(Sat)06:56:48', 'name': 'Anonymous', 'com': '<a href=""#p174843811"" class=""quotelink"">&gt;&gt;174843811</a><br>accendi il cervello stupido caccolico, non vedi che è un fotomontaggio?', 'time': 1670673408, 'resto': 174825922, 'country': 'IT', 'country_name': 'Italy'}]",
95,174821379,,,12/09/22(Fri)15:30:49,Anonymous,,You WILL move to the US<br>You WILL earn more<br>You WILL pay less in taxes<br>You WILL pay less for goods<br>You WILL have a big house<br>You WILL drive a big car <br>I believe in you Anon!,b0e,.jpg,656,679,241,250,1670617849021931,1670617849,3X/pF8xxnL8QtIUmxfwSRQ==,31473,0,,you-will-move-to-the-us,81,9,1670673267,AU,0.0,0.0,Australia,76.0,9.0,"[{'no': 174843471, 'now': '12/10/22(Sat)06:13:44', 'name': 'Anonymous', 'com': '<a href=""#p174821578"" class=""quotelink"">&gt;&gt;174821578</a><br>Will I switch away from my shitty smelly biotech career?', 'time': 1670670824, 'resto': 174821379, 'country': 'CZ', 'country_name': 'Czech Republic'}, {'no': 174843556, 'now': '12/10/22(Sat)06:16:25', 'name': 'Anonymous', 'com': '<a href=""#p174821578"" class=""quotelink"">&gt;&gt;174821578</a><br>Will i marry my gf?', 'time': 1670670985, 'resto': 174821379, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174843783, 'now': '12/10/22(Sat)06:23:50', 'name': 'Anonymous', 'com': '<a href=""#p174821578"" class=""quotelink"">&gt;&gt;174821578</a><br>rollin', 'time': 1670671430, 'resto': 174821379, 'country': 'IN', 'country_name': 'India'}, {'no': 174843805, 'now': '12/10/22(Sat)06:24:52', 'name': 'Anonymous', 'com': '<a href=""#p174821578"" class=""quotelink"">&gt;&gt;174821578</a><br>reroll', 'time': 1670671492, 'resto': 174821379, 'country': 'IN', 'country_name': 'India'}, {'no': 174844713, 'now': '12/10/22(Sat)06:54:27', 'name': 'Anonymous', 'com': '<a href=""#p174821578"" class=""quotelink"">&gt;&gt;174821578</a><br>Will i be God?', 'time': 1670673267, 'resto': 174821379, 'country': 'IN', 'country_name': 'India'}]",
96,174844446,,,12/10/22(Sat)06:45:54,Anonymous,,"Many Turkish girls start smoking, because their fathers don&#039;t beat them up anymore.",1652857675906,.png,612,408,250,166,1670672754843044,1670672754,QbC8oCVFNjUT8CKievksHg==,490723,0,,many-turkish-girls-start-smoking-because-their,3,0,1670673247,DE,0.0,0.0,Germany,,,"[{'no': 174844614, 'now': '12/10/22(Sat)06:51:23', 'name': 'Anonymous', 'com': '<a href=""#p174844446"" class=""quotelink"">&gt;&gt;174844446</a><br>ikimaymun<br>I pray against your health<br>may your chest pains increase', 'time': 1670673083, 'resto': 174844446, 'country': 'TR', 'country_name': 'Turkey'}, {'no': 174844667, 'now': '12/10/22(Sat)06:53:02', 'name': 'Anonymous', 'com': '<a href=""#p174844614"" class=""quotelink"">&gt;&gt;174844614</a><br>bro you look like a shitskin and call others maymun?', 'time': 1670673182, 'resto': 174844446, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174844703, 'now': '12/10/22(Sat)06:54:07', 'name': 'Anonymous', 'com': '<a href=""#p174844667"" class=""quotelink"">&gt;&gt;174844667</a><br>ywnbg', 'time': 1670673247, 'resto': 174844446, 'country': 'TR', 'country_name': 'Turkey'}]",
97,174837300,,,12/10/22(Sat)00:58:39,Anonymous,Do you write books about White Women in your country?,,2h49,.jpg,1080,1712,157,250,1670651919766829,1670651919,66SwBl4l/izpbDs86flsIA==,424675,0,,do-you-write-books-about-white-women-in-your,45,5,1670673243,VN,0.0,0.0,Vietnam,40.0,4.0,"[{'no': 174843279, 'now': '12/10/22(Sat)06:07:06', 'name': 'Anonymous', 'com': '<a href=""#p174839242"" class=""quotelink"">&gt;&gt;174839242</a><br>larp nation made by nationalist rebels who set up a dictatorship enforcing western ideals', 'time': 1670670426, 'resto': 174837300, 'country': 'CA', 'country_name': 'Canada'}, {'no': 174843505, 'now': '12/10/22(Sat)06:14:51', 'name': 'Anonymous', 'com': '<a href=""#p174837300"" class=""quotelink"">&gt;&gt;174837300</a><br>(((Chelsea Handler)))', 'time': 1670670891, 'resto': 174837300, 'country': 'BD', 'country_name': 'Bangladesh'}, {'no': 174843644, 'now': '12/10/22(Sat)06:19:13', 'name': 'Anonymous', 'com': '<a href=""#p174837300"" class=""quotelink"">&gt;&gt;174837300</a><br>White Woman book:<br><span class=""quote"">&gt;Charge phone</span><br><span class=""quote"">&gt;Go mcdonald</span><br><span class=""quote"">&gt;Credit card debt</span><br><span class=""quote"">&gt;Fuck dog</span><br><span class=""quote"">&gt;Can&#039;t cook</span><br><span class=""quote"">&gt;Eat hot chip </span><br><span class=""quote"">&gt;Lie</span><br>The end', 'time': 1670671153, 'resto': 174837300, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174844243, 'now': '12/10/22(Sat)06:39:39', 'name': 'Anonymous', 'com': '<a href=""#p174837300"" class=""quotelink"">&gt;&gt;174837300</a><br>race mixing really did a number on asians eh?', 'filename': '1620174757117', 'ext': '.jpg', 'w': 401, 'h': 640, 'tn_w': 78, 'tn_h': 125, 'tim': 1670672379894827, 'time': 1670672379, 'md5': 'jJeJCYiRTou98GkQSWSqlg==', 'fsize': 20375, 'resto': 174837300, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174844701, 'now': '12/10/22(Sat)06:54:03', 'name': 'Anonymous', 'com': 'The most toxic people I ever met were all white women though', 'time': 1670673243, 'resto': 174837300, 'country': 'FI', 'country_name': 'Finland'}]",
98,174739202,,,12/07/22(Wed)19:56:38,Anonymous,/balt/,,IMG_7900,.jpg,1536,2048,187,250,1670460998359853,1670460998,FyvdpRdFT9b9/kW3sCyltQ==,440728,0,,balt,89,29,1670673183,LT,0.0,0.0,Lithuania,84.0,27.0,"[{'no': 174841309, 'now': '12/10/22(Sat)04:48:40', 'name': 'Anonymous', 'com': 'need a surgery', 'time': 1670665720, 'resto': 174739202, 'country': 'LV', 'since4pass': 2021, 'country_name': 'Latvia'}, {'no': 174842730, 'now': '12/10/22(Sat)05:45:36', 'name': 'slatty', 'com': 'fr', 'filename': 'IMG_8944', 'ext': '.jpg', 'w': 960, 'h': 1280, 'tn_w': 93, 'tn_h': 125, 'tim': 1670669136644649, 'time': 1670669136, 'md5': 'zANbwgrzlL9a8xgeqBZDZA==', 'fsize': 332595, 'resto': 174739202, 'country': 'LT', 'trip': '!/Perky/qg.', 'country_name': 'Lithuania'}, {'no': 174843250, 'now': '12/10/22(Sat)06:06:09', 'name': 'slatty', 'com': 'gone grub', 'time': 1670670369, 'resto': 174739202, 'country': 'LT', 'trip': '!/Perky/qg.', 'country_name': 'Lithuania'}, {'no': 174843361, 'now': '12/10/22(Sat)06:09:53', 'name': 'Anonymous', 'com': 'same', 'time': 1670670593, 'resto': 174739202, 'country': 'EE', 'country_name': 'Estonia'}, {'no': 174844669, 'now': '12/10/22(Sat)06:53:03', 'name': 'slatty', 'com': 'grubbed up', 'filename': 'IMG_7695', 'ext': '.jpg', 'w': 3024, 'h': 4032, 'tn_w': 93, 'tn_h': 125, 'tim': 1670673183834666, 'time': 1670673183, 'md5': 'p3TV4VlVPkmU4MO4rXaHCA==', 'fsize': 2741341, 'resto': 174739202, 'country': 'LT', 'trip': '!/Perky/qg.', 'country_name': 'Lithuania'}]",
99,174841236,,,12/10/22(Sat)04:45:10,Anonymous,,Is your country pro-/n/ or pro-/o/?,car-vs-train,.jpg,558,334,250,149,1670665510628250,1670665510,9cHLytlN7a/nZtIhWf3Nyg==,37377,0,,is-your-country-pron-or-proo,9,3,1670673180,US,0.0,0.0,United States,4.0,1.0,"[{'no': 174841480, 'now': '12/10/22(Sat)04:56:24', 'name': 'Anonymous', 'com': '<a href=""#p174841236"" class=""quotelink"">&gt;&gt;174841236</a><br>I have very controversial views on this.<br>Cities should be re-planned in such a way that they are more walkable and have proper bike infrastructure.<br>These dense cities can then be easily interconnected by a railway network.<br>If you have to be somewhere in less than 5km it should be illegal to use your car unless you need to move something heavy around.<br>Also only the top 20% of incomes should be able to drive cars, women shouldn&#039;t be able to drive cars either for obvious reasons.<br>SUV crossovers should also be banned because they&#039;re ugly.', 'filename': '1639860486879', 'ext': '.jpg', 'w': 843, 'h': 768, 'tn_w': 125, 'tn_h': 113, 'tim': 1670666184021064, 'time': 1670666184, 'md5': 'ahJfLAhuBEXY2GOr7HADvA==', 'fsize': 140242, 'resto': 174841236, 'country': 'BE', 'country_name': 'Belgium'}, {'no': 174841489, 'now': '12/10/22(Sat)04:56:50', 'name': 'Anonymous', 'com': 'I hate N', 'time': 1670666210, 'resto': 174841236, 'country': 'FR', 'country_name': 'France'}, {'no': 174841569, 'now': '12/10/22(Sat)05:00:03', 'name': 'Anonymous', 'com': '/o/ on short travels<br>/n/ on long travels', 'time': 1670666403, 'resto': 174841236, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174843264, 'now': '12/10/22(Sat)06:06:35', 'name': 'Anonymous', 'com': 'We are full /n/ now.<br><span class=""quote"">&gt;Santiago is getting 3 new metro lines, 2 commuter rail lines and a tram to the airport</span><br><span class=""quote"">&gt;Valparaíso is getting a 26km commuter rail extension, a tram line and a total renewal of the public bus system</span><br><span class=""quote"">&gt;Concepción got new trains and there is a new railway bridge under construction that will allow higher frequencies</span><br><span class=""quote"">&gt;3B USD for a Santiago-Valparaíso train project</span>', 'filename': '1653879177469', 'ext': '.jpg', 'w': 1921, 'h': 1081, 'tn_w': 125, 'tn_h': 70, 'tim': 1670670395265624, 'time': 1670670395, 'md5': '+JMWiT3o+C6NlFOncF3Tsg==', 'fsize': 287964, 'resto': 174841236, 'country': 'CL', 'country_name': 'Chile'}, {'no': 174844665, 'now': '12/10/22(Sat)06:53:00', 'name': 'Anonymous', 'com': '<a href=""#p174841480"" class=""quotelink"">&gt;&gt;174841480</a><br>100% agree', 'time': 1670673180, 'resto': 174841236, 'country': 'PL', 'country_name': 'Poland'}]",
100,174843131,,,12/10/22(Sat)06:01:04,Anonymous,DJT - Daily Japanese Thread #3059,"DJT is the best Japanese language learning shitposting thread on 4chan for 大変態 that are interested in everything Japanese<br>Japanese speakers learning English are also welcome<br><br>How to stay healthy:<br>https://docs.google.com/document/d/<wbr>1UNMTNZnRCHizHe5H2sQxLYxzchxwFW735U<wbr>KSr6MWsFE<br><br>The only way to learn 日本語:<br>1. Filter all tripfags<br>2. https://streamable.com/6nlhff<br>3. Don&#039;t waste time/money on ゴミ like:<br>-Anki, garbage videos and youtube channels, shitty apps, translations, learning kanji instead of vocab, Genki, Imabi, t*tsumoto, RTK, KKLC, Kanji Damage, Wanikani, Duolingo, Bunpro, Kodansha, Tobira, whatever you&#039;re using, language schools, Italki, AJATT, JLPT, Kanji Kentei tests and many other scams<br>-Pitch accent doesn&#039;t exist (you can say words however you want https://youtu.be/1RKWcCyD7GI )<br>-Learning how to write on paper (you can do it later once you&#039;re decent at Japanese)<br>Avoiding these beginner traps will cut down your learning time considerably to less than 2 years if you learn every day and never give up. After that it&#039;s just enjoying the language and content while fortifying your knowledge and occasionally learning something new.<br>4. Fix your health with the grimoire first, it makes life and learning 100 times easier<br>5. Spend a few days getting familiar with kanas<br>6. Give Tae Kim a fast read, it&#039;s not the most accurate grammar guide but it&#039;s the fastest. Look up Japanese grammar on Japanese google/ask DJT later on instead<br>7. A few years of reading, listening, watching vtubers, shitposting on /djt/ and having your posts corrected by Japanese flags, googling stuff you don&#039;t know and you&#039;re done!<br>8. Move to Japan<br>9. The ride never ends<br>絶対英語を学べる方法:<br>https://youtu.be/RJ__1lmPJWY<br><br>教材:<br>https://pastebin.com/8yvbPEim<br>図書館:<br>https://itazuraneko.neocities.org/l<wbr>ibrary/librarymain.html<br>https://nyaa.si/<br><br>先スレ <a href=""/int/thread/174807240#p174807240"" class=""quotelink"">&gt;&gt;174807240</a>",jashinchan722,.png,668,1200,139,250,1670670064751257,1670670064,RCx/borld1mpo6cFIwfVTg==,822035,0,,djt-daily-japanese-thread-3059,3,2,1670673164,PL,0.0,0.0,Poland,,,"[{'no': 174843235, 'now': '12/10/22(Sat)06:05:35', 'name': 'Anonymous', 'com': '<a href=""#p174843131"" class=""quotelink"">&gt;&gt;174843131</a>', 'filename': '1669209622562', 'ext': '.png', 'w': 1275, 'h': 716, 'tn_w': 125, 'tn_h': 70, 'tim': 1670670335275782, 'time': 1670670335, 'md5': 'm4rrVaRXXUIPnxeG9I/1gw==', 'fsize': 711689, 'resto': 174843131, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174843964, 'now': '12/10/22(Sat)06:30:16', 'name': 'Anonymous', 'com': 'https://edition.cnn.com/2022/12/09/<wbr>europe/kremlin-critic-ilya-yashin-g<wbr>uilty-intl/index.html<br>nooo not yashin-chan', 'filename': 'jashinchan69', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670671816914616, 'time': 1670671816, 'md5': '7FTArSWWsSGPT4kCWRLH9Q==', 'fsize': 1016722, 'resto': 174843131, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174844655, 'now': '12/10/22(Sat)06:52:44', 'name': 'Anonymous', 'com': '死の冷たい、甘い相擁', 'time': 1670673164, 'resto': 174843131, 'country': 'PL', 'country_name': 'Poland'}]",
101,174841260,,,12/10/22(Sat)04:46:18,Anonymous,,"How do Americans cope?<br>Mind you that these numbers are bound to be extermeley underreported, Germans came to the US and anglesized their names long before WW1, for example the guy who designed the brooklyn bridge:<br>https://en.wikipedia.org/wiki/John_<wbr>A._Roebling<br><br>There is a very good chance that the Anglos in your family tree were actially Germans lol",Americans_with_German_Ancestry_by_state.svg,.png,1920,1187,250,154,1670665578380303,1670665578,S1TPZJgTHfzz/9Jjjyh34Q==,269204,0,,how-do-americans-cope,15,2,1670673124,DE,0.0,0.0,Germany,10.0,1.0,"[{'no': 174843520, 'now': '12/10/22(Sat)06:15:35', 'name': 'Anonymous', 'com': '<a href=""#p174841342"" class=""quotelink"">&gt;&gt;174841342</a><br>sounds like seething shit skins, no americans hate germans', 'time': 1670670935, 'resto': 174841260, 'country': 'US', 'country_name': 'United States'}, {'no': 174843707, 'now': '12/10/22(Sat)06:21:11', 'name': 'Anonymous', 'com': '<a href=""#p174841342"" class=""quotelink"">&gt;&gt;174841342</a><br>Of course they hate the Great Satan. It&#039;s occupying almost all the entire continent.<br><br>We&#039;re all living in Amerika...<br>https://www.youtube.com/watch?v=Rr8<wbr>ljRgcJNM', 'time': 1670671271, 'resto': 174841260, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174844379, 'now': '12/10/22(Sat)06:43:50', 'name': 'Anonymous', 'com': '<a href=""#p174841342"" class=""quotelink"">&gt;&gt;174841342</a><br>try to remember there are many niggers and jews with this flag also', 'time': 1670672630, 'resto': 174841260, 'country': 'US', 'country_name': 'United States'}, {'no': 174844537, 'now': '12/10/22(Sat)06:49:00', 'name': 'Anonymous', 'com': '<a href=""#p174841260"" class=""quotelink"">&gt;&gt;174841260</a><br><a href=""#p174843422"" class=""quotelink"">&gt;&gt;174843422</a><br>Germ cope<br><a href=""#p174841342"" class=""quotelink"">&gt;&gt;174841342</a><br>poopenfarten &gt;:^)', 'filename': '1632506081624', 'ext': '.jpg', 'w': 608, 'h': 801, 'tn_w': 94, 'tn_h': 125, 'tim': 1670672940582393, 'time': 1670672940, 'md5': 'IcH3FBOPiguPK86ur3yG9A==', 'fsize': 200984, 'resto': 174841260, 'country': 'US', 'country_name': 'United States'}, {'no': 174844635, 'now': '12/10/22(Sat)06:52:04', 'name': 'Anonymous', 'com': '<a href=""#p174841342"" class=""quotelink"">&gt;&gt;174841342</a><br><a href=""#p174841260"" class=""quotelink"">&gt;&gt;174841260</a><br>isn&#039;t it the other way around? average americans seem to like to say they are part german. slavic americans seem to be trying to hide the fact that they are slavic whites. but i don&#039;t quite understand this autistic racial dynamics.', 'time': 1670673124, 'resto': 174841260, 'country': 'KR', 'country_name': 'South Korea'}]",
