,no,sticky,closed,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,sub,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies,trip
40,2671396,,,03/23/22(Wed)08:25:28,Anonymous,Thread for scuba gear and/or wetsuits.,98540483_1641938296_2,.jpg,1165,2242,129,250,1648038328582,1648038328,0I8FV1hayf9H/S/DzDYW1w==,1076120,0,,thread-for-scuba-gear-andor-wetsuits,93,73,1670623074,,0.0,0.0,88.0,69.0,"[{'no': 2734130, 'now': '11/06/22(Sun)08:33:51', 'name': 'Anonymous', 'com': '<a href=""#p2734109"" class=""quotelink"">&gt;&gt;2734109</a><br>Starving for content doesn&#039;t mean I&#039;ll eat from the dog&#039;s bowl', 'time': 1667741631, 'resto': 2671396}, {'no': 2736355, 'now': '11/17/22(Thu)06:49:54', 'name': 'Anonymous', 'filename': '40dba87b-4acc-4d7b-b71f-52556d743c29', 'ext': '.png', 'w': 800, 'h': 566, 'tn_w': 125, 'tn_h': 88, 'tim': 1668685794692298, 'time': 1668685794, 'md5': 'WOVU/uThY93XeuEEiwbQdw==', 'fsize': 722023, 'resto': 2671396}, {'no': 2738139, 'now': '11/24/22(Thu)14:26:08', 'name': 'Anonymous', 'filename': 'FfpW259agAE6Hhg', 'ext': '.jpg', 'w': 1181, 'h': 1207, 'tn_w': 122, 'tn_h': 125, 'tim': 1669317968564532, 'time': 1669317968, 'md5': 'x1Dp9x6c+xbuiu/F1Vco/Q==', 'fsize': 110024, 'resto': 2671396}, {'no': 2739925, 'now': '12/02/22(Fri)15:40:12', 'name': 'Anonymous', 'filename': 'FX5MiT8acAAYBUs', 'ext': '.jpg', 'w': 840, 'h': 1200, 'tn_w': 87, 'tn_h': 125, 'tim': 1670013612267572, 'time': 1670013612, 'md5': 'bNBvSaOO4cZ9hifiXybx+w==', 'fsize': 58959, 'resto': 2671396}, {'no': 2741699, 'now': '12/09/22(Fri)16:57:54', 'name': 'Anonymous', 'filename': '101818706_1669693522_1', 'ext': '.jpg', 'w': 1125, 'h': 1809, 'tn_w': 77, 'tn_h': 125, 'tim': 1670623074469984, 'time': 1670623074, 'md5': 'LR+Y9f9D4z5jDcYJS1cu2g==', 'fsize': 779618, 'resto': 2671396}]",
41,2712991,,,08/16/22(Tue)14:39:20,DOT DOT DOT,"Previous thread <span class=""deadlink"">&gt;&gt;2674949</span><br>This is a thread for new content recently posted at the original source.",FaIIjyRVsAEW9Ja,.jpg,948,2235,106,250,1660675160282498,1660675160,AytZpsWexGoEW1qLdW/t2g==,1775455,0,,recent-things-63,183,166,1670622523,Recent things #63,0.0,0.0,178.0,161.0,"[{'no': 2740325, 'now': '12/04/22(Sun)13:23:50', 'name': 'DOT DOT DOT', 'com': 'https://twitter.com/chichi_8181_/st<wbr>atus/1599381588495958016', 'filename': 'FjIlErwaMAARtik', 'ext': '.jpg', 'w': 1448, 'h': 2048, 'tn_w': 88, 'tn_h': 125, 'tim': 1670178230881568, 'time': 1670178230, 'md5': 'IqvlKsbNhvCDS4KryR379w==', 'fsize': 421955, 'resto': 2712991}, {'no': 2740326, 'now': '12/04/22(Sun)13:24:25', 'name': 'DOT DOT DOT', 'com': 'https://twitter.com/tnsrk612/status<wbr>/1599408024757862402', 'filename': 'FjI9CmeakAc-qC0', 'ext': '.jpg', 'w': 1925, 'h': 3036, 'tn_w': 79, 'tn_h': 125, 'tim': 1670178265356197, 'time': 1670178265, 'md5': 'SAweFZFhsNX8aMNmILnvvQ==', 'fsize': 1978817, 'resto': 2712991}, {'no': 2740772, 'now': '12/06/22(Tue)09:15:19', 'name': 'DOT DOT DOT', 'filename': '103387369_p0', 'ext': '.jpg', 'w': 1191, 'h': 1684, 'tn_w': 88, 'tn_h': 125, 'tim': 1670336119101583, 'time': 1670336119, 'md5': 'MWQD0Ar4WTcqYjTn34QMWw==', 'fsize': 1287147, 'resto': 2712991}, {'no': 2741079, 'now': '12/07/22(Wed)11:03:57', 'name': 'DOT DOT DOT', 'filename': '103424350_p0', 'ext': '.jpg', 'w': 1280, 'h': 1774, 'tn_w': 90, 'tn_h': 124, 'tim': 1670429037502155, 'time': 1670429037, 'md5': '7x2MjhL2QzWzkJRwN/6NlA==', 'fsize': 1838205, 'resto': 2712991}, {'no': 2741698, 'now': '12/09/22(Fri)16:48:43', 'name': 'DOT DOT DOT', 'filename': '103480739_p0', 'ext': '.jpg', 'w': 800, 'h': 1133, 'tn_w': 88, 'tn_h': 125, 'tim': 1670622523454879, 'time': 1670622523, 'md5': 'lY9KzoMriHi4F4pZcxaAew==', 'fsize': 780794, 'resto': 2712991}]",
42,2653589,,,01/27/22(Thu)18:28:01,Anonymous,Gorgeous boob windows that show off the good stuff.,102932305565,.jpg,2130,3000,177,250,1643326081687,1643326081,qrxeNjPBnZ2k65eEfeRWyw==,1846267,0,,boob-windows,154,136,1670618722,Boob Windows,0.0,0.0,149.0,131.0,"[{'no': 2737673, 'now': '11/22/22(Tue)05:52:09', 'name': 'Anonymous', 'filename': 'Koneko_3840', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1669114329435832, 'time': 1669114329, 'md5': 'DmtVAV+cEwiyXkzYLSjgbA==', 'fsize': 1633234, 'resto': 2653589}, {'no': 2739921, 'now': '12/02/22(Fri)15:08:59', 'name': 'Anonymous', 'filename': 'AIangel', 'ext': '.png', 'w': 768, 'h': 1280, 'tn_w': 75, 'tn_h': 125, 'tim': 1670011739516052, 'time': 1670011739, 'md5': 'xZSCFifrkbmF8KwgwBz2FA==', 'fsize': 1186695, 'resto': 2653589}, {'no': 2739923, 'now': '12/02/22(Fri)15:11:00', 'name': 'Anonymous', 'filename': 'alpha&amp;beta(mibry_(phrysm))', 'ext': '.jpg', 'w': 991, 'h': 1400, 'tn_w': 88, 'tn_h': 125, 'tim': 1670011860034418, 'time': 1670011860, 'md5': 'VRgvCTbj9+XFZbO8jIXiWA==', 'fsize': 1026426, 'resto': 2653589}, {'no': 2741692, 'now': '12/09/22(Fri)15:44:44', 'name': 'Anonymous', 'filename': 'bikini-yukineko1018', 'ext': '.jpg', 'w': 2892, 'h': 4096, 'tn_w': 88, 'tn_h': 125, 'tim': 1670618684326554, 'time': 1670618684, 'md5': 'fqwgI9bVueWyZSJFYssFnA==', 'fsize': 1258975, 'resto': 2653589}, {'no': 2741693, 'now': '12/09/22(Fri)15:45:22', 'name': 'Anonymous', 'filename': 'Black&amp;White', 'ext': '.png', 'w': 720, 'h': 864, 'tn_w': 104, 'tn_h': 125, 'tim': 1670618722286122, 'time': 1670618722, 'md5': 'yvF8RKHd5+iRt9/RePQLsA==', 'fsize': 807798, 'resto': 2653589}]",
43,2738759,,,11/26/22(Sat)16:51:30,Anonymous,,049728a4d06eb0f3485fb72c35adac00,.jpg,4086,5908,172,250,1669499490913655,1669499490,Xar2xSE6BKnjS7RlbMfU6Q==,2301378,0,,high-school-dxd-thread,44,44,1670618558,High School DxD Thread,0.0,0.0,39.0,39.0,"[{'no': 2739179, 'now': '11/28/22(Mon)12:44:28', 'name': 'Anonymous', 'filename': 'e04f4afd778bf474333a172ad5304498', 'ext': '.png', 'w': 1290, 'h': 1767, 'tn_w': 91, 'tn_h': 125, 'tim': 1669657468448094, 'time': 1669657468, 'md5': '4E9K/XeL9HQzOhcq1TBEmA==', 'fsize': 2381532, 'resto': 2738759}, {'no': 2739318, 'now': '11/29/22(Tue)10:11:04', 'name': 'Anonymous', 'filename': '8b44c24ee469177352ebad2e33e0267e', 'ext': '.jpg', 'w': 2048, 'h': 2960, 'tn_w': 86, 'tn_h': 125, 'tim': 1669734664068403, 'time': 1669734664, 'md5': 'i0TCTuRpF3NS660uM+Amfg==', 'fsize': 754862, 'resto': 2738759}, {'no': 2739889, 'now': '12/02/22(Fri)10:48:16', 'name': 'Anonymous', 'filename': '7d648f39fe84b82be7a434f080b8f39e', 'ext': '.gif', 'w': 1000, 'h': 562, 'tn_w': 125, 'tn_h': 70, 'tim': 1669996096978682, 'time': 1669996096, 'md5': 'fWSPOf6EuCvnpDTwgLjzng==', 'fsize': 2617527, 'resto': 2738759}, {'no': 2741690, 'now': '12/09/22(Fri)15:41:22', 'name': 'Anonymous', 'filename': '1f2d1931c991eef1b2f323b764557bea', 'ext': '.jpg', 'w': 1280, 'h': 1600, 'tn_w': 100, 'tn_h': 125, 'tim': 1670618482817937, 'time': 1670618482, 'md5': 'LGQ7lFqaGKjB/vmhaTuCbQ==', 'fsize': 2276849, 'resto': 2738759}, {'no': 2741691, 'now': '12/09/22(Fri)15:42:38', 'name': 'Anonymous', 'filename': '3d1c4f39bc013bd0d506f4bd8f52bca0', 'ext': '.jpg', 'w': 1280, 'h': 1600, 'tn_w': 100, 'tn_h': 125, 'tim': 1670618558840347, 'time': 1670618558, 'md5': 'D0byr+1seyW5/HMDr4M+mQ==', 'fsize': 2115543, 'resto': 2738759}]",
44,2687610,,,05/21/22(Sat)16:54:05,Anonymous,,8F6371F1-814B-44AF-ADEE-962C193AE689,.jpg,850,1360,156,250,1653166445061,1653166445,yDQm8tWyVTmahkE4hp+Jrg==,394421,0,,azur-lane-thread,141,123,1670618391,Azur Lane Thread,0.0,0.0,136.0,119.0,"[{'no': 2739296, 'now': '11/29/22(Tue)06:25:03', 'name': 'Anonymous', 'filename': 'SpiritBoat', 'ext': '.jpg', 'w': 1000, 'h': 1417, 'tn_w': 88, 'tn_h': 125, 'tim': 1669721103913360, 'time': 1669721103, 'md5': 'Rl4gVQjButIsx+wnKjVnag==', 'fsize': 717243, 'resto': 2687610}, {'no': 2739598, 'now': '11/30/22(Wed)18:41:04', 'name': 'Anonymous', 'com': '<a href=""#p2694397"" class=""quotelink"">&gt;&gt;2694397</a><br><span class=""quote"">&gt;Women with big breasts don&#039;t exist</span>', 'time': 1669851664, 'resto': 2687610}, {'no': 2741687, 'now': '12/09/22(Fri)15:37:54', 'name': 'Anonymous', 'filename': 'atdan', 'ext': '.jpg', 'w': 2100, 'h': 1487, 'tn_w': 125, 'tn_h': 88, 'tim': 1670618274402271, 'time': 1670618274, 'md5': '+NSQopSmFdiY4FOJM5TKZQ==', 'fsize': 544486, 'resto': 2687610}, {'no': 2741688, 'now': '12/09/22(Fri)15:39:20', 'name': 'Anonymous', 'filename': 'azur_40k-kreuzer_00', 'ext': '.jpg', 'w': 3360, 'h': 1890, 'tn_w': 125, 'tn_h': 70, 'tim': 1670618360010230, 'time': 1670618360, 'md5': 'hnhMr9JGR3S1s1ZeXlURnQ==', 'fsize': 537112, 'resto': 2687610}, {'no': 2741689, 'now': '12/09/22(Fri)15:39:51', 'name': 'Anonymous', 'filename': 'AzurLane', 'ext': '.jpg', 'w': 1200, 'h': 1915, 'tn_w': 78, 'tn_h': 125, 'tim': 1670618391844329, 'time': 1670618391, 'md5': 'IuBFvJXQmmfztcyhFOSaFQ==', 'fsize': 187597, 'resto': 2687610}]",
45,2684600,,,05/10/22(Tue)11:47:09,Anonymous,"Girls from Xenoblade 1, 2, 3 and X are all welcome.",89070221_p2_master1200,.jpg,832,1200,173,250,1652197629484,1652197629,93jwQf/9birqOLN/aYKfPg==,466658,0,,xenoblade,274,270,1670617899,Xenoblade,0.0,0.0,269.0,265.0,"[{'no': 2739668, 'now': '12/01/22(Thu)01:13:31', 'name': 'Anonymous', 'filename': '98061C85-A585-4364-81A3-F41A8F148C61', 'ext': '.png', 'w': 1400, 'h': 1080, 'tn_w': 125, 'tn_h': 96, 'tim': 1669875211880269, 'time': 1669875211, 'md5': 'wuo7Ja1W38OE5cOCbOmtAA==', 'fsize': 1324015, 'resto': 2684600}, {'no': 2739710, 'now': '12/01/22(Thu)08:56:20', 'name': 'Anonymous', 'filename': '2021-06-09TPPx006Pyra_Mythra', 'ext': '.jpg', 'w': 5100, 'h': 6600, 'tn_w': 96, 'tn_h': 125, 'tim': 1669902980884017, 'time': 1669902980, 'md5': 'w45Y7IVUrwhLjO3iynfWMg==', 'fsize': 4126662, 'resto': 2684600}, {'no': 2740181, 'now': '12/03/22(Sat)23:13:30', 'name': 'Anonymous', 'filename': '106F70BB-4717-42E1-BCBA-5C2ECBEA796D', 'ext': '.jpg', 'w': 1748, 'h': 2480, 'tn_w': 88, 'tn_h': 124, 'tim': 1670127210852044, 'time': 1670127210, 'md5': '9TzmAcMdXkkgpIpMnNqkhQ==', 'fsize': 582843, 'resto': 2684600}, {'no': 2741684, 'now': '12/09/22(Fri)15:30:50', 'name': 'Anonymous', 'filename': '09a788ee-21fa-4b5f-b4f8-ead479a716c0', 'ext': '.png', 'w': 1652, 'h': 2339, 'tn_w': 88, 'tn_h': 125, 'tim': 1670617850386175, 'time': 1670617850, 'md5': 'TuwvZScvt9hJcgG6ESzoNA==', 'fsize': 1344020, 'resto': 2684600}, {'no': 2741685, 'now': '12/09/22(Fri)15:31:39', 'name': 'Anonymous', 'filename': 'd5ea5947-84fe-4e3c-bc39-0946afd87fed', 'ext': '.png', 'w': 1652, 'h': 2339, 'tn_w': 88, 'tn_h': 125, 'tim': 1670617899604949, 'time': 1670617899, 'md5': 'MdZpONR0xCf0/lR1r9HoSQ==', 'fsize': 1622621, 'resto': 2684600}]",
46,2687497,,,05/21/22(Sat)10:16:31,Anonymous,,bnl 1,.png,1984,2806,176,250,1653142591834,1653142591,fTq7hN1x4mhzzR67Avi3qQ==,3803501,0,,bare-naked-ladies,184,174,1670615543,Bare naked ladies,0.0,0.0,179.0,169.0,"[{'no': 2740392, 'now': '12/04/22(Sun)19:03:29', 'name': 'Anonymous', 'filename': 'd5f4399e06e14b13456a2fd634d1d2d6', 'ext': '.jpg', 'w': 849, 'h': 1200, 'tn_w': 88, 'tn_h': 125, 'tim': 1670198609822384, 'time': 1670198609, 'md5': 'RW37HoC/zWfA8/UEAwQNQA==', 'fsize': 247770, 'resto': 2687497}, {'no': 2740393, 'now': '12/04/22(Sun)19:04:45', 'name': 'Anonymous', 'filename': 'cc2356cddbe0a409ebb693e8d3f1ef1e', 'ext': '.jpg', 'w': 954, 'h': 1346, 'tn_w': 88, 'tn_h': 125, 'tim': 1670198685476547, 'time': 1670198685, 'md5': 'XCPY7lFRzoIi6tqdCQMzqw==', 'fsize': 835422, 'resto': 2687497}, {'no': 2741396, 'now': '12/08/22(Thu)15:16:31', 'name': 'Anonymous', 'filename': '3eebd695-2b65-44dc-8196-512f564b6790', 'ext': '.jpg', 'w': 1384, 'h': 3800, 'tn_w': 45, 'tn_h': 125, 'tim': 1670530591417450, 'time': 1670530591, 'md5': 'WRNBUiLxF5gj1jxbijXkZA==', 'fsize': 249319, 'resto': 2687497}, {'no': 2741680, 'now': '12/09/22(Fri)14:51:50', 'name': 'Anonymous', 'filename': 'AkemiOnly', 'ext': '.png', 'w': 3239, 'h': 3825, 'tn_w': 105, 'tn_h': 125, 'tim': 1670615510127309, 'time': 1670615510, 'md5': 'ddIOaDg3NT6fWggTXRcEMA==', 'fsize': 622954, 'resto': 2687497}, {'no': 2741681, 'now': '12/09/22(Fri)14:52:23', 'name': 'Anonymous', 'filename': 'SleepyAkemi', 'ext': '.jpg', 'w': 700, 'h': 1000, 'tn_w': 87, 'tn_h': 125, 'tim': 1670615543117014, 'time': 1670615543, 'md5': 'g1ublTA0Nes84vmu11fpBg==', 'fsize': 354060, 'resto': 2687497}]",
47,2740756,,,12/06/22(Tue)07:57:46,Anonymous,Bras being removed while clothed.,FjLnQSIUoAAuHdZ,.jpg,2100,2100,250,250,1670331466225404,1670331466,n7TLAgvdOBVOkMHtkfII/Q==,1274630,0,,bras-being-removed-while-clothed,18,17,1670614222,,0.0,0.0,13.0,13.0,"[{'no': 2741461, 'now': '12/08/22(Thu)19:15:35', 'name': 'Anonymous', 'filename': '6aac999066e19579', 'ext': '.jpg', 'w': 700, 'h': 1024, 'tn_w': 85, 'tn_h': 125, 'tim': 1670544935372148, 'time': 1670544935, 'md5': '4meLsbINzGAWBjJSHQxu3A==', 'fsize': 197677, 'resto': 2740756}, {'no': 2741463, 'now': '12/08/22(Thu)19:17:04', 'name': 'Anonymous', 'filename': 'tumblr_oa1c7i3TWf1sc9gvyo1_1280', 'ext': '.png', 'w': 612, 'h': 859, 'tn_w': 89, 'tn_h': 125, 'tim': 1670545024578952, 'time': 1670545024, 'md5': 'CQh851MEJJW9ypzy0hE2Xw==', 'fsize': 493770, 'resto': 2740756}, {'no': 2741464, 'now': '12/08/22(Thu)19:18:57', 'name': 'Anonymous', 'filename': '__drawn_by_tororo__82f6d283fda1d04e776bac6d8d74a612', 'ext': '.jpg', 'w': 3495, 'h': 4844, 'tn_w': 90, 'tn_h': 124, 'tim': 1670545137687696, 'time': 1670545137, 'md5': 'MhhzU0Eaqt8AY7EiWULvJg==', 'fsize': 3460471, 'resto': 2740756}, {'no': 2741465, 'now': '12/08/22(Thu)19:25:18', 'name': 'Anonymous', 'filename': 'DdZwI1_U8AAjGGa', 'ext': '.png', 'w': 475, 'h': 625, 'tn_w': 95, 'tn_h': 125, 'tim': 1670545518071591, 'time': 1670545518, 'md5': 'B9t83mKQ9c89yS4tfQy2iw==', 'fsize': 230591, 'resto': 2740756}, {'no': 2741675, 'now': '12/09/22(Fri)14:30:22', 'name': 'Anonymous', 'com': 'More bra chads i see.', 'time': 1670614222, 'resto': 2740756}]",
48,2635159,,,12/03/21(Fri)12:08:02,Anonymous,A goddess with one of the most attractive character designs of all time. Post her lewds.,Mashu,.png,1552,2190,177,250,1638551282002,1638551282,3iReTUFRqnruHAntduhHlw==,3869350,0,,mashu-kyrelight,147,112,1670612347,Mashu Kyrelight,0.0,0.0,142.0,107.0,"[{'no': 2738071, 'now': '11/24/22(Thu)02:13:08', 'name': 'Anonymous', 'filename': '92919983_p0', 'ext': '.jpg', 'w': 1200, 'h': 1800, 'tn_w': 83, 'tn_h': 125, 'tim': 1669273988449372, 'time': 1669273988, 'md5': '39EfsYr2NND2w/z7cZObSA==', 'fsize': 1141993, 'resto': 2635159}, {'no': 2738608, 'now': '11/26/22(Sat)02:23:28', 'name': 'Anonymous', 'filename': '77459666_p3', 'ext': '.jpg', 'w': 2480, 'h': 3507, 'tn_w': 88, 'tn_h': 125, 'tim': 1669447408134034, 'time': 1669447408, 'md5': '/cd/21EQqePwqIKlpg1Gsg==', 'fsize': 832604, 'resto': 2635159}, {'no': 2739425, 'now': '11/29/22(Tue)23:49:46', 'name': 'Anonymous', 'filename': '80690879_p2', 'ext': '.jpg', 'w': 4123, 'h': 2585, 'tn_w': 125, 'tn_h': 78, 'tim': 1669783786639064, 'time': 1669783786, 'md5': 'ryfO7VMCNNqmADRGhJHaqg==', 'fsize': 1247643, 'resto': 2635159}, {'no': 2740067, 'now': '12/03/22(Sat)13:37:22', 'name': 'Anonymous', 'filename': '103234269_p0', 'ext': '.jpg', 'w': 643, 'h': 1000, 'tn_w': 80, 'tn_h': 125, 'tim': 1670092642542280, 'time': 1670092642, 'md5': 'jGNOtDPoCZ6kwClhP8K9/g==', 'fsize': 270774, 'resto': 2635159}, {'no': 2741670, 'now': '12/09/22(Fri)13:59:07', 'name': 'Anonymous', 'filename': 'Fjh8gesVUAAZTNM', 'ext': '.jpg', 'w': 1300, 'h': 1835, 'tn_w': 88, 'tn_h': 125, 'tim': 1670612347154585, 'time': 1670612347, 'md5': 'nXiziD8sn/OA7c+9oZt4Aw==', 'fsize': 269000, 'resto': 2635159}]",
49,2738424,,,11/25/22(Fri)18:34:58,Anonymous,Bonus for large breasts,36D767D7-605C-47FA-983F-7C65BD50896B,.jpg,1275,1800,177,250,1669419298185394,1669419298,XyQ6OGzE+ZyWAdmqFyG25g==,869008,0,,bikini-babes,104,100,1670609841,Bikini babes,0.0,0.0,99.0,96.0,"[{'no': 2740494, 'now': '12/05/22(Mon)10:20:34', 'name': 'Anonymous', 'filename': 'IMG_5372', 'ext': '.jpg', 'w': 2319, 'h': 3355, 'tn_w': 86, 'tn_h': 125, 'tim': 1670253634149704, 'time': 1670253634, 'md5': 'j8omAhZtFh8Dw7ZnlAGBkA==', 'fsize': 843046, 'resto': 2738424}, {'no': 2740495, 'now': '12/05/22(Mon)10:21:11', 'name': 'Anonymous', 'com': '<a href=""#p2740494"" class=""quotelink"">&gt;&gt;2740494</a>', 'filename': 'IMG_6336', 'ext': '.jpg', 'w': 1752, 'h': 1402, 'tn_w': 125, 'tn_h': 100, 'tim': 1670253671275104, 'time': 1670253671, 'md5': 'v2/Xu6oIUTqhaRYx9GPfsw==', 'fsize': 354498, 'resto': 2738424}, {'no': 2740497, 'now': '12/05/22(Mon)10:22:16', 'name': 'Anonymous', 'com': '<a href=""#p2740495"" class=""quotelink"">&gt;&gt;2740495</a>', 'filename': 'IMG_5279', 'ext': '.jpg', 'w': 1920, 'h': 1626, 'tn_w': 125, 'tn_h': 105, 'tim': 1670253736786702, 'time': 1670253736, 'md5': 'Uf6b5E10a0fauMF4gK/8cg==', 'fsize': 424261, 'resto': 2738424}, {'no': 2740864, 'now': '12/06/22(Tue)15:42:36', 'name': 'Anonymous', 'com': '<a href=""#p2739828"" class=""quotelink"">&gt;&gt;2739828</a><br>balls', 'time': 1670359356, 'resto': 2738424}, {'no': 2741661, 'now': '12/09/22(Fri)13:17:21', 'name': 'Anonymous', 'filename': 'IMG_3725', 'ext': '.jpg', 'w': 850, 'h': 1384, 'tn_w': 76, 'tn_h': 125, 'tim': 1670609841089421, 'time': 1670609841, 'md5': '7dJkTUsRXGY5ImnUHJEe+A==', 'fsize': 577877, 'resto': 2738424}]",
50,2741033,,,12/07/22(Wed)06:55:27,Anonymous,Post cute and juicy meganekkos wearing the most detailed meganes out there.,1670413804057,.jpg,1060,1500,176,250,1670414127967183,1670414127,jqqmLDjmyj5PBgu95iV2Jw==,1208899,0,,girls-with-glasses,27,26,1670603970,Girls with Glasses,0.0,0.0,22.0,21.0,"[{'no': 2741352, 'now': '12/08/22(Thu)10:15:42', 'name': 'Anonymous', 'com': '<a href=""#p2741351"" class=""quotelink"">&gt;&gt;2741351</a>', 'filename': '102719168_p2', 'ext': '.png', 'w': 1035, 'h': 1500, 'tn_w': 86, 'tn_h': 125, 'tim': 1670512542429330, 'time': 1670512542, 'md5': 'Qy5vtQ3+/lsAx2+UHyLUBg==', 'fsize': 2028801, 'resto': 2741033}, {'no': 2741646, 'now': '12/09/22(Fri)11:34:23', 'name': 'Anonymous', 'filename': '1670603601272', 'ext': '.jpg', 'w': 2333, 'h': 3496, 'tn_w': 83, 'tn_h': 125, 'tim': 1670603663513538, 'time': 1670603663, 'md5': '1m7IdyMOwWPdkRuxkmYVzw==', 'fsize': 3297456, 'resto': 2741033}, {'no': 2741647, 'now': '12/09/22(Fri)11:34:38', 'name': 'Anonymous', 'filename': '103472986_p6', 'ext': '.jpg', 'w': 809, 'h': 1142, 'tn_w': 88, 'tn_h': 125, 'tim': 1670603678610590, 'time': 1670603678, 'md5': '7A7XOQGBa6XFQvQfH8X6Zg==', 'fsize': 181536, 'resto': 2741033}, {'no': 2741648, 'now': '12/09/22(Fri)11:35:01', 'name': 'Anonymous', 'filename': '1670511954154', 'ext': '.jpg', 'w': 1201, 'h': 1860, 'tn_w': 80, 'tn_h': 124, 'tim': 1670603701821895, 'time': 1670603701, 'md5': 'IybNO7Ww+bJF+RTN12Pr0g==', 'fsize': 813419, 'resto': 2741033}, {'no': 2741650, 'now': '12/09/22(Fri)11:39:30', 'name': 'Anonymous', 'filename': '1670603929000', 'ext': '.jpg', 'w': 1310, 'h': 1700, 'tn_w': 96, 'tn_h': 125, 'tim': 1670603970397446, 'time': 1670603970, 'md5': 'y7nXW0OYxcg12yBLC2y+jg==', 'fsize': 663535, 'resto': 2741033}]",
51,2713834,,,08/18/22(Thu)20:46:41,Anonymous,What are your best /e/ concepts you want to see done?<br><br>Expanding on an anon&#039;s idea is acceptable as well!,writeananimeplot,.jpg,1141,621,250,136,1660870001427771,1660870001,lrVxCoe94T394xpKs0DDIQ==,90890,0,,what-are-your-best-e-concepts-you-want-to-see,120,55,1670601618,,0.0,0.0,115.0,55.0,"[{'no': 2741476, 'now': '12/08/22(Thu)20:16:56', 'name': 'Anonymous', 'com': 'Are we now at the point where contrarians are turning on AI when five seconds ago everyone was dazzled by it despite the hands and feet being fucked up?', 'time': 1670548616, 'resto': 2713834}, {'no': 2741494, 'now': '12/08/22(Thu)21:28:34', 'name': 'Anonymous', 'com': '<a href=""#p2741476"" class=""quotelink"">&gt;&gt;2741476</a><br>No', 'time': 1670552914, 'resto': 2713834}, {'no': 2741555, 'now': '12/09/22(Fri)00:48:53', 'name': 'Anonymous', 'com': '<a href=""#p2741494"" class=""quotelink"">&gt;&gt;2741494</a><br>We&#039;re starting that trend. Artists are furious so there are anti AI campaigns now.', 'time': 1670564933, 'resto': 2713834}, {'no': 2741562, 'now': '12/09/22(Fri)01:31:57', 'name': 'Anonymous', 'com': '<a href=""#p2741476"" class=""quotelink"">&gt;&gt;2741476</a><br><a href=""#p2741555"" class=""quotelink"">&gt;&gt;2741555</a><br>It&#039;s not contrarians and it&#039;s not artists who are complaining about AI spam in normal threads, it&#039;s just the vast majority of normal people. And it&#039;s been this way since it started.<br>AI is cool and all, but it&#039;s not yet producing images of quite the same quality as the actual art that people want to see. There are containment threads for people who specifically want to see AI&#039;s current attempts at art, and people get rightfully upset when those containment threads spill out into normal threads and fill them with trash. It&#039;s a blatant strawman to try and pretend that everyone who doesn&#039;t want every thread flooded with AI garbage is a seething artist or contrarian. We can appreciate AI art and look forward to its future improvements while also keeping it in its appropriate place, in the same way that we can appreciate hardcore hentai but still insist that it be posted in /h/ instead of here in /e/', 'time': 1670567517, 'resto': 2713834}, {'no': 2741642, 'now': '12/09/22(Fri)11:00:18', 'name': 'Anonymous', 'com': '<a href=""#p2741562"" class=""quotelink"">&gt;&gt;2741562</a><br>There is AI art littered over /e/ and /h/ now and nobody notices (or if they do notice they dont care) unless there are hands and feet in the image. You&#039;re being a bit disingenuous. The beef isnt with AI art spilling out of its threads, its with AI art thats obviously AI art.', 'time': 1670601618, 'resto': 2713834}]",
