,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
54,18683373,12/11/22(Sun)04:41:06,Anonymous,Pho is French beef broth<br>Bho Kho is French beef stew<br>Bhan xheo is French crepe.<br>Bhan mi is French baguette.<br><br>I thought my mom was joking when she commented that Vietnamese cuisine doesn&#039;t exist.<br>I&#039;ve always considered fusion cooking as a meme and now my entire life is a lie.,Pho-Beef-Noodles-2008,.jpg,800,600,250,187,1670751666431919,1670751666,PEfMYz488O6nkOpy9WIHsQ==,212765,0,0,0,pho-is-french-beef-broth,6,0,1.0,0.0,"[{'no': 18683391, 'now': '12/11/22(Sun)04:46:58', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Vietnamese cuisine doesn&#039;t exist.</span><br>Nice bait, would be a shame if it got deleted.', 'time': 1670752018, 'resto': 18683373}, {'no': 18683394, 'now': '12/11/22(Sun)04:48:02', 'name': 'Anonymous', 'com': 'great story figgit', 'time': 1670752082, 'resto': 18683373}, {'no': 18683400, 'now': '12/11/22(Sun)04:55:09', 'name': 'Anonymous', 'com': 'is your mom hot?', 'time': 1670752509, 'resto': 18683373}, {'no': 18683439, 'now': '12/11/22(Sun)05:21:54', 'name': 'Japanese Troon', 'com': '<a href=""#p18683373"" class=""quotelink"">&gt;&gt;18683373</a><br>Vietnamese cuisine exists but its so very primitive and 3rd world in ingredients and cooking technique. While I don&#039;t like white invasion of asia, the french occupying the viets did them so much more good. Vietnam would be a 4th world black hole if they didn&#039;t get foreign influence. <br><br><a href=""#p18683391"" class=""quotelink"">&gt;&gt;18683391</a><br><a href=""#p18683394"" class=""quotelink"">&gt;&gt;18683394</a><br>He&#039;s right but of course the viets will deny the strong chinese and french (and other europeans) impact on their food and culture.', 'time': 1670754114, 'resto': 18683373}, {'no': 18683448, 'now': '12/11/22(Sun)05:32:39', 'name': 'Anonymous', 'com': 'a food and cooking board on a website for autists was a mistake', 'time': 1670754759, 'resto': 18683373}]",1670754759,,
55,18680972,12/10/22(Sat)16:15:26,Anonymous,And why does /ck/ not understand it?,1670567717098616,.webm,610,776,196,250,1670706926634814,1670706926,j6427ctOABnIqESXskD9mg==,3138274,0,0,0,is-food-art,15,3,10.0,1.0,"[{'no': 18682946, 'now': '12/11/22(Sun)01:50:31', 'name': 'Anonymous', 'com': '<a href=""#p18680972"" class=""quotelink"">&gt;&gt;18680972</a><br>yes, as long as you have a high enough iq to know that &quot;art&quot; does not mean &quot;good&quot; and instead refers to any field wherein there exists theory but best practice is impossible', 'time': 1670741431, 'resto': 18680972}, {'no': 18682988, 'now': '12/11/22(Sun)02:08:02', 'name': 'Anonymous', 'com': '<a href=""#p18682599"" class=""quotelink"">&gt;&gt;18682599</a><br><span class=""quote"">&gt;so why do you care</span><br>These people are just bursting with empathy. They can&#039;t just look on when others are wasting so much money on a meal when a bowl of greasy takeout would be so much more economical. Silly rich people don&#039;t that realize they could buy a whole pair of negro rapper endorsed sneakers for that money, so someone has to tell them. Maybe there&#039;s a wee bit of envy, jealousy, fear of missing out, sour grapes and all that too. Whatever.', 'time': 1670742482, 'resto': 18680972}, {'no': 18683019, 'now': '12/11/22(Sun)02:18:37', 'name': 'Anonymous', 'com': 'The will only call this &quot;interactive&quot; if I get to choke the chef&#039;s head on the table when they smash those white things onto it kek', 'filename': '1641238461251', 'ext': '.jpg', 'w': 438, 'h': 423, 'tn_w': 125, 'tn_h': 120, 'tim': 1670743117716666, 'time': 1670743117, 'md5': 'qxz3W0Dze9u6z4WlSJgHlg==', 'fsize': 67060, 'resto': 18680972}, {'no': 18683284, 'now': '12/11/22(Sun)03:58:31', 'name': 'Anonymous', 'com': '<a href=""#p18680972"" class=""quotelink"">&gt;&gt;18680972</a><br>No, simply because art is useless. Art can have an use but essentially is useless and that is why art is so liberating, you have absolute freedom in art<br><br>Food has a use, I mean beyond satiating hunger. Food has to be tasty, food that isn&#039;t tasty isn&#039;t good food. Art doesn&#039;t have to be shit, food has.<br><br>This applies to everything else<br><span class=""quote"">&gt;is publicity art?</span><br>No because it must be propaganda<br><span class=""quote"">&gt;is sports art?</span><br>No because it must be a game<br><span class=""quote"">&gt;is video-games art?</span><br>No because it must entertain', 'filename': '1667834466904603', 'ext': '.jpg', 'w': 1024, 'h': 1024, 'tn_w': 125, 'tn_h': 125, 'tim': 1670749111330929, 'time': 1670749111, 'md5': 'fkO3FexeKltwehqqaKtxJQ==', 'fsize': 352972, 'resto': 18680972}, {'no': 18683432, 'now': '12/11/22(Sun)05:15:29', 'name': 'Anonymous', 'com': '<a href=""#p18680972"" class=""quotelink"">&gt;&gt;18680972</a><br>no. but haute cuisine can serve as a signal to show how cultured your are even when you&#039;re not engaged with real art, it&#039;s more like fashion in that sense.', 'time': 1670753729, 'resto': 18680972}]",1670753729,Is food art?,
56,18676923,12/09/22(Fri)15:07:55,Anonymous,Delicious foie gras in the making,Screenshot_20221102-234455~2,.png,1080,785,250,181,1670616475079418,1670616475,NMzD0LUVqwAvnfvbIajxCA==,1261654,0,0,0,delicious-foie-gras-in-the-making,50,10,45.0,10.0,"[{'no': 18680960, 'now': '12/10/22(Sat)16:12:51', 'name': 'Anonymous', 'com': '<a href=""#p18680910"" class=""quotelink"">&gt;&gt;18680910</a><br>Not ducks or geese. not chickens either for that matter. The hatchlings are capable of eating solid foods from day one.', 'time': 1670706771, 'resto': 18676923}, {'no': 18681048, 'now': '12/10/22(Sat)16:37:58', 'name': 'Anonymous', 'com': '<a href=""#p18677092"" class=""quotelink"">&gt;&gt;18677092</a><br>Good. The more the animal suffers, the tastier the meat, as conclusively proven by the nation of China.', 'time': 1670708278, 'resto': 18676923}, {'no': 18681051, 'now': '12/10/22(Sat)16:39:14', 'name': 'Anonymous', 'com': 'reminder that ducks gorge themselves naturally in the wild.<br>you can get free-range foie gras if you look for it.', 'time': 1670708354, 'resto': 18676923}, {'no': 18682656, 'now': '12/10/22(Sat)23:53:35', 'name': 'Anonymous', 'com': '<a href=""#p18677092"" class=""quotelink"">&gt;&gt;18677092</a><br>the ducks actually enjoy it', 'time': 1670734415, 'resto': 18676923}, {'no': 18683429, 'now': '12/11/22(Sun)05:09:40', 'name': 'Anonymous', 'com': '<a href=""#p18678143"" class=""quotelink"">&gt;&gt;18678143</a><br>He is right. Life is an illness with only death as the cure.', 'time': 1670753380, 'resto': 18676923}]",1670753380,,
57,18683412,12/11/22(Sun)05:00:41,Anonymous,Quick question for any herbal tea fags on here<br><br>Can you make pine/fir tea out of dried needles? Or will it fuck up the taste or nutrients somehow?,20221211_012611,.jpg,1500,1125,250,187,1670752841818948,1670752841,R0/x0Pse9roGcMHcyI2DtQ==,419496,0,0,0,quick-question-for-any-herbal-tea-fags-on-here,5,0,,,"[{'no': 18683414, 'now': '12/11/22(Sun)05:01:47', 'name': 'Anonymous', 'com': '<a href=""#p18683412"" class=""quotelink"">&gt;&gt;18683412</a><br>you don&#039;t need to dry the needles', 'time': 1670752907, 'resto': 18683412}, {'no': 18683415, 'now': '12/11/22(Sun)05:03:07', 'name': 'Anonymous', 'com': 'those pine needles go well with lamb', 'time': 1670752987, 'resto': 18683412}, {'no': 18683416, 'now': '12/11/22(Sun)05:03:17', 'name': 'Anonymous', 'com': '<a href=""#p18683414"" class=""quotelink"">&gt;&gt;18683414</a><br>Can you store them if they&#039;re not dried?', 'time': 1670752997, 'resto': 18683412}, {'no': 18683420, 'now': '12/11/22(Sun)05:04:22', 'name': 'Anonymous', 'com': '<a href=""#p18683416"" class=""quotelink"">&gt;&gt;18683416</a><br>You can store anything', 'time': 1670753062, 'resto': 18683412}, {'no': 18683428, 'now': '12/11/22(Sun)05:08:15', 'name': 'Anonymous', 'com': '<a href=""#p18683416"" class=""quotelink"">&gt;&gt;18683416</a><br>pine trees are large. rosemary is a small shrub.', 'time': 1670753295, 'resto': 18683412}]",1670753295,,
58,18681512,12/10/22(Sat)18:38:29,Anonymous,"<span class=""quote"">&gt;cheeseburger</span><br><span class=""quote"">&gt;can&#039;t taste the cheese</span>",220602_DD_The-Best-Ever-Cheeseburger_267[1],.jpg,1520,2280,166,250,1670715509059385,1670715509,dMYyRfXS3eops3sYEQcQ/Q==,2685824,0,0,0,cheeseburger,17,0,12.0,0.0,"[{'no': 18683243, 'now': '12/11/22(Sun)03:39:54', 'name': 'Anonymous', 'com': 'Am I the only one who uses cheddar cheese on burgers?', 'time': 1670747994, 'resto': 18681512}, {'no': 18683265, 'now': '12/11/22(Sun)03:49:16', 'name': 'Anonymous', 'com': '<a href=""#p18683243"" class=""quotelink"">&gt;&gt;18683243</a><br>yes. nobody has thought of this before', 'time': 1670748556, 'resto': 18681512}, {'no': 18683266, 'now': '12/11/22(Sun)03:49:59', 'name': 'Anonymous', 'com': '<a href=""#p18683243"" class=""quotelink"">&gt;&gt;18683243</a><br>Yup you&#039;re the only one in the world.', 'time': 1670748599, 'resto': 18681512}, {'no': 18683272, 'now': '12/11/22(Sun)03:52:26', 'name': 'Anonymous', 'com': '<a href=""#p18683243"" class=""quotelink"">&gt;&gt;18683243</a><br>Well don&#039;t get ideas about fucking my mother, but she likes medium cheddar if she has a cheeseburger. She usually gets it without cheese.<br>Don&#039;t date my mom', 'time': 1670748746, 'resto': 18681512}, {'no': 18683422, 'now': '12/11/22(Sun)05:05:44', 'name': 'Anonymous', 'com': '<a href=""#p18682835"" class=""quotelink"">&gt;&gt;18682835</a><br>using pepper jack, the greatest of all cheeses actually seemed to do the trick', 'time': 1670753144, 'resto': 18681512}]",1670753144,,
59,18682243,12/10/22(Sat)21:49:41,Anonymous,"what is a healthy and nutritious breakfast I can make, eat, and clean up after in about an hour?<br>meat and protein is preferred, sugar is not preferred.",3da56aa5c887e0163819c40e92753075,.jpg,2477,2480,249,249,1670726981682056,1670726981,vNEKMaF7M4o3r+t6bsU5cA==,729004,0,0,0,what-is-a-healthy-and-nutritious-breakfast-i-can,8,0,3.0,0.0,"[{'no': 18682268, 'now': '12/10/22(Sat)21:56:32', 'name': 'Anonymous', 'com': '<a href=""#p18682243"" class=""quotelink"">&gt;&gt;18682243</a><br>eg&amp;(((becan on skillet/eg))) &amp;or| grits', 'time': 1670727392, 'resto': 18682243}, {'no': 18682276, 'now': '12/10/22(Sat)21:59:35', 'name': 'Anonymous', 'com': '<a href=""#p18682243"" class=""quotelink"">&gt;&gt;18682243</a><br>You shouldn&#039;t eat breakfast. Instead, practice intermittent fasting.', 'time': 1670727575, 'resto': 18682243}, {'no': 18682302, 'now': '12/10/22(Sat)22:11:01', 'name': 'Anonymous', 'com': 'Oatmeal and eggs<br>Maybe throw in some full fat skyr yogurt', 'time': 1670728261, 'resto': 18682243}, {'no': 18683383, 'now': '12/11/22(Sun)04:44:04', 'name': 'Anonymous', 'com': '<a href=""#p18682243"" class=""quotelink"">&gt;&gt;18682243</a><br>fish and bacon yoghurt oats', 'time': 1670751844, 'resto': 18682243}, {'no': 18683418, 'now': '12/11/22(Sun)05:03:21', 'name': 'Anonymous', 'com': 'un coffee and un cigarette', 'time': 1670753001, 'resto': 18682243}]",1670753001,,
60,18682901,12/11/22(Sun)01:30:29,Anonymous,"<span class=""quote"">&gt;grilled salmon dill and butter (protein)</span><br><span class=""quote"">&gt;orzo pasta (carbs)</span><br><span class=""quote"">&gt;green veggie broccoli or asparagus (veggie)</span><br><br>What do you think?",51218A79-D66D-4F83-8BD2-2B82A343CF1E,.jpg,4096,3072,250,187,1670740229018123,1670740229,QP70Bi0oje1kBi1Lzr6fvg==,2323988,0,0,0,the-perfect-meal,9,2,4.0,1.0,"[{'no': 18682937, 'now': '12/11/22(Sun)01:47:17', 'name': 'Anonymous', 'com': '<a href=""#p18682915"" class=""quotelink"">&gt;&gt;18682915</a><br><span class=""quote"">&gt;That’s a quality meal salmon has good fats and it’s quite tasty</span><br>you know I&#039;ve repeated myself multiple times about this topic, but is salmon nowadays really healthy? Unless you can source yourself real, actual wild salmon, the stuff you get at whatever supermarket or local shop was probably raised in a cage tightly packed, riddled with deceases and eat fish pellets from 3rd world countries, made by Monsanto with high amount of ethoxyquin', 'time': 1670741237, 'resto': 18682901}, {'no': 18683021, 'now': '12/11/22(Sun)02:19:15', 'name': 'Anonymous', 'com': '<a href=""#p18682909"" class=""quotelink"">&gt;&gt;18682909</a><br>But ketoschizos tells me stards are bad for me :(', 'filename': '1639898686774', 'ext': '.jpg', 'w': 400, 'h': 400, 'tn_w': 125, 'tn_h': 125, 'tim': 1670743155910972, 'time': 1670743155, 'md5': 'l12ZVlSi3EbBnXLp/rUb8w==', 'fsize': 27200, 'resto': 18682901}, {'no': 18683030, 'now': '12/11/22(Sun)02:22:08', 'name': 'Anonymous', 'com': '<a href=""#p18682901"" class=""quotelink"">&gt;&gt;18682901</a><br><span class=""quote"">&gt;potato (everything)</span><br>Checkmate', 'time': 1670743328, 'resto': 18682901}, {'no': 18683381, 'now': '12/11/22(Sun)04:43:16', 'name': 'Anonymous', 'com': '<a href=""#p18682901"" class=""quotelink"">&gt;&gt;18682901</a><br><span class=""quote"">&gt;protein</span><br><span class=""quote"">&gt;carbs</span><br><span class=""quote"">&gt;veggie</span><br>I lost all appetite. Guess I have some oats gruel later.', 'time': 1670751796, 'resto': 18682901}, {'no': 18683408, 'now': '12/11/22(Sun)04:58:36', 'name': 'Anonymous', 'com': '<a href=""#p18682901"" class=""quotelink"">&gt;&gt;18682901</a><br>I like steamed salmon the best. A little overdone is excellent. Put lemon juice and balsamic reduction on top', 'time': 1670752716, 'resto': 18682901}]",1670752716,The perfect meal,
61,18683269,12/11/22(Sun)03:51:33,Anonymous,"Starting a Kombucha buisness. Want to make a shit ton of money, how do I market it to these yoga aunts, and hippie faggots.<br><br>Sincere question no cynasism: i have the base recipe of jun, being honey and greent tea.<br><br>I add berries, passion fruit, ginger syrup from a ginger bug and pomogranate.<br>I have a flavor called Vampiro consistig of beets, carrots, orange, and ginger. <br>Interested in publicity stunts and flavor ideas.",images (4),.jpg,640,480,250,187,1670748693130164,1670748693,QraJvsfYa91196kOeplOvQ==,45638,0,0,0,starting-a-kombucha-buisness-want-to-make-a-shit,2,0,,,"[{'no': 18683389, 'now': '12/11/22(Sun)04:45:50', 'name': 'Anonymous', 'com': '<a href=""#p18683269"" class=""quotelink"">&gt;&gt;18683269</a><br>Market a white-colored flavour called Jizz but it&#039;s really just lychee and pineapple or some shit', 'time': 1670751950, 'resto': 18683269}, {'no': 18683399, 'now': '12/11/22(Sun)04:50:38', 'name': 'Anonymous', 'com': '<a href=""#p18683389"" class=""quotelink"">&gt;&gt;18683389</a><br>I would drink it', 'time': 1670752238, 'resto': 18683269}]",1670752238,,
62,18679805,12/10/22(Sat)10:26:26,Anonymous,first time making these. what do you think?,received_670792807839314,.jpg,953,1920,124,250,1670685986080391,1670685986,iazrjHREHHvJjKT6ij795g==,121704,0,0,0,gingerbread-house,19,3,14.0,3.0,"[{'no': 18681980, 'now': '12/10/22(Sat)20:48:24', 'name': 'Anonymous', 'com': 'ver cute, op. good stuff', 'time': 1670723304, 'resto': 18679805}, {'no': 18682204, 'now': '12/10/22(Sat)21:36:32', 'name': 'Anonymous', 'com': '<a href=""#p18680372"" class=""quotelink"">&gt;&gt;18680372</a><br>how the fuck do you eat that?<br> oh yay i get to eat the left foward-facing stud and a pike of the fence<br>fucking stupid ck users', 'time': 1670726192, 'resto': 18679805}, {'no': 18682320, 'now': '12/10/22(Sat)22:16:58', 'name': 'Anonymous', 'com': '<a href=""#p18680372"" class=""quotelink"">&gt;&gt;18680372</a><br>Imagine the amount of cockroaches taking a stroll over that once the lights go out.', 'time': 1670728618, 'resto': 18679805}, {'no': 18683364, 'now': '12/11/22(Sun)04:37:42', 'name': 'Anonymous', 'com': '<a href=""#p18679819"" class=""quotelink"">&gt;&gt;18679819</a><br>understood. show tits immediately', 'time': 1670751462, 'resto': 18679805}, {'no': 18683395, 'now': '12/11/22(Sun)04:48:39', 'name': 'Anonymous', 'com': '<a href=""#p18679805"" class=""quotelink"">&gt;&gt;18679805</a><br>did you cum on your gingerbread tent?', 'time': 1670752119, 'resto': 18679805}]",1670752119,gingerbread house,
63,18683288,12/11/22(Sun)03:59:26,Anonymous,I have some eggnog secrets but I&#039;m not sure if i want to share them with you,k,.png,2359,691,250,73,1670749166820539,1670749166,Ser8C3BTbZBwsjBbLf2i0w==,2461800,0,0,0,i-have-some-eggnog-secrets-but-im-not-sure-if-i,2,0,,,"[{'no': 18683318, 'now': '12/11/22(Sun)04:12:06', 'name': 'Anonymous', 'com': '<a href=""#p18683288"" class=""quotelink"">&gt;&gt;18683288</a><br>Is eggnog good for you?', 'time': 1670749926, 'resto': 18683288}, {'no': 18683382, 'now': '12/11/22(Sun)04:44:03', 'name': 'Anonymous', 'com': '<a href=""#p18683288"" class=""quotelink"">&gt;&gt;18683288</a><br>I&#039;d drink eggnog out of her ass', 'time': 1670751843, 'resto': 18683288}]",1670751843,,
