,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
51,7890983,,,04/20/22(Wed)12:40:59,Anonymous,Planes/Jets Thread,,ace,.jpg,3800,1905,250,125,1650472859899,1650472859,7s78tLWf7jbLNOFUcdsJng==,1278558,0,planesjets-thread,300,277,295.0,272.0,"[{'no': 7950784, 'now': '12/08/22(Thu)11:25:31', 'name': 'Anonymous', 'filename': 'DCS 2022-12-06 00-53-59', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670516731232916, 'time': 1670516731, 'md5': 'iAD7m8KP6hS/VqyEqWgd0g==', 'fsize': 2125977, 'resto': 7890983}, {'no': 7950785, 'now': '12/08/22(Thu)11:26:20', 'name': 'Anonymous', 'filename': 'DCS 2018-01-31 20-49-44', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670516780663458, 'time': 1670516780, 'md5': 'CQPzJc73tKWSn3PJz0nWSA==', 'fsize': 1466424, 'resto': 7890983}, {'no': 7950786, 'now': '12/08/22(Thu)11:28:17', 'name': 'Anonymous', 'filename': 'DCS 2018-05-01 23-35-29', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670516897018562, 'time': 1670516897, 'md5': 'hqWuhenPckyV2XQG+UOw9A==', 'fsize': 846504, 'resto': 7890983}, {'no': 7951119, 'now': '12/10/22(Sat)06:29:23', 'name': 'Anonymous', 'filename': 'DCS 2022-12-09 01-24-34', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670671763049157, 'time': 1670671763, 'md5': 'mqy4UP5nSw3q4QDIYaWBYg==', 'fsize': 2750949, 'resto': 7890983}, {'no': 7951124, 'now': '12/10/22(Sat)07:42:18', 'name': 'Anonymous', 'com': '<a href=""#p7908906"" class=""quotelink"">&gt;&gt;7908906</a><br>xb70', 'filename': 'Picsart_22-12-08_19-18-10-712', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670676138705139, 'time': 1670676138, 'md5': '5Hao1o7HO7LLy09NrL8sRA==', 'fsize': 2499157, 'resto': 7890983}]",1670676138,1.0,0.0,
52,7951111,,,12/10/22(Sat)05:37:51,Anon,New PC - new pape,"Hello guys, looking for a new wallpaper for the pc I&#039;m building for myself. Looking for some kind of vintage cyberpunk-ish vibe but at the same style chill and clean. Something in the lines of evangelion or cowboy bebop aesthetics.<br><br>A/",28x89327dry11,.jpg,1920,1080,250,140,1670668671819071,1670668671,qG+RKqLfAPnhS/yJCoreiw==,556814,0,new-pc-new-pape,1,1,,,"[{'no': 7951112, 'now': '12/10/22(Sat)05:39:07', 'name': 'Anon', 'com': '2/', 'filename': 'peakpx', 'ext': '.jpg', 'w': 1888, 'h': 2838, 'tn_w': 83, 'tn_h': 124, 'tim': 1670668747267738, 'time': 1670668747, 'md5': 'v1LrJYCax4yeN8W9yw/cvw==', 'fsize': 752285, 'resto': 7951111}]",1670668747,0.0,0.0,
53,7947759,,,11/24/22(Thu)18:05:06,Anonymous,papes like this?,"wintery, urban, grainy photos",EX0xCdlWsAIxo3n,.jpg,1080,1349,200,250,1669331106289205,1669331106,wo5CeVBjdMOqIMmINGvwsg==,384612,0,papes-like-this,11,11,6.0,6.0,"[{'no': 7949344, 'now': '12/01/22(Thu)10:36:54', 'name': 'Anonymous', 'filename': '1649564688980', 'ext': '.jpg', 'w': 2048, 'h': 1153, 'tn_w': 125, 'tn_h': 70, 'tim': 1669909014049162, 'time': 1669909014, 'md5': 'QacJSNKG5UmOl9eD4Sa8Lw==', 'fsize': 905223, 'resto': 7947759}, {'no': 7949345, 'now': '12/01/22(Thu)10:37:44', 'name': 'Anonymous', 'filename': '1644173117658', 'ext': '.jpg', 'w': 1600, 'h': 1071, 'tn_w': 125, 'tn_h': 83, 'tim': 1669909064339168, 'time': 1669909064, 'md5': 'FcO36P8+SgRH7WGH5gWgDw==', 'fsize': 509878, 'resto': 7947759}, {'no': 7951000, 'now': '12/09/22(Fri)15:58:23', 'name': 'Anonymous', 'filename': '08', 'ext': '.jpg', 'w': 1540, 'h': 944, 'tn_w': 125, 'tn_h': 76, 'tim': 1670619503803822, 'time': 1670619503, 'md5': 'WUDwDQd6h0b1eOtuzkFNDA==', 'fsize': 362255, 'resto': 7947759}, {'no': 7951098, 'now': '12/10/22(Sat)02:34:02', 'name': 'Anonymous', 'com': 'Halp, someone here must have it, I&#039;m looking for a wallpaper with a Russian looking girl smoking a cigarette, with a blue ish tint to the background, pic related is a drawing of it, I can&#039;t find it anywhere', 'filename': 'Screenshot_20221210_143236_Instagram', 'ext': '.jpg', 'w': 1200, 'h': 1116, 'tn_w': 125, 'tn_h': 116, 'tim': 1670657642869429, 'time': 1670657642, 'md5': 'VKmc0DgtcRCyXMpars5v/g==', 'fsize': 345945, 'resto': 7947759}, {'no': 7951110, 'now': '12/10/22(Sat)05:25:32', 'name': 'Anonymous', 'filename': '80699007_459512834995020_5903752879897837568_n', 'ext': '.jpg', 'w': 720, 'h': 960, 'tn_w': 93, 'tn_h': 125, 'tim': 1670667932764113, 'time': 1670667932, 'md5': 'sY19P92BLxK7EQJ+P/jPuQ==', 'fsize': 207269, 'resto': 7947759}]",1670667932,0.0,0.0,
54,7949591,,,12/02/22(Fri)15:29:08,Anonymous,Morocco papes,been dreaming of going to Morocco. send your best papes,morocco,.jpg,820,1024,200,250,1670012948793552,1670012948,IHb1NlvjGvhGVHLrg4zatA==,259759,0,morocco-papes,7,6,2.0,1.0,"[{'no': 7950082, 'now': '12/04/22(Sun)19:11:19', 'name': 'Anonymous', 'filename': '1654226438393', 'ext': '.jpg', 'w': 3121, 'h': 2081, 'tn_w': 125, 'tn_h': 83, 'tim': 1670199079293889, 'time': 1670199079, 'md5': 'nTeprbEGH6BZv7BEHK9tUg==', 'fsize': 4438937, 'resto': 7949591}, {'no': 7950083, 'now': '12/04/22(Sun)19:11:54', 'name': 'Anonymous', 'filename': '1654435262511', 'ext': '.jpg', 'w': 2000, 'h': 1341, 'tn_w': 125, 'tn_h': 83, 'tim': 1670199114172211, 'time': 1670199114, 'md5': 'o2tQo53bswzl5LSrqLPmPA==', 'fsize': 949339, 'resto': 7949591}, {'no': 7951107, 'now': '12/10/22(Sat)04:43:42', 'name': 'Anonymous', 'filename': 'DSC05600', 'ext': '.jpg', 'w': 2560, 'h': 1600, 'tn_w': 125, 'tn_h': 78, 'tim': 1670665422886428, 'time': 1670665422, 'md5': 'cpGyUbY5mEj4BnsaKbnIQw==', 'fsize': 2062256, 'resto': 7949591}, {'no': 7951108, 'now': '12/10/22(Sat)04:53:30', 'name': 'Anonymous', 'filename': 'DSC05622', 'ext': '.jpg', 'w': 2560, 'h': 1600, 'tn_w': 125, 'tn_h': 78, 'tim': 1670666010639668, 'time': 1670666010, 'md5': '+i+0WeD1xk4zxK5nzzXHRw==', 'fsize': 1123428, 'resto': 7949591}, {'no': 7951109, 'now': '12/10/22(Sat)04:54:07', 'name': 'Anonymous', 'filename': 'DSC05795', 'ext': '.jpg', 'w': 2560, 'h': 1600, 'tn_w': 125, 'tn_h': 78, 'tim': 1670666047531355, 'time': 1670666047, 'md5': 'D66VCqsOAgLuofwhwpNUYw==', 'fsize': 901820, 'resto': 7949591}]",1670666047,0.0,0.0,
55,7947594,,,11/23/22(Wed)19:53:09,Anonymous,Desktop Thread,Let&#039;s see them!,nov22,.png,1920,1080,250,140,1669251189530929,1669251189,cqcZWMU4MbFEfzlMeYrn1Q==,1678858,0,desktop-thread,66,35,61.0,32.0,"[{'no': 7951038, 'now': '12/09/22(Fri)19:14:28', 'name': 'Anonymous', 'com': '<a href=""#p7950677"" class=""quotelink"">&gt;&gt;7950677</a><br>thank u<br><br><a href=""#p7950684"" class=""quotelink"">&gt;&gt;7950684</a><br>niivu has some great windows themes<br><br><a href=""#p7950850"" class=""quotelink"">&gt;&gt;7950850</a><br>you&#039;re lucky im nice pal, you&#039;re really gonna &#039;bud&#039; me looking at that desktop', 'filename': 'sinking', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670631268209321, 'time': 1670631268, 'md5': 'ROT/ozocPucBD8qYKr08eg==', 'fsize': 981515, 'resto': 7947594}, {'no': 7951039, 'now': '12/09/22(Fri)19:20:14', 'name': 'Anonymous', 'com': '<a href=""#p7950774"" class=""quotelink"">&gt;&gt;7950774</a><br>side padding is pretty ugly honestly mostly on the right', 'time': 1670631614, 'resto': 7947594}, {'no': 7951048, 'now': '12/09/22(Fri)20:36:20', 'name': 'Anonymous', 'filename': 'Screenshot from 2022-12-09 17-33-42', 'ext': '.png', 'w': 1366, 'h': 768, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636180825381, 'time': 1670636180, 'md5': 'FtnkHIOJykVp3Ts4UwpCpA==', 'fsize': 1620164, 'resto': 7947594}, {'no': 7951102, 'now': '12/10/22(Sat)03:59:59', 'name': 'Anonymous', 'com': '<a href=""#p7951039"" class=""quotelink"">&gt;&gt;7951039</a><br>Side padding is normally much thinner. I decided to add extra horizontal padding in my system fetch in order to make the info more readable and tidier.', 'filename': '2022-12-10_09:55', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670662799190308, 'time': 1670662799, 'md5': 'WAHE7MZClBlBZCwtwlFGug==', 'fsize': 529352, 'resto': 7947594}, {'no': 7951106, 'now': '12/10/22(Sat)04:18:57', 'name': 'Anonymous', 'com': '<a href=""#p7950940"" class=""quotelink"">&gt;&gt;7950940</a><br>You have two options:<br>1) use neofetch (most common but most bloated choice)<br>2) write your own script filling in the info you want (harder and more elegant/lighter solution)<br>If you wish, you can give a look at my super simple script here : https://github.com/Vishvamitra/Acer<wbr>Swift1/blob/main/scripts/cutefetch<br>You need fontawesome to display the icons correctly.', 'time': 1670663937, 'resto': 7947594}]",1670663937,0.0,0.0,
56,7921861,,,08/10/22(Wed)18:25:50,TheSound,/html-css/ HTML-CSS General #26,"You mad cunts hitted the bump limit edition<br><br><span class=""quote"">&gt;What are startpages?</span><br>Startpages (in the context of this thread) are locally hosted webpages (as in, the files are on your computer - not a server somewhere) that serve as the homepage or new tab page for a browser. They generally contain some number of links to frequently visited sites as the main element; search bars, clocks, calendars and other embedded items are usually added as secondary elements.<br><br><span class=""quote"">&gt;What browser are you using?</span><br>If you can&#039;t tell what browser it is, it&#039;s probably Firefox, you can theme Firefox using Stylus and finding themes on the Firefox tag of Userstyles.<br>Otherwise if you won&#039;t upgrade there&#039;s always Chrome, you can ~slightly~ customize it using Chrome Theme Maker. Vivaldi has custom CSS settings too in a native way.<br><br>---FAQ---<br><span class=""quote"">&gt;http://pastebin.com/PdPrW5aP</span><br><br>---Discord link---<br><span class=""quote"">&gt;https://discord.gg/ExAGgVR</span><br><br>---Relevant Sites---<br>Birb&#039;s Ricing<br><span class=""quote"">&gt;https://stpg-tk.netlify.app/</span><br>Collection of startpages for modification and use.<br><span class=""quote"">&gt;http://startpages.github.io/</span><br><span class=""quote"">&gt;https://www.ricing.chloechantelle.<wbr>com/</span><br><span class=""quote"">&gt;http://pastebin.com/ZJvDn0eN</span><br><br>--HTML, CSS &amp; JS--<br><span class=""quote"">&gt;http://www.w3schools.com/html/defa<wbr>ult.asp</span><br><span class=""quote"">&gt;http://www.w3schools.com/css/defau<wbr>lt.asp</span><br><span class=""quote"">&gt;http://www.w3schools.com/js/defaul<wbr>t.asp</span><br><span class=""quote"">&gt;https://www.codecademy.com/learn/m<wbr>ake-a-website</span><br><span class=""quote"">&gt;https://www.codecademy.com/learn/j<wbr>avascript</span><br><br>---Colours Related Links---<br><span class=""quote"">&gt;http://palettegenerator.com/</span><br><span class=""quote"">&gt;https://webgradients.com/</span><br><span class=""quote"">&gt;https://www.gradient-animator.com/<wbr></span><br><span class=""quote"">&gt;https://codebeautify.org/hex-to-pa<wbr>ntone-converter</span><br><br>---Colours Converter---<br>RGB to HEX<br><span class=""quote"">&gt;http://www.javascripter.net/faq/rg<wbr>btohex.htm</span><br><br>HEX to RGB<br><span class=""quote"">&gt;http://www.javascripter.net/faq/he<wbr>xtorgb.htm</span><br><br>---Typography Related Links---<br><span class=""quote"">&gt;http://practicaltypography.com/</span><br><span class=""quote"">&gt;https://www.typewolf.com/</span><br><br>---Old Thread---<br><span class=""deadlink"">&gt;&gt;7844654</span>",1641707060906,.webm,1006,1042,241,250,1660170350791909,1660170350,ls9ScPLyZIqc2PJ7Y4sWsQ==,2523742,0,htmlcss-htmlcss-general-26,82,13,77.0,13.0,"[{'no': 7949369, 'now': '12/01/22(Thu)12:02:29', 'name': 'Anonymous', 'com': 'I don&#039;t understand how to set the new tab page to my local index.html file in Firefox. I have changed the &quot;homepage and new windows&quot; just fine, but for new tab the only two options are the default firefox one or a blank page.', 'time': 1669914149, 'resto': 7921861}, {'no': 7950569, 'now': '12/07/22(Wed)03:38:43', 'name': 'Anonymous', 'com': '<a href=""#p7949369"" class=""quotelink"">&gt;&gt;7949369</a><br>Browsers don&#039;t allow to put custom local files in the new tabs for a long time already, follow the guide of stpg in the OP to know how to do the workaround.', 'time': 1670402323, 'resto': 7921861}, {'no': 7950603, 'now': '12/07/22(Wed)10:00:56', 'name': 'Anonymous', 'com': '<a href=""#p7921861"" class=""quotelink"">&gt;&gt;7921861</a><br>NewTab Adapter by the same guy that made Vimium C and welcometointernet.org.<br>Done.', 'time': 1670425256, 'resto': 7921861}, {'no': 7950628, 'now': '12/07/22(Wed)12:04:49', 'name': 'Anonymous', 'com': 'I have no clue how web design works but something about the twitch interface irritates me<br>Maybe its the player and the icons of the webpage not sure', 'time': 1670432689, 'resto': 7921861}, {'no': 7951104, 'now': '12/10/22(Sat)04:04:58', 'name': 'Anonymous', 'com': '<a href=""#p7922842"" class=""quotelink"">&gt;&gt;7922842</a><br>Very cute. Can you share?', 'time': 1670663098, 'resto': 7921861}]",1670663098,0.0,0.0,!!gmz/OJ84nQK
57,7949859,,,12/04/22(Sun)00:18:16,Anonymous,DQHD &amp; 5K,"New monitor arriving in a few days, need some new wallpapers to go with it. 5120 horizontal or better, ideally 32:9. Posting a few that I&#039;ve scrounged up so far.",qdkzaxjb0zb91,.jpg,9200,2588,250,70,1670131096194203,1670131096,vIyxizc8ogcGmOLE/cKqIg==,3002035,0,dqhd-5k,42,34,37.0,30.0,"[{'no': 7950831, 'now': '12/08/22(Thu)16:56:33', 'name': 'Anonymous', 'filename': 'DQHD_vla-200511', 'ext': '.jpg', 'w': 5120, 'h': 1440, 'tn_w': 125, 'tn_h': 35, 'tim': 1670536593232556, 'time': 1670536593, 'md5': 'Mp8PbcMsvyuTmgRqP+BQ/g==', 'fsize': 2169614, 'resto': 7949859}, {'no': 7950832, 'now': '12/08/22(Thu)16:59:22', 'name': 'Anonymous', 'filename': 'DQHD_MilkyWay', 'ext': '.jpg', 'w': 5120, 'h': 1440, 'tn_w': 125, 'tn_h': 35, 'tim': 1670536762993351, 'time': 1670536762, 'md5': 'yZE1QKZVQhIjgxy1gKu+sg==', 'fsize': 3603734, 'resto': 7949859}, {'no': 7950833, 'now': '12/08/22(Thu)17:09:07', 'name': 'Anonymous', 'filename': 'redblue', 'ext': '.png', 'w': 5120, 'h': 1440, 'tn_w': 125, 'tn_h': 35, 'tim': 1670537347570116, 'time': 1670537347, 'md5': 'UKl4pihKErbNv7F6t/F59w==', 'fsize': 4190830, 'resto': 7949859}, {'no': 7950875, 'now': '12/09/22(Fri)01:40:05', 'name': 'Anonymous', 'com': 'I only have a poorfag ultrawide monitor to I downscaled and cropped these to 3440x1440. Thanks', 'time': 1670568005, 'resto': 7949859}, {'no': 7951094, 'now': '12/10/22(Sat)01:41:14', 'name': 'Anonymous', 'com': 'yay it lives, ty anons.', 'filename': 'wqQasVeL', 'ext': '.jpg', 'w': 5120, 'h': 1440, 'tn_w': 125, 'tn_h': 35, 'tim': 1670654474873340, 'time': 1670654474, 'md5': 'l3Obrbr62KrHhythrepR4g==', 'fsize': 4384396, 'resto': 7949859}]",1670654474,0.0,0.0,
58,7949814,,,12/03/22(Sat)19:10:19,Anonymous,,sonic the hedgehog wallpapers,wallpaper_098_sonic_16_pc,.png,1920,1200,250,156,1670112619980499,1670112619,xTNDaKCxx6A1Eu7uI3TpCA==,513314,0,sonic-the-hedgehog-wallpapers,11,11,6.0,6.0,"[{'no': 7949849, 'now': '12/03/22(Sat)23:53:53', 'name': 'Anonymous', 'com': '<a href=""#p7949848"" class=""quotelink"">&gt;&gt;7949848</a>', 'filename': '420324', 'ext': '.jpg', 'w': 1680, 'h': 1050, 'tn_w': 125, 'tn_h': 78, 'tim': 1670129633640680, 'time': 1670129633, 'md5': 'ouBnVaybvVoeO2GTwl912A==', 'fsize': 137431, 'resto': 7949814}, {'no': 7949850, 'now': '12/03/22(Sat)23:54:51', 'name': 'Anonymous', 'com': '<a href=""#p7949849"" class=""quotelink"">&gt;&gt;7949849</a>', 'filename': '420332', 'ext': '.jpg', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1670129691693427, 'time': 1670129691, 'md5': '5DY+bTgwX3IrLYxk6zBDqg==', 'fsize': 286081, 'resto': 7949814}, {'no': 7949851, 'now': '12/03/22(Sat)23:55:25', 'name': 'Anonymous', 'com': '<a href=""#p7949850"" class=""quotelink"">&gt;&gt;7949850</a>', 'filename': '969652', 'ext': '.jpg', 'w': 1920, 'h': 1280, 'tn_w': 125, 'tn_h': 83, 'tim': 1670129725813485, 'time': 1670129725, 'md5': 'qr3DMsEtEgj9mryrA0M+YA==', 'fsize': 1082932, 'resto': 7949814}, {'no': 7950568, 'now': '12/07/22(Wed)02:25:18', 'name': 'Anonymous', 'filename': 'Dy0z3BiU8AAYN6p', 'ext': '.jpg', 'w': 900, 'h': 673, 'tn_w': 125, 'tn_h': 93, 'tim': 1670397918580401, 'time': 1670397918, 'md5': '92Ip1q3biUuaUZ9MZybj4Q==', 'fsize': 67014, 'resto': 7949814}, {'no': 7951091, 'now': '12/10/22(Sat)01:25:06', 'name': 'Anonymous', 'filename': 'SFFX', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670653506152325, 'time': 1670653506, 'md5': '3Qyo760BA+fqyiJE9m9fow==', 'fsize': 106247, 'resto': 7949814}]",1670653506,0.0,0.0,
59,7935405,,,09/29/22(Thu)14:34:26,Anonymous,Nude/Lewd Hot Men,Post quality nude/lewd hot men pictures.<br>Preferably with a boudoir vibe and in black and white.,WhatsApp Image 2022-09-14 at 20.23.09,.jpg,1600,900,250,140,1664476466746731,1664476466,G+d7kvA85MxYIMOlwniTBw==,122215,0,nudelewd-hot-men,66,47,61.0,44.0,"[{'no': 7949366, 'now': '12/01/22(Thu)11:50:05', 'name': 'Anonymous', 'filename': '1620568121619', 'ext': '.jpg', 'w': 1154, 'h': 2048, 'tn_w': 70, 'tn_h': 125, 'tim': 1669913405709036, 'time': 1669913405, 'md5': '091SNXfsp0vmS9ow/1UYVw==', 'fsize': 318962, 'resto': 7935405}, {'no': 7949367, 'now': '12/01/22(Thu)11:50:38', 'name': 'Anonymous', 'filename': '1619428217473', 'ext': '.jpg', 'w': 1080, 'h': 1080, 'tn_w': 125, 'tn_h': 125, 'tim': 1669913438036754, 'time': 1669913438, 'md5': '4M/pEE7p6n3SVDQWfxSWaQ==', 'fsize': 200583, 'resto': 7935405}, {'no': 7949368, 'now': '12/01/22(Thu)11:51:46', 'name': 'Anonymous', 'filename': '1620642181668', 'ext': '.jpg', 'w': 1440, 'h': 900, 'tn_w': 125, 'tn_h': 78, 'tim': 1669913506888777, 'time': 1669913506, 'md5': 'GU9f3x9+M5w2AgZ3GWfqtw==', 'fsize': 174623, 'resto': 7935405}, {'no': 7951070, 'now': '12/09/22(Fri)22:35:02', 'name': 'Anonymous', 'com': '<a href=""#p7948450"" class=""quotelink"">&gt;&gt;7948450</a><br>this is almost perfect. One with face?', 'time': 1670643302, 'resto': 7935405}, {'no': 7951089, 'now': '12/10/22(Sat)01:18:04', 'name': 'Anonymous', 'com': '<a href=""#p7951070"" class=""quotelink"">&gt;&gt;7951070</a><br>I was in a google image chain when I found this, so I have no info on the set', 'time': 1670653084, 'resto': 7935405}]",1670653084,0.0,0.0,
60,7948191,,,11/26/22(Sat)13:00:54,Anonymous,Drawn/Anime/Cartoon Landscapes,Any non 3-D landscapes or nice views. Bonus if it has some green foliage or plants,5mreblsx4g041,.png,1920,1080,250,140,1669485654636051,1669485654,2VSLN1bU7YsmieUY6CqK5A==,3176410,0,drawnanimecartoon-landscapes,33,32,28.0,27.0,"[{'no': 7950973, 'now': '12/09/22(Fri)14:30:46', 'name': 'Anonymous', 'filename': '35', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670614246734708, 'time': 1670614246, 'md5': 'QS846D4rPk9mLDd07KGksA==', 'fsize': 611173, 'resto': 7948191}, {'no': 7951051, 'now': '12/09/22(Fri)20:38:40', 'name': 'Anonymous', 'filename': '186-27424-28493', 'ext': '.jpg', 'w': 1600, 'h': 900, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636320135423, 'time': 1670636320, 'md5': '+bpHwcS/Rj8KHnOep+gwqw==', 'fsize': 657631, 'resto': 7948191}, {'no': 7951052, 'now': '12/09/22(Fri)20:39:14', 'name': 'Anonymous', 'filename': '294-26197-11359', 'ext': '.jpg', 'w': 1998, 'h': 1124, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636354372007, 'time': 1670636354, 'md5': 'qahRwC/l8PtrbJVZhisPXA==', 'fsize': 488943, 'resto': 7948191}, {'no': 7951053, 'now': '12/09/22(Fri)20:40:05', 'name': 'Anonymous', 'filename': '354-32035-23956', 'ext': '.png', 'w': 1597, 'h': 899, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636405932893, 'time': 1670636405, 'md5': 'DWk0X5hMgTc0x+nWXuFvSA==', 'fsize': 2117433, 'resto': 7948191}, {'no': 7951085, 'now': '12/10/22(Sat)01:01:33', 'name': 'Anonymous', 'filename': 'a8b5a2422538f525252a4e316c97e1b0', 'ext': '.jpg', 'w': 1920, 'h': 960, 'tn_w': 125, 'tn_h': 62, 'tim': 1670652093245080, 'time': 1670652093, 'md5': 'ttSv5N7hH5/e1bnQBri7Sw==', 'fsize': 341412, 'resto': 7948191}]",1670652093,0.0,0.0,
61,7951005,,,12/09/22(Fri)16:14:18,Anonymous,,"papes with massive, dark, abstract structures? like a big fucking monolith or something.",1063941,.png,1920,1080,250,140,1670620458200836,1670620458,sJP9YOLmBp9+BI3KkWddUw==,2576434,0,papes-with-massive-dark-abstract-structures-like,7,1,2.0,0.0,"[{'no': 7951014, 'now': '12/09/22(Fri)16:49:38', 'name': 'Anonymous', 'com': '<a href=""#p7951005"" class=""quotelink"">&gt;&gt;7951005</a>', 'filename': '1272525892200', 'ext': '.jpg', 'w': 1200, 'h': 1600, 'tn_w': 93, 'tn_h': 125, 'tim': 1670622578876540, 'time': 1670622578, 'md5': 'iktch5PEMGSMkq+wMFQ5eQ==', 'fsize': 438377, 'resto': 7951005}, {'no': 7951016, 'now': '12/09/22(Fri)17:01:29', 'name': 'Anonymous', 'com': '<a href=""#p7951014"" class=""quotelink"">&gt;&gt;7951014</a><br>how original', 'time': 1670623289, 'resto': 7951005}, {'no': 7951044, 'now': '12/09/22(Fri)20:24:22', 'name': 'Anonymous', 'com': '<a href=""#p7951005"" class=""quotelink"">&gt;&gt;7951005</a><br>this isn&#039;t a blue board; you can post the uncensored version.', 'time': 1670635462, 'resto': 7951005}, {'no': 7951077, 'now': '12/09/22(Fri)23:51:23', 'name': 'Anonymous', 'com': '<a href=""#p7951014"" class=""quotelink"">&gt;&gt;7951014</a><br>kek', 'time': 1670647883, 'resto': 7951005}, {'no': 7951256, 'now': '12/10/22(Sat)22:57:20', 'name': 'Anonymous', 'com': '<a href=""#p7951014"" class=""quotelink"">&gt;&gt;7951014</a><br>fucking lmao<br>my sides', 'time': 1670731040, 'resto': 7951005}]",1670731040,0.0,0.0,
62,7936487,,,10/05/22(Wed)14:40:40,Anonymous,OC Thread,"Post pictures you took. Amateurs, professionals, anybody in between. All are welcome here. <br><br>Previous: <span class=""deadlink"">&gt;&gt;7919272</span><br><br>I have archived the previous threads and will post them if there&#039;s interest.",20210420_202908,.jpg,4608,2592,250,140,1664995240104132,1664995240,rmRzTQPGiohcLzya4yN52A==,2873561,0,oc-thread,213,170,208.0,165.0,"[{'no': 7950685, 'now': '12/07/22(Wed)16:19:45', 'name': 'Anonymous', 'filename': '1652652416818', 'ext': '.jpg', 'w': 3264, 'h': 2448, 'tn_w': 125, 'tn_h': 93, 'tim': 1670447985367676, 'time': 1670447985, 'md5': '8UbwoYTONCdgN7JZVhzTsQ==', 'fsize': 2803000, 'resto': 7936487}, {'no': 7950687, 'now': '12/07/22(Wed)16:20:43', 'name': 'Anonymous', 'filename': '1646220662791', 'ext': '.jpg', 'w': 3264, 'h': 2448, 'tn_w': 125, 'tn_h': 93, 'tim': 1670448043153843, 'time': 1670448043, 'md5': '4Oih3NovnSLS0ZaU8tuqQg==', 'fsize': 1158223, 'resto': 7936487}, {'no': 7950699, 'now': '12/07/22(Wed)16:58:23', 'name': 'Anonymous', 'com': 'I don&#039;t have a camera, just my shitty phone', 'filename': '20220319_112459', 'ext': '.jpg', 'w': 4128, 'h': 1956, 'tn_w': 125, 'tn_h': 59, 'tim': 1670450303571063, 'time': 1670450303, 'md5': 'gc+YAViPd2LN34tx0Prv+A==', 'fsize': 4233871, 'resto': 7936487}, {'no': 7950700, 'now': '12/07/22(Wed)17:00:26', 'name': 'Anonymous', 'com': '<a href=""#p7950699"" class=""quotelink"">&gt;&gt;7950699</a>', 'filename': '20220319_113854', 'ext': '.jpg', 'w': 4128, 'h': 1956, 'tn_w': 125, 'tn_h': 59, 'tim': 1670450426931974, 'time': 1670450426, 'md5': 'bQ4RiD1D4dgW8MSJD7tDew==', 'fsize': 2721494, 'resto': 7936487}, {'no': 7951066, 'now': '12/09/22(Fri)22:09:33', 'name': 'Anonymous', 'filename': '1647723504687', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1670641773638523, 'time': 1670641773, 'md5': '+ClEwC3Br/9VOmaUOzzdvg==', 'fsize': 2967174, 'resto': 7936487}]",1670641773,0.0,0.0,
