,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
40,24140969,,,12/12/22(Mon)19:51:01,Anonymous,,ANTI NIGGER THREAD<br>STOP POSTING NIGGER PORN YOU FUCKING KEKS,1665578915231129,.webm,426,426,250,250,1670892661668778,1670892661,8NJY3lPbOV++C59vFImGRg==,2563212,0,,anti-nigger-thread,51,15,"[{'no': 24142975, 'now': '12/13/22(Tue)02:33:46', 'name': 'Anonymous', 'filename': 'TND Total Nigger Death cat jam compressed', 'ext': '.gif', 'w': 360, 'h': 360, 'tn_w': 125, 'tn_h': 125, 'tim': 1670916826705657, 'time': 1670916826, 'md5': 'kIeD/EEuin4kmWASbZiHDA==', 'fsize': 2617302, 'resto': 24140969}, {'no': 24143470, 'now': '12/13/22(Tue)05:09:41', 'name': 'Anonymous', 'filename': 'whitemasculinity', 'ext': '.webm', 'w': 1440, 'h': 1440, 'tn_w': 125, 'tn_h': 125, 'tim': 1670926181975412, 'time': 1670926181, 'md5': 'U/FPRc5C/TIDzM0UY9nDGQ==', 'fsize': 3128425, 'resto': 24140969}, {'no': 24143473, 'now': '12/13/22(Tue)05:11:12', 'name': 'Anonymous', 'filename': '1670598478931114', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670926272403293, 'time': 1670926272, 'md5': 'u5ZeF7GxPxzpk7suae773Q==', 'fsize': 3728710, 'resto': 24140969}, {'no': 24143603, 'now': '12/13/22(Tue)06:03:41', 'name': 'Anonymous', 'com': '<a href=""#p24140969"" class=""quotelink"">&gt;&gt;24140969</a><br>Your seething sounds insecure.', 'time': 1670929421, 'resto': 24140969}, {'no': 24143721, 'now': '12/13/22(Tue)06:43:37', 'name': 'Anonymous', 'com': '<a href=""#p24140969"" class=""quotelink"">&gt;&gt;24140969</a>', 'filename': 'thats-bait-mad-max', 'ext': '.gif', 'w': 498, 'h': 205, 'tn_w': 125, 'tn_h': 51, 'tim': 1670931817163583, 'time': 1670931817, 'md5': 'VR8116pWhaiiUxjbzelWzw==', 'fsize': 3693611, 'resto': 24140969}]",1670931817,0.0,0.0,46.0,11.0
41,24125677,,,12/10/22(Sat)12:39:55,Anonymous,Male focused cumming,"Post men cumming, it can be straight or gay, no trannyshit, just as long as the focus is on the guy shooting a load. <br><span class=""quote"">&gt;eg. facials don&#039;t count because the focus is on the woman&#039;s face being covered with cum, body shots however might be acceptable if they primarily focus on the cock cumming on a stomach. Creampies are fine too.</span><br><span class=""quote"">&gt;NO OC, NOBODY WANTS TO SEE YOUR SHITTY NARCISSISTIC CUMSHOTS.</span>",dumpit,.webm,270,480,140,250,1670693995682836,1670693995,PGFOcYuFC6hYwnwAvZ5hUg==,1021289,0,,male-focused-cumming,158,112,"[{'no': 24143672, 'now': '12/13/22(Tue)06:23:59', 'name': 'Anonymous', 'com': '<a href=""#p24143624"" class=""quotelink"">&gt;&gt;24143624</a><br><a href=""#p24139093"" class=""quotelink"">&gt;&gt;24139093</a><br>how did this happen?!', 'time': 1670930639, 'resto': 24125677}, {'no': 24143673, 'now': '12/13/22(Tue)06:24:10', 'name': 'Anonymous', 'com': '<a href=""#p24125758"" class=""quotelink"">&gt;&gt;24125758</a><br>Fail', 'time': 1670930650, 'resto': 24125677}, {'no': 24143713, 'now': '12/13/22(Tue)06:40:58', 'name': 'Anonymous', 'com': '<a href=""#p24132501"" class=""quotelink"">&gt;&gt;24132501</a><br>oh that&#039;s the college librarian named Megan Johnson-Saylor', 'time': 1670931658, 'resto': 24125677}, {'no': 24143716, 'now': '12/13/22(Tue)06:42:43', 'name': 'Anonymous', 'com': '<a href=""#p24132115"" class=""quotelink"">&gt;&gt;24132115</a><br>This is shit, just some bloke wanking onto a bit of paper, this gets you off does it you spastic?', 'time': 1670931763, 'resto': 24125677}, {'no': 24143720, 'now': '12/13/22(Tue)06:43:32', 'name': 'Anonymous', 'com': '<a href=""#p24132528"" class=""quotelink"">&gt;&gt;24132528</a><br>Jolanta Leonavičiūtė. A Lithuanian TV personality who turned to the porn industry.', 'time': 1670931812, 'resto': 24125677}]",1670931812,0.0,0.0,153.0,112.0
42,24138679,,,12/12/22(Mon)12:16:14,Anonymous,Slut UK wife,,VID-20211210-WA0009,.webm,320,176,250,137,1670865374525698,1670865374,1FJX+lEp0yoqZZ4BCFXMBQ==,1461219,0,,slut-uk-wife,12,5,"[{'no': 24142459, 'now': '12/13/22(Tue)00:28:59', 'name': 'Anonymous', 'filename': 'PXL_20220319_000826941', 'ext': '.webm', 'w': 256, 'h': 144, 'tn_w': 125, 'tn_h': 70, 'tim': 1670909339437079, 'time': 1670909339, 'md5': 'aUP/tZurjdRliE7hX08j2A==', 'fsize': 1352140, 'resto': 24138679}, {'no': 24142463, 'now': '12/13/22(Tue)00:29:49', 'name': 'Anonymous', 'com': '<a href=""#p24142455"" class=""quotelink"">&gt;&gt;24142455</a><br>Missionary vaginal intercourse for the sole purpose of reproducing', 'time': 1670909389, 'resto': 24138679}, {'no': 24143681, 'now': '12/13/22(Tue)06:29:54', 'name': 'Anonymous', 'com': '<a href=""#p24138679"" class=""quotelink"">&gt;&gt;24138679</a><br>She’s so fucking dry you’d think she’s sanding that thing', 'time': 1670930994, 'resto': 24138679}, {'no': 24143683, 'now': '12/13/22(Tue)06:30:46', 'name': 'Anonymous', 'com': '<a href=""#p24140413"" class=""quotelink"">&gt;&gt;24140413</a><br><a href=""#p24142332"" class=""quotelink"">&gt;&gt;24142332</a><br><a href=""#p24142455"" class=""quotelink"">&gt;&gt;24142455</a><br>You need to be euthanized.', 'time': 1670931046, 'resto': 24138679}, {'no': 24143710, 'now': '12/13/22(Tue)06:40:44', 'name': 'Anonymous', 'com': '<a href=""#p24138679"" class=""quotelink"">&gt;&gt;24138679</a><br>I like her body OP. M32 in the UK rn, I&#039;d love to chat with you guys. hmu on discord if interested.<br>sailing#4252', 'time': 1670931644, 'resto': 24138679}]",1670931644,0.0,0.0,7.0,4.0
43,24064010,,,11/30/22(Wed)20:18:49,Anonymous,Whites only,White female + white male<br><br>Amateur/couples/homemade preferred,Trippie_Bri-Riding-Sextape-Cum-on-Ass-Wh5DKuk7 (3),.webm,960,538,250,140,1669857529804359,1669857529,JaqVrt00lm1EfCL0D6GNRQ==,4115455,0,,whites-only,237,123,"[{'no': 24139969, 'now': '12/12/22(Mon)16:27:14', 'name': 'Anonymous', 'com': '<a href=""#p24129962"" class=""quotelink"">&gt;&gt;24129962</a>', 'filename': 'top neck', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670880434918433, 'time': 1670880434, 'md5': 'Q5NiZbdjhEirXhkNctZICg==', 'fsize': 4065249, 'resto': 24064010}, {'no': 24140888, 'now': '12/12/22(Mon)19:32:39', 'name': 'Anonymous', 'filename': '14511236', 'ext': '.webm', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670891559207670, 'time': 1670891559, 'md5': 'kSVWlRNms8vCHtVpyGD1Ww==', 'fsize': 1656796, 'resto': 24064010}, {'no': 24142151, 'now': '12/12/22(Mon)23:31:56', 'name': 'Anonymous', 'filename': 'BWC Cums All Over Me While I Squirt!! - ph62b701d890c17', 'ext': '.webm', 'w': 270, 'h': 480, 'tn_w': 70, 'tn_h': 125, 'tim': 1670905916318195, 'time': 1670905916, 'md5': 'Spyd/7MWMm92VwcXfmRe0g==', 'fsize': 4085137, 'resto': 24064010}, {'no': 24143040, 'now': '12/13/22(Tue)02:55:04', 'name': 'Anonymous', 'filename': 'wife-slut', 'ext': '.webm', 'w': 720, 'h': 1280, 'tn_w': 70, 'tn_h': 125, 'tim': 1670918104416593, 'time': 1670918104, 'md5': 'MlpR629idG62HvoXxOyQcQ==', 'fsize': 3567826, 'resto': 24064010}, {'no': 24143709, 'now': '12/13/22(Tue)06:39:39', 'name': 'Anonymous', 'com': 'one of my favorites', 'filename': 'fat ass spanish teacher gets screwed', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 65, 'tim': 1670931579114708, 'time': 1670931579, 'md5': 'CNmX636qPDren2Rj/IcppA==', 'fsize': 3936575, 'resto': 24064010}]",1670931579,0.0,0.0,232.0,118.0
44,24138998,,,12/12/22(Mon)13:25:18,Anonymous,,black male asian male,speed,.webm,1064,720,250,169,1670869518345729,1670869518,JcFidpwomdZBMU3yuuP4PQ==,2063048,0,,black-male-asian-male,18,8,"[{'no': 24140619, 'now': '12/12/22(Mon)18:32:36', 'name': 'Anonymous', 'com': '<a href=""#p24139020"" class=""quotelink"">&gt;&gt;24139020</a><br>Source?', 'time': 1670887956, 'resto': 24138998}, {'no': 24140933, 'now': '12/12/22(Mon)19:42:48', 'name': 'Anonymous', 'com': '<a href=""#p24140060"" class=""quotelink"">&gt;&gt;24140060</a><br>gotta cash that social credit', 'time': 1670892168, 'resto': 24138998}, {'no': 24141558, 'now': '12/12/22(Mon)21:48:35', 'name': 'Anonymous', 'com': '<a href=""#p24139020"" class=""quotelink"">&gt;&gt;24139020</a><br>Reminds me of that chris chan drawing with the huge straw', 'time': 1670899715, 'resto': 24138998}, {'no': 24141567, 'now': '12/12/22(Mon)21:50:53', 'name': 'Anonymous', 'com': '<a href=""#p24140587"" class=""quotelink"">&gt;&gt;24140587</a><br>holy shit', 'time': 1670899853, 'resto': 24138998}, {'no': 24143705, 'now': '12/13/22(Tue)06:37:06', 'name': 'Anonymous', 'com': '<a href=""#p24138998"" class=""quotelink"">&gt;&gt;24138998</a><br>See? Black people cant be racist.', 'time': 1670931426, 'resto': 24138998}]",1670931426,0.0,0.0,13.0,8.0
45,24128122,,,12/10/22(Sat)20:52:29,Anonymous,Sexy planks,"Post hot, flat girls.<br><br><br>Whites and asians only",1669074453161400,.webm,854,1198,178,250,1670723549034791,1670723549,YytagI9/74EENPt+BMz6gA==,1396405,0,,sexy-planks,131,62,"[{'no': 24141591, 'now': '12/12/22(Mon)21:55:42', 'name': 'Anonymous', 'filename': 'ItsMeCat_5', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670900142421194, 'time': 1670900142, 'md5': 'g6RE00UIYGmk19iWXY/Otg==', 'fsize': 3991225, 'resto': 24128122}, {'no': 24141621, 'now': '12/12/22(Mon)22:02:22', 'name': 'Anonymous', 'com': '<a href=""#p24128122"" class=""quotelink"">&gt;&gt;24128122</a><br>My dick is literally half that length. Why do I only see massive cocks online? Or is mine just super small at 5 inches. I&#039;ll probably never be able to satisfy a woman like that', 'time': 1670900542, 'resto': 24128122}, {'no': 24142819, 'now': '12/13/22(Tue)01:50:23', 'name': 'Anonymous', 'com': '<a href=""#p24130006"" class=""quotelink"">&gt;&gt;24130006</a><br>Nigga that&#039;s Charlie Bucket from Willy Wonka', 'time': 1670914223, 'resto': 24128122}, {'no': 24143653, 'now': '12/13/22(Tue)06:18:12', 'name': 'Anonymous', 'com': '<a href=""#p24141621"" class=""quotelink"">&gt;&gt;24141621</a><br><span class=""quote"">&gt;Why do I only see massive cocks online?</span><br>Because guys with small dicks don&#039;t like showing them to people? You can always watch JAV. Almost every man in those has a small dick.', 'filename': 'fc2-ppv-1007318_3', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670930292276652, 'time': 1670930292, 'md5': 'UIep5sK5/ECTIk1IhMg/Kg==', 'fsize': 4190616, 'resto': 24128122}, {'no': 24143702, 'now': '12/13/22(Tue)06:36:27', 'name': 'Anonymous', 'com': '<a href=""#p24141262"" class=""quotelink"">&gt;&gt;24141262</a><br>Yeah or you could talk to people for a change and realize that tattoos don’t matter that much even for people with many of them lmao', 'time': 1670931387, 'resto': 24128122}]",1670931387,0.0,0.0,126.0,60.0
46,24120204,,,12/09/22(Fri)16:32:43,Anonymous,,big cocks,081531dd96c8cd133354d076fe3a4791c1f002d194082de7da217061a9b544bb,.webm,352,640,137,250,1670621563230249,1670621563,zuScQOjG4D2TrX7iEBo6aA==,2458560,0,,big-cocks,141,39,"[{'no': 24143377, 'now': '12/13/22(Tue)04:41:30', 'name': 'Anonymous', 'com': '<a href=""#p24120204"" class=""quotelink"">&gt;&gt;24120204</a>', 'filename': '1573283390471', 'ext': '.webm', 'w': 1080, 'h': 1920, 'tn_w': 70, 'tn_h': 125, 'tim': 1670924490207593, 'time': 1670924490, 'md5': 'athKukaE4XhoEnL4l/l4sg==', 'fsize': 3776781, 'resto': 24120204}, {'no': 24143436, 'now': '12/13/22(Tue)04:57:06', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;gf tells me her friends were talking about their bf&#039;s and ex&#039;s dick sizes the other day</span><br><span class=""quote"">&gt;she told them it was rude to talk about that and didn&#039;t tell them my size</span><br><span class=""quote"">&gt;admitted to me that she felt proud knowing mine was bigger than than her friends&#039; bfs though</span><br>lol wtf. Also I&#039;m a cm above their agreed upon ideal size, and I&#039;m not even huge. So apparently girl inches are not much of a thing anymore.<br><br>Also apparently the biggest turboslut there is &quot;addicted&quot; to sex with her recent bf who&#039;s the smallest guy she&#039;s ever been with. So there&#039;s some hope for you smaller dudes. There&#039;s my humblebrag and whitepill for the day.', 'time': 1670925426, 'resto': 24120204}, {'no': 24143509, 'now': '12/13/22(Tue)05:26:04', 'name': 'Anonymous', 'com': '<a href=""#p24143436"" class=""quotelink"">&gt;&gt;24143436</a><br>Of course you don&#039;t need a massive dick go have sex. The reason most people in this thread won&#039;t is simply because they have no redeeming qualities', 'time': 1670927164, 'resto': 24120204}, {'no': 24143618, 'now': '12/13/22(Tue)06:08:32', 'name': 'Anonymous', 'com': '<a href=""#p24120640"" class=""quotelink"">&gt;&gt;24120640</a><br>cringe', 'time': 1670929712, 'resto': 24120204}, {'no': 24143701, 'now': '12/13/22(Tue)06:36:20', 'name': 'Anonymous', 'com': '<a href=""#p24120204"" class=""quotelink"">&gt;&gt;24120204</a><br>wonder how it feels to walk around with a giant dong like these. Im so jealous', 'time': 1670931380, 'resto': 24120204}]",1670931380,0.0,0.0,136.0,38.0
47,24116857,,,12/09/22(Fri)04:13:49,Anonymous,Politically Incorrect &amp; Random,,Random,.webm,672,480,250,178,1670577229625261,1670577229,ygqFu31usFfGWMnqErCkzg==,1068168,0,,politically-incorrect-random,200,79,"[{'no': 24142954, 'now': '12/13/22(Tue)02:29:59', 'name': 'Anonymous', 'com': '<a href=""#p24141767"" class=""quotelink"">&gt;&gt;24141767</a><br>you will eventually be rear ended or road raged like <a href=""#p24116865"" class=""quotelink"">&gt;&gt;24116865</a> and you will deserve it', 'time': 1670916599, 'resto': 24116857}, {'no': 24143077, 'now': '12/13/22(Tue)03:05:24', 'name': 'Anonymous', 'com': '<a href=""#p24139354"" class=""quotelink"">&gt;&gt;24139354</a><br>You know they weren&#039;t called Nazis till the Jews called them that .....', 'time': 1670918724, 'resto': 24116857}, {'no': 24143147, 'now': '12/13/22(Tue)03:30:34', 'name': 'Anonymous', 'com': '<a href=""#p24118024"" class=""quotelink"">&gt;&gt;24118024</a><br>Beautiful', 'time': 1670920234, 'resto': 24116857}, {'no': 24143199, 'now': '12/13/22(Tue)03:48:23', 'name': 'Anonymous', 'com': '<a href=""#p24120611"" class=""quotelink"">&gt;&gt;24120611</a><br>Nigger', 'time': 1670921303, 'resto': 24116857}, {'no': 24143698, 'now': '12/13/22(Tue)06:35:45', 'name': 'Anonymous', 'com': 'looking for the nazi phil collins in the air tonight webm, anyone got it ?', 'time': 1670931345, 'resto': 24116857}]",1670931345,0.0,0.0,195.0,79.0
48,24142530,,,12/13/22(Tue)00:44:21,Anonymous,Waxing/Shaving Thread,During or &quot;after&quot; is welcome.,e63376f5c6f6a54d729cb73962523522f879963ac9f4d09a33cb2756c6b58439,.webm,406,720,140,250,1670910261635356,1670910261,jGHTsOztF9PsQrRVy+So3A==,3471987,0,,waxingshaving-thread,16,9,"[{'no': 24143295, 'now': '12/13/22(Tue)04:15:05', 'name': 'Anonymous', 'com': '<a href=""#p24142530"" class=""quotelink"">&gt;&gt;24142530</a><br>Can someone post the webm of the Chinese woman giving a handjob to some obnoxious white dude. The Chinese woman keeps saying the word penis in chinese', 'time': 1670922905, 'resto': 24142530}, {'no': 24143378, 'now': '12/13/22(Tue)04:41:39', 'name': 'Anonymous', 'com': '<a href=""#p24143288"" class=""quotelink"">&gt;&gt;24143288</a><br>Was sauce ever found for this?', 'time': 1670924499, 'resto': 24142530}, {'no': 24143388, 'now': '12/13/22(Tue)04:43:15', 'name': 'Anonymous', 'com': '<a href=""#p24142617"" class=""quotelink"">&gt;&gt;24142617</a><br>xvideos com video53565113 hair_removal_waxing', 'time': 1670924595, 'resto': 24142530}, {'no': 24143662, 'now': '12/13/22(Tue)06:20:42', 'name': 'Anonymous', 'filename': '1856a64d3691e2c4086229a9f38825922c38ca66cbe02c1744579cb577ba0c1f', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670930442700920, 'time': 1670930442, 'md5': 'yZ8s9bVE/6O4aGcuCYg06A==', 'fsize': 3620947, 'resto': 24142530}, {'no': 24143696, 'now': '12/13/22(Tue)06:35:08', 'name': 'Anonymous', 'com': '<a href=""#p24142535"" class=""quotelink"">&gt;&gt;24142535</a><br>this was a good video because it really seemed like a professional waxing job where he hid the camera.<br>she didn&#039;t get distracted by his giant wang.', 'time': 1670931308, 'resto': 24142530}]",1670931308,0.0,0.0,11.0,8.0
49,24139765,,,12/12/22(Mon)15:44:37,Anonymous,Monke thread,,1670687449925565,.webm,712,400,250,140,1670877877713040,1670877877,zmRhGnXPdkPktqj8VZXXZg==,2074492,0,,monke-thread,34,15,"[{'no': 24143605, 'now': '12/13/22(Tue)06:04:57', 'name': 'Anonymous', 'com': '<a href=""#p24139961"" class=""quotelink"">&gt;&gt;24139961</a><br>They look the same', 'time': 1670929497, 'resto': 24139765}, {'no': 24143610, 'now': '12/13/22(Tue)06:07:30', 'name': 'Anonymous', 'com': '<a href=""#p24142079"" class=""quotelink"">&gt;&gt;24142079</a><br>The thread will be deleted too soon<br><a href=""#p24142218"" class=""quotelink"">&gt;&gt;24142218</a><br>Apparently 10(+) bbcuck threads aren’t considered spamming but one video of a monkey getting slapped is<br>My theory is that the hotpockets hate monkeposting because macaques remind them of niggers', 'filename': 'Asian man and his black friend enjoying kfc', 'ext': '.webm', 'w': 640, 'h': 640, 'tn_w': 125, 'tn_h': 125, 'tim': 1670929650717868, 'time': 1670929650, 'md5': '3oVNSaQj1RNVRHdVo/tgDg==', 'fsize': 1194818, 'resto': 24139765}, {'no': 24143639, 'now': '12/13/22(Tue)06:15:46', 'name': 'Anonymous', 'filename': 'spanking the monkey 04', 'ext': '.webm', 'w': 554, 'h': 720, 'tn_w': 96, 'tn_h': 125, 'tim': 1670930146895253, 'time': 1670930146, 'md5': 'nCk3rIBl7CWLCzS4qxhzYg==', 'fsize': 3555258, 'resto': 24139765}, {'no': 24143688, 'now': '12/13/22(Tue)06:32:48', 'name': 'Anonymous', 'com': '<a href=""#p24142209"" class=""quotelink"">&gt;&gt;24142209</a><br>Where can i join them? Any clue?<br>I miss those pity monke threads', 'time': 1670931168, 'resto': 24139765}, {'no': 24143693, 'now': '12/13/22(Tue)06:33:56', 'name': 'Anonymous', 'com': '<a href=""#p24143610"" class=""quotelink"">&gt;&gt;24143610</a><br>dat file name', 'time': 1670931236, 'resto': 24139765}]",1670931236,0.0,0.0,29.0,13.0
50,24094401,,,12/05/22(Mon)11:30:33,Anonymous,"Premature Thread, the earlier the better",Bonus point for Virgins or guys with porn start or hookers.,1608473205843,.webm,320,240,250,187,1670257833767335,1670257833,APlmj4+VdEgvTaiBKdhVwA==,4188965,0,,premature-thread-the-earlier-the-better,294,42,"[{'no': 24143056, 'now': '12/13/22(Tue)03:00:13', 'name': 'Anonymous', 'com': '<a href=""#p24111229"" class=""quotelink"">&gt;&gt;24111229</a><br>Simpsons &quot;Treehouse of Horror VIII&quot; Season 9 / Episode 4', 'time': 1670918413, 'resto': 24094401}, {'no': 24143321, 'now': '12/13/22(Tue)04:23:55', 'name': 'Anonymous', 'com': '<a href=""#p24111655"" class=""quotelink"">&gt;&gt;24111655</a><br>tiktok', 'time': 1670923435, 'resto': 24094401}, {'no': 24143400, 'now': '12/13/22(Tue)04:46:53', 'name': 'Anonymous', 'com': '<a href=""#p24118188"" class=""quotelink"">&gt;&gt;24118188</a><br>she&#039;s not retarded, she&#039;s positive and happy<br>you&#039;re on 4chan, I understand why this feels strange', 'time': 1670924813, 'resto': 24094401}, {'no': 24143648, 'now': '12/13/22(Tue)06:17:30', 'name': 'Anonymous', 'com': '<a href=""#p24103356"" class=""quotelink"">&gt;&gt;24103356</a><br>gianna is a genuine semen demon fucking hell', 'time': 1670930250, 'resto': 24094401}, {'no': 24143691, 'now': '12/13/22(Tue)06:33:53', 'name': 'Anonymous', 'com': '<a href=""#p24123636"" class=""quotelink"">&gt;&gt;24123636</a><br>No she isn&#039;t.', 'time': 1670931233, 'resto': 24094401}]",1670931233,0.0,0.0,289.0,42.0
