,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,trip,filedeleted
0,1,1.0,1.0,12/20/15(Sun)07:21:09,Anonymous,Welcome to /wsr/ - Worksafe Requests,"This board is for:
<ul>
<li>Asking for help in finding an image or the source of an image, or more of a certain kind of image.</li>
<li>Asking for photoshop requests.</li>
<li>Asking for recommendations for a new anime or TV series to watch, or a new manga or comic series to read.</li>
<li>Asking for tech support or help with your homework.</li>
<li>Any other kind of work-safe request.</li>
</ul>
Once you have posted your request, please <a href=""https://boards.4chan.org/wsr/catalog"">check the catalog</a> for requests that you can help others with. <br>
All threads and images should pertain to &quot;work-safe&quot; material. For adult content please use <a href=""https://boards.4chan.org/r/"">/r/ - Requests</a> and for help with personal matters please use <a href=""https://boards.4chan.org/adv/"">/adv/ - Advice</a>.",wsr,.jpg,850.0,638.0,250.0,187.0,1450614069094.0,1450614069,uILud6oFylnlz6QfZpNBQA==,78567.0,0,mod,welcome-to-wsr-worksafe-requests,1,0,"[{'no': 279837, 'now': '03/13/17(Mon)10:41:19', 'name': 'Anonymous', 'com': '<p style=""color:#FF0000;font-size:150%;"">Do not post or request personal information (&quot;dox&quot;) or calls to invasion (&quot;raids&quot;).</p>\n<p><b>Personal army requests of any form are strictly forbidden.</b></p>\n<p style=""font-size:125%;"">WebM files with sound can now be uploaded!</p>', 'time': 1489416079, 'resto': 1, 'capcode': 'mod'}]",1489416085,,,,,,
91,1291654,,,12/07/22(Wed)16:23:03,Anonymous,,"how do I know which skin color she is to choose the correct parts? Alice looks like B or C, but its hard to tell, they&#039;re all really similar on the photos and I&#039;m pretty sure IRL it&#039;d be quite noticeable.<br>https://www.amazon.co.jp/-/en/gp/pr<wbr>oduct/B09K7G1H4P/<br>https://www.amazon.co.jp/-/en/gp/pr<wbr>oduct/B08XRTB1HW",Scene,.jpg,1249.0,1185.0,250.0,237.0,1670448183544232.0,1670448183,V5YDKHhsISW0U0fHzG0RyA==,112244.0,0,,how-do-i-know-which-skin-color-she-is-to-choose,6,0,"[{'no': 1291929, 'now': '12/08/22(Thu)11:35:44', 'name': 'Anonymous', 'com': '<a href=""#p1291691"" class=""quotelink"">&gt;&gt;1291691</a><br>that&#039;s the epitome of wasteful and goes hard against what I believe in<br>its not even the environment stuff, it just makes me feel awful (for context I even sew holes on old socks all the time and make notebooks out of trash paper just because I hate &quot;wasting&quot; stuff so much)<br><br>but anyway, there just should be somewhere info out there on which to choose, each figure has to have a &quot;right&quot; color. I&#039;ll try looking for some official sites.', 'time': 1670517344, 'resto': 1291654}, {'no': 1291945, 'now': '12/08/22(Thu)12:28:18', 'name': 'Anonymous', 'com': '<a href=""#p1291929"" class=""quotelink"">&gt;&gt;1291929</a><br><span class=""quote"">&gt;goes hard against what I believe in</span><br><span class=""quote"">&gt;its not even the environment stuff</span><br>Sell the one that&#039;s wrong then.<br><a href=""#p1291654"" class=""quotelink"">&gt;&gt;1291654</a><br><span class=""quote"">&gt;its hard to tell</span><br>Colour matching on the internet is practically impossible.', 'time': 1670520498, 'resto': 1291654}, {'no': 1292090, 'now': '12/08/22(Thu)17:58:45', 'name': 'Anonymous', 'com': '<a href=""#p1291945"" class=""quotelink"">&gt;&gt;1291945</a><br><span class=""quote"">&gt;Sell the one that&#039;s wrong then.</span><br>lmao, those things are not re-sellable<br><br>but anyway, problem solved, kotobukiya&#039;s own website has the information about it on their product page<br><br>https://en.kotobukiya.co.jp/product<wbr>/product-0000003881/', 'time': 1670540325, 'resto': 1291654}, {'no': 1292103, 'now': '12/08/22(Thu)18:22:35', 'name': 'Anonymous', 'com': '<a href=""#p1292090"" class=""quotelink"">&gt;&gt;1292090</a><br><span class=""quote"">&gt;lmao, those things are not re-sellable</span><br>Oh, apologies, I didn&#039;t realise they bound to your inventory like in World of Warcraft.', 'time': 1670541755, 'resto': 1291654}, {'no': 1292266, 'now': '12/09/22(Fri)08:39:52', 'name': 'Anonymous', 'com': '<a href=""#p1292103"" class=""quotelink"">&gt;&gt;1292103</a><br>have you ever tried selling cheap, niche things online as a private person? are you retarded?', 'time': 1670593192, 'resto': 1291654}]",1670593192,0.0,0.0,1.0,0.0,,
92,1292262,,,12/09/22(Fri)08:20:16,Anonymous,Tablet doesn&#039;t play games,"Got an Alldocube iplay 4 pro tablet. But despite the good reviews, games are unplayably laggy. Although it was said it should play CODm, Pubg flawlessly. Youtube videos and browsing is fine.<br>Is it faulty, or it can be fixed with some sw setting?",alldocube_iplay_40_pro-1,.jpg,1200.0,846.0,250.0,176.0,1670592016224761.0,1670592016,ML/Nv5f7pmD8fHWt8gb8BQ==,123525.0,0,,tablet-doesnt-play-games,0,0,,1670592016,0.0,0.0,,,,
93,1291598,,,12/07/22(Wed)13:07:31,Anonymous,recc me some good/comfy sims youtubers,Preferably sims 1 maybe 3. It doesn&#039;t have to be someone who is actively doing sims videos right now im just looking for a good series on it. In fact I would very much prefer a first time layer or someone who doesnt have much experience so it can be someone well known in the &quot;sims community&quot; that made a start doing a good first play series as well<br><br>Not exactly looking for &quot;comedy&quot; since ive always found it to be kinda trying too hard.,jvz4e8p8fwf61,.jpg,554.0,341.0,249.0,153.0,1670436451092176.0,1670436451,xQRiZdZUo6bi3WPaYtuD3A==,20202.0,0,,recc-me-some-goodcomfy-sims-youtubers,9,0,"[{'no': 1291710, 'now': '12/07/22(Wed)19:37:16', 'name': 'Anonymous', 'com': 'Bumping for interest', 'time': 1670459836, 'resto': 1291598}, {'no': 1291879, 'now': '12/08/22(Thu)07:16:14', 'name': 'Anonymous', 'com': 'bump', 'time': 1670501774, 'resto': 1291598}, {'no': 1291880, 'now': '12/08/22(Thu)07:17:57', 'name': 'Anonymous', 'com': 'ambiguousamphibian is okay', 'time': 1670501877, 'resto': 1291598}, {'no': 1291907, 'now': '12/08/22(Thu)10:00:01', 'name': 'Anonymous', 'com': '<a href=""#p1291598"" class=""quotelink"">&gt;&gt;1291598</a><br>Don&#039;t know if that&#039;s what you&#039;re looking for (not let&#039;s plays) but LGR has very nice comfy Sims addons reviews.', 'time': 1670511601, 'resto': 1291598}, {'no': 1292261, 'now': '12/09/22(Fri)08:02:31', 'name': 'Anonymous', 'com': '<a href=""#p1291907"" class=""quotelink"">&gt;&gt;1291907</a><br>Looking more for lets plays. I already watch him though', 'time': 1670590951, 'resto': 1291598}]",1670590951,0.0,0.0,4.0,0.0,,
94,1291825,,,12/08/22(Thu)02:12:37,Anonymous,JRPG recommendations,Can you recommend me some titles to get me into JRPGs?<br>Something that&#039;s released post 2007. Hopefully with atleast English subtitles. It also has to go easy on the lewd scale. (Violence/gore is fine.),1670483537156,.jpg,1577.0,1127.0,250.0,178.0,1670483557720276.0,1670483557,cFD9pTTQkwCqWhL5kTtpsA==,296737.0,0,,jrpg-recommendations,4,1,"[{'no': 1291844, 'now': '12/08/22(Thu)03:14:54', 'name': 'Anonymous', 'com': 'which platform are you playing on?', 'time': 1670487294, 'resto': 1291825}, {'no': 1291851, 'now': '12/08/22(Thu)03:54:32', 'name': 'Anonymous', 'com': '<a href=""#p1291844"" class=""quotelink"">&gt;&gt;1291844</a><br>PC', 'time': 1670489672, 'resto': 1291825}, {'no': 1291861, 'now': '12/08/22(Thu)05:15:02', 'name': 'Anonymous', 'com': 'I&#039;m playing Persona 5 Royal at the moment and it&#039;s on of the best games I&#039;ve ever played. If you want you can try it with xbox gamepass. Currently you can try the gamepass for 1$, so there&#039;s no risk for you if you don&#039;t like it', 'filename': 'IMG-20220314-WA0003', 'ext': '.jpg', 'w': 1153, 'h': 629, 'tn_w': 125, 'tn_h': 68, 'tim': 1670494502037102, 'time': 1670494502, 'md5': '8p6/Hu+XdNH9Uu/LG3LNrw==', 'fsize': 83118, 'resto': 1291825}, {'no': 1292259, 'now': '12/09/22(Fri)07:42:06', 'name': 'Anonymous', 'com': 'bump', 'time': 1670589726, 'resto': 1291825}]",1670589726,0.0,0.0,,,,
95,1292121,,,12/08/22(Thu)19:09:21,Anonymous,,"Hello, I need help with factoring some functions.<br>I have some limits that have a 0/0 indetermination, and the higher grade is 5 for the one I&#039;m trying to solve. I tried to apply ruffini to factorize it as I&#039;ve been thaught, using the limit as the first root (as I know it gives 0). But afterwards, no possible root at all worked.<br><br><br>The equation is this one:<br>x^5-2x^3+4x^2-10x-12<br>That would be the upper term. The limit was 2, so that was the first root, but afterwards it followed:<br>(1x^4+2x^3+2x^2+8x+6).(x-2)<br>And no possible root appears to work, or I couldn&#039;t solve them.<br>Possible roots from gauss would be, I think = +-(12, 6 ,4, 3, 1, 2)<br>I couldn&#039;t solve with any after 2.<br><br><br>I&#039;d really appreciate if anyone could show how do you factorise it using ruffini, as to see where I&#039;m going wrong.<br>Seeing a graph online, it seems -2 and some number among 0 and -1.<br>I&#039;m also wondering why that negative decimal isn&#039;t among possible roots.<br><br>This is the full limit function, in case:<br>(x^5-2x^3+4x^2-10x-12)<br>/<br>(3x^4 - x^3 - 9x^2 - 4)<br><br><br>Thanks beforehand for any help",understanding-limit-notation,.png,1280.0,720.0,250.0,140.0,1670544561793560.0,1670544561,DkIp854BQJgFLG0eAGY1lg==,15871.0,0,,hello-i-need-help-with-factoring-some-functions,2,0,"[{'no': 1292199, 'now': '12/09/22(Fri)01:18:53', 'name': 'Anonymous', 'com': '<a href=""#p1292121"" class=""quotelink"">&gt;&gt;1292121</a><br><span class=""quote"">&gt;I&#039;d really appreciate if anyone could show how do you factorise it using ruffini,</span><br><br>You don&#039;t.<br><br><span class=""quote"">&gt;as to see where I&#039;m going wrong.</span><br><br>You&#039;re going wrong by trying to use the method of Ruffini. You and I both get<br><br>y = (x-2)(x^4 + 2x^3 +2x^2 + 8x + 6)<br><br>but that quartic has only two real roots both of which are irrational, and the other two are imaginary roots of the form x = a + bi where both a and b are irrational. You can&#039;t factorise that equation with Ruffini.<br><br>The approximate roots are x ∈ {-2.2, -0.8, 0.5 + 1.7i, 0.5 - 1.7i} and the exact root is x = 2.<br><br>If you sketched the graph, y=x^5-2x^3+4x^2-10x-12 or at least found the positions where dy/dx = 0 you would have determined that it has only two turning points. As it is a quintic this would instantly tell you it has at most three real roots and possibly only one real root making Ruffini a poor choice.', 'time': 1670566733, 'resto': 1292121}, {'no': 1292257, 'now': '12/09/22(Fri)07:33:21', 'name': 'Anonymous', 'com': '<a href=""#p1292199"" class=""quotelink"">&gt;&gt;1292199</a><br>Thanks.<br>I&#039;ve been solving a few limits.<br><br><span class=""quote"">&gt;You&#039;re going wrong by trying to use the method of Ruffini</span><br><br> Thanks for the explanation, its useful.<br> What I got to see is that the common factor to remove, when possible, many times comes from the common root of the value at which x tends. So normally it wouldn&#039;t be necessary to try to factorise any further. And in some cases, it seems it isn&#039;t correct to do it. Thanks again.<br><br><span class=""quote"">&gt;If you sketched the graph, y=x^5-2x^3+4x^2-10x-12 or at least found the positions where dy/dx = 0 you would have determined that it has only two turning points. As it is a quintic this would instantly tell you it has at most three real roots and possibly only one real root making Ruffini a poor choice.</span><br>Thanks, I didn&#039;t notice this.<br> I guess I am having a rather shallow understanding of the matter. I&#039;m not really happy with it.<br>I&#039;d work on improving that.', 'time': 1670589201, 'resto': 1292121}]",1670589201,0.0,0.0,,,,
96,1291847,,,12/08/22(Thu)03:30:51,Anonymous,Where to buy this,"Where in the actual fuck can I order this and have it shipped to Finland?<br><br>I visited Ireland earlier this year and they had it in Spar Markets. One Irish online store had it, but they refused to ship to Finland.",louishamilton,.jpg,640.0,640.0,250.0,250.0,1670488251485701.0,1670488251,d3uW6n5715MhVYZb72UGMw==,48583.0,0,,where-to-buy-this,9,3,"[{'no': 1292222, 'now': '12/09/22(Fri)04:02:33', 'name': 'Anonymous', 'com': '<a href=""#p1291876"" class=""quotelink"">&gt;&gt;1291876</a><br>Where the fuck is Balkany? Russia?', 'time': 1670576553, 'resto': 1291847}, {'no': 1292235, 'now': '12/09/22(Fri)05:16:44', 'name': 'Anonymous', 'com': '<a href=""#p1292222"" class=""quotelink"">&gt;&gt;1292222</a><br><span class=""quote"">&gt;Where the fuck is Balkany?</span>', 'filename': '1670580954986', 'ext': '.jpg', 'w': 1280, 'h': 954, 'tn_w': 125, 'tn_h': 93, 'tim': 1670581004477422, 'time': 1670581004, 'md5': '64pzuYpe7BIw1sLdSl+TKw==', 'fsize': 1184713, 'resto': 1291847}, {'no': 1292237, 'now': '12/09/22(Fri)05:48:30', 'name': 'Anonymous', 'com': '<a href=""#p1291847"" class=""quotelink"">&gt;&gt;1291847</a><br>I have that in finland', 'time': 1670582910, 'resto': 1291847}, {'no': 1292239, 'now': '12/09/22(Fri)05:51:28', 'name': 'Anonymous', 'com': '<a href=""#p1291848"" class=""quotelink"">&gt;&gt;1291848</a><br>Sugarfree monster good tho.', 'filename': '61uI+HKnDbL._AC_UL600_SR600,600_', 'ext': '.jpg', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670583088247081, 'time': 1670583088, 'md5': 'YFI0/TtBqvDGK0sjJVrfog==', 'fsize': 27238, 'resto': 1291847}, {'no': 1292253, 'now': '12/09/22(Fri)07:03:08', 'name': 'Anonymous', 'com': 'I found it in K-market, if yours doesnt have it you could either search any other nearby k-markets or just ask your local one to get some<br>t. <a href=""#p1292237"" class=""quotelink"">&gt;&gt;1292237</a>', 'time': 1670587388, 'resto': 1291847}]",1670587388,0.0,0.0,4.0,1.0,,
97,1291707,,,12/07/22(Wed)19:23:45,Anonymous,,eurofag here<br>where can i buy quality weight-lifting equipment in EU? the local stores suck or dont have anything,1626878729610,.png,720.0,720.0,250.0,250.0,1670459025442049.0,1670459025,2QnVfbBiMXhUOkaZbmxmBw==,1210026.0,0,,eurofag-here,2,0,"[{'no': 1291838, 'now': '12/08/22(Thu)02:46:46', 'name': 'Anonymous', 'com': 'My brother bought ours from Ebay back in the day. They&#039;re pretty good. Didn&#039;t cost more than 500€.', 'time': 1670485606, 'resto': 1291707}, {'no': 1292250, 'now': '12/09/22(Fri)06:45:51', 'name': 'Anonymous', 'com': '<a href=""#p1291707"" class=""quotelink"">&gt;&gt;1291707</a><br>Where did you get this pic of me?', 'time': 1670586351, 'resto': 1291707}]",1670586351,0.0,0.0,,,,
98,1291893,,,12/08/22(Thu)09:06:25,Anonymous,Doujin,Someone please help me find the source for pic related,1665899930373,.png,833.0,718.0,249.0,215.0,1670508385263797.0,1670508385,NhBpoQuNC4/nFlI3fFH+Eg==,389228.0,0,,doujin,5,1,"[{'no': 1291901, 'now': '12/08/22(Thu)09:48:00', 'name': 'Anonymous', 'com': '<a href=""#p1291893"" class=""quotelink"">&gt;&gt;1291893</a><br>/r/', 'time': 1670510880, 'resto': 1291893}, {'no': 1291904, 'now': '12/08/22(Thu)09:53:04', 'name': 'Anonymous', 'com': '<a href=""#p1291901"" class=""quotelink"">&gt;&gt;1291901</a><br>Alright, I wasn&#039;t sure about the board but thanks.', 'time': 1670511184, 'resto': 1291893}, {'no': 1291936, 'now': '12/08/22(Thu)11:59:53', 'name': 'Anonymous', 'com': '<a href=""#p1291904"" class=""quotelink"">&gt;&gt;1291904</a><br>lemme know what it is once you find it', 'time': 1670518793, 'resto': 1291893}, {'no': 1291944, 'now': '12/08/22(Thu)12:26:45', 'name': 'Anonymous', 'com': '<a href=""#p1291936"" class=""quotelink"">&gt;&gt;1291936</a><br><a href=""//boards.4chan.org/r/thread/18669767#p18669767"" class=""quotelink"">&gt;&gt;&gt;/r/18669767</a>', 'time': 1670520405, 'resto': 1291893}, {'no': 1292243, 'now': '12/09/22(Fri)06:18:53', 'name': 'Anonymous', 'filename': '1670476704268258', 'ext': '.png', 'w': 500, 'h': 316, 'tn_w': 125, 'tn_h': 79, 'tim': 1670584733234342, 'time': 1670584733, 'md5': 'v25P0dk7nbv1vE8u+FVaEw==', 'fsize': 152498, 'resto': 1291893}]",1670584733,0.0,0.0,,,,
99,1282697,,,11/14/22(Mon)13:30:30,Anonymous,,If anyone is interested requesting a drawing of the female ODST Spartan in her regular or new armor holding a Halo CE shotgun and the Halo Reach Ranger Elite holding a energy sword posing like the Master Chief and Arbiter.<br>Optional for a Brute Captain Major with a gravity hammer standing in the middle <br>https://www.halopedia.org/Brute_Cap<wbr>tain_Major <br>https://www.halopedia.org/Akelus_Wo<wbr>rkshop_gravity_hammer,Halo,.jpg,5253.0,3830.0,250.0,182.0,1668450630807036.0,1668450630,zN768ElLR41uPrlvawsEjg==,3114639.0,0,,if-anyone-is-interested-requesting-a-drawing-of,20,0,"[{'no': 1290430, 'now': '12/04/22(Sun)14:00:01', 'name': 'Anonymous', 'com': 'bump', 'time': 1670180401, 'resto': 1282697}, {'no': 1290896, 'now': '12/05/22(Mon)18:00:01', 'name': 'Anonymous', 'com': 'bump', 'time': 1670281201, 'resto': 1282697}, {'no': 1291367, 'now': '12/06/22(Tue)21:30:02', 'name': 'Anonymous', 'com': 'bump', 'time': 1670380202, 'resto': 1282697}, {'no': 1291836, 'now': '12/08/22(Thu)02:40:02', 'name': 'Anonymous', 'com': 'bump', 'time': 1670485202, 'resto': 1282697}, {'no': 1292234, 'now': '12/09/22(Fri)05:10:03', 'name': 'Anonymous', 'com': 'bump', 'time': 1670580603, 'resto': 1282697}]",1670580603,0.0,0.0,15.0,0.0,,
100,1292231,,,12/09/22(Fri)04:46:24,Anonymous,,"Hi /wsr/<br><br>I&#039;m looking for a specific manga panel which I remember seeing a long time ago but I can no longer track down<br><br>It consisted of an eye surrounded by several questions (like &quot;what should I do?&quot; &quot;should I eat or am I full?&quot; &quot;am I cold or am I hot?&quot; etc etc)<br><br>If I remember correctly, it was from a horror manga (Junji Ito or the like), and I vaguely remember it being about a character being paralyzed by indecision<br><br>Any help in finding the manga or the panel would be much appreciated<br><br>Pic related, I tried making a shitty crude sketch of the panel I&#039;m looking for<br><br>Thank you very much and have a good day<br><br>Captcha: MUSH MR",eyedrawing,.png,1000.0,750.0,250.0,187.0,1670579184298576.0,1670579184,p49JjrNhyhuURMaco1ZL1Q==,35177.0,0,,hi-wsr,0,0,,1670579184,0.0,0.0,,,,
101,1291764,,,12/07/22(Wed)22:17:23,Anonymous,Complete Peanuts Hardcover?,"Is there a torrent for this, or for some volumes of it?",TheCompletePeanuts-Hard-V19-3DCover_879e987c-546f-46c3-b791-dc8e177527a7_520x,.png,520.0,415.0,250.0,199.0,1670469443239899.0,1670469443,jBuTCo1pIqeTWpjfR/9Q3A==,178913.0,0,,complete-peanuts-hardcover,6,1,"[{'no': 1292176, 'now': '12/08/22(Thu)23:16:09', 'name': 'Anonymous', 'com': 'https://archive.org/details/the-com<wbr>plete-peanuts', 'time': 1670559369, 'resto': 1291764}, {'no': 1292179, 'now': '12/08/22(Thu)23:38:25', 'name': 'Anonymous', 'com': '<a href=""#p1291813"" class=""quotelink"">&gt;&gt;1291813</a><br><a href=""#p1292176"" class=""quotelink"">&gt;&gt;1292176</a><br>Thank you sirs.', 'time': 1670560705, 'resto': 1291764}, {'no': 1292225, 'now': '12/09/22(Fri)04:20:17', 'name': 'Anonymous', 'com': '<a href=""#p1292179"" class=""quotelink"">&gt;&gt;1292179</a><br>Happy to help peanutfren.', 'time': 1670577617, 'resto': 1291764}, {'no': 1292227, 'now': '12/09/22(Fri)04:31:16', 'name': 'Anonymous', 'com': '<a href=""#p1291764"" class=""quotelink"">&gt;&gt;1291764</a><br>I also have an Archive link to all (if not most) of the specials if you are interested.', 'filename': 'th-2316093599', 'ext': '.jpg', 'w': 474, 'h': 373, 'tn_w': 125, 'tn_h': 98, 'tim': 1670578276110863, 'time': 1670578276, 'md5': 'T3WJsYyKhvDmrhFB8vG0aQ==', 'fsize': 27903, 'resto': 1291764}, {'no': 1292229, 'now': '12/09/22(Fri)04:37:01', 'name': 'Anonymous', 'com': '<a href=""#p1292227"" class=""quotelink"">&gt;&gt;1292227</a><br>https://archive.org/details/peanuts<wbr>-and-charlie-brown', 'time': 1670578621, 'resto': 1291764}]",1670578621,0.0,0.0,1.0,0.0,,
102,1288638,,,11/29/22(Tue)22:46:08,Anonymous,Need a hebe loli manga,"I need a Manga with Hebe protagonist / love interest<br>Whats a hebe ?<br>A girl who physically age between 12 and 14 years old. Basically a loli, but not too loli<br><br>No shonencrap battle manga if possible please. Thanks",36436212,.jpg,292.0,364.0,200.0,250.0,1669779968551876.0,1669779968,m6qoIzEDs7E093ejXAD1wA==,44526.0,0,,need-a-hebe-loli-manga,35,8,"[{'no': 1291447, 'now': '12/07/22(Wed)00:24:21', 'name': 'Anonymous', 'com': 'Yuuutsu-kun to Succubus-san<br>Gosick<br>Shakugan no Shana', 'time': 1670390661, 'resto': 1288638}, {'no': 1291457, 'now': '12/07/22(Wed)01:04:05', 'name': 'Anonymous', 'com': '<a href=""#p1291447"" class=""quotelink"">&gt;&gt;1291447</a><br><span class=""quote"">&gt;Shakugan no Shana</span><br>Watched the anime<br>God what a shitshow. This is why i hate shonencrap', 'time': 1670393045, 'resto': 1288638}, {'no': 1291477, 'now': '12/07/22(Wed)02:22:22', 'name': 'Anonymous', 'com': '<a href=""#p1288638"" class=""quotelink"">&gt;&gt;1288638</a><br>Aekanaru if you don&#039;t mind a lolibaba.', 'filename': '1663706271', 'ext': '.png', 'w': 536, 'h': 640, 'tn_w': 104, 'tn_h': 125, 'tim': 1670397742596043, 'time': 1670397742, 'md5': 'zWg4bLhkN1jvOTvnGHh3Rg==', 'fsize': 159718, 'resto': 1288638}, {'no': 1291803, 'now': '12/07/22(Wed)23:35:09', 'name': 'Anonymous', 'com': '<a href=""#p1288638"" class=""quotelink"">&gt;&gt;1288638</a><br>If its Physical body only, Oroka na Tenshi then.<br><br>Basically what if Gabu from Gabriel Dropout is a romcom protags. Still ongoing though', 'filename': '187834l', 'ext': '.jpg', 'w': 422, 'h': 600, 'tn_w': 87, 'tn_h': 125, 'tim': 1670474109991576, 'time': 1670474109, 'md5': 'wMZR++mAipCvf7tT49YYPQ==', 'fsize': 135017, 'resto': 1288638}, {'no': 1292226, 'now': '12/09/22(Fri)04:25:59', 'name': 'Anonymous', 'com': 'bump', 'time': 1670577959, 'resto': 1288638}]",1670577959,0.0,0.0,30.0,6.0,,
103,1291496,,,12/07/22(Wed)04:17:50,Anonymous,Mass-adding URLs,"I use Freedom.to, which is an app that blocks all other websites/apps. It&#039;s possible to add exceptions, though, and I&#039;d like to add quite a bunch of them. Specifically, I mostly procrastinate by watching YouTube, but I also use it to study. So, I would like to exempt a 1000 or so videos, unless it&#039;s possible to exempt a playlist<br><br>I&#039;d appreciate any help :)",file,.png,1862.0,991.0,250.0,133.0,1670404670629387.0,1670404670,BUfn7XJWh8EM3lHI+mID4Q==,349874.0,0,,massadding-urls,4,0,"[{'no': 1291500, 'now': '12/07/22(Wed)04:25:04', 'name': 'Anonymous', 'com': '<a href=""#p1291496"" class=""quotelink"">&gt;&gt;1291496</a><br>Why not block all of youtube then watch the study videos in Edge?', 'time': 1670405104, 'resto': 1291496}, {'no': 1291503, 'now': '12/07/22(Wed)04:32:17', 'name': 'Anonymous', 'com': '<a href=""#p1291500"" class=""quotelink"">&gt;&gt;1291500</a><br>Because I could also use Edge to procrastinate, not to mention that it blocks all browsers automatically', 'time': 1670405537, 'resto': 1291496}, {'no': 1291831, 'now': '12/08/22(Thu)02:26:09', 'name': 'Anonymous', 'com': 'bump', 'time': 1670484369, 'resto': 1291496}, {'no': 1292224, 'now': '12/09/22(Fri)04:17:03', 'name': 'Anonymous', 'com': 'bump', 'time': 1670577423, 'resto': 1291496}]",1670577423,0.0,0.0,,,,
