,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
94,606686,,,08/13/22(Sat)04:30:33,Anonymous,,What would be the best method to use to make a papercraft mask of the Saul Goodman meme.<br>I’ve never tried any papercrafts before so I’m new to this.<br>How would I turn the head into something that could be printed off and folded to make a mask. I want it to cover the whole head but I don’t know if that would be possible since the picture is just the front of the face.,3190B867-5289-43C2-89EC-EA8CFEB2DFAF,.jpg,1152,1152,250,250,1660379433024448,1660379433,LLi7VBMQSIz75LBuqZpBlA==,161434,0,,what-would-be-the-best-method-to-use-to-make-a,9,2,4.0,2.0,"[{'no': 606760, 'now': '08/18/22(Thu)10:45:16', 'name': 'Anonymous', 'com': '<a href=""#p606750"" class=""quotelink"">&gt;&gt;606750</a><br>I don’t even know how to do that, I need someone to walk me through it like I’m 2', 'time': 1660833916, 'resto': 606686}, {'no': 606761, 'now': '08/18/22(Thu)13:36:44', 'name': 'Anonymous', 'com': '<a href=""#p606760"" class=""quotelink"">&gt;&gt;606760</a><br>i haven&#039;t done this before but i believe this is the basic on what you would need to do<br><span class=""quote"">&gt;download blender and pepakura</span><br><span class=""quote"">&gt;grab a lowpoly human face</span><br><span class=""quote"">&gt;go to blender learn how to cut the head in half if you are planning on using it as a mask</span><br><span class=""quote"">&gt;learn how to use the UVmap and how to add textures properly</span><br><span class=""quote"">&gt;how the head will look depends on how many images of Saul&#039;s head you have from all angles possible</span><br><span class=""quote"">&gt;export head</span><br><span class=""quote"">&gt;throw head in pepakura</span><br><span class=""quote"">&gt;set up the size of the head in there</span><br><span class=""quote"">&gt;print</span><br>there is quite a lot of tutorials on how to do each step on yt, also i&#039;m not sure if the free version of pepakura allow you can set up the size of the entire thing but there is only one way to find out', 'time': 1660844204, 'resto': 606686}, {'no': 606803, 'now': '08/20/22(Sat)23:30:42', 'name': 'Anonymous', 'com': 'Imagine someone telling you theyre a good man? We say if you have to declare that as an opener then you&#039;re really not', 'time': 1661052642, 'resto': 606686}, {'no': 608356, 'now': '10/13/22(Thu)02:00:17', 'name': 'Anonymous', 'com': '<a href=""#p606761"" class=""quotelink"">&gt;&gt;606761</a><br>ahem, as a habitual user of <a href=""//boards.4channel.org/g/"" class=""quotelink"">&gt;&gt;&gt;/g/</a><br>&#039;free&#039; version? are there any open-source equivalents?', 'time': 1665640817, 'resto': 606686}, {'no': 608370, 'now': '10/14/22(Fri)06:18:13', 'name': 'Anonymous', 'com': '<a href=""#p608356"" class=""quotelink"">&gt;&gt;608356</a><br>Blender is free', 'time': 1665742693, 'resto': 606686}]",1665742693,0.0,0.0,
95,608359,,,10/13/22(Thu)09:05:56,Anonymous,first two months in the hobby,"Here´s my stuff after 2 months in the hobby (the quality of both the models and the photo is not the best, apologies)<br><br>started with the Harvest Golem and just finished the Leviathan girl<br><br>really need to get some shelves, it´s getting a little cramped and I can´t stop making these",39a6b57d-1544-4605-95d6-bea09af74142,.jpg,1018,1488,171,249,1665666356468907,1665666356,SLrjE1LoVLdpsI5+JqvAoQ==,115745,0,,first-two-months-in-the-hobby,3,1,,,"[{'no': 608360, 'now': '10/13/22(Thu)12:54:15', 'name': 'Anonymous', 'com': '<a href=""#p608359"" class=""quotelink"">&gt;&gt;608359</a><br>Impressive', 'time': 1665680055, 'resto': 608359}, {'no': 608361, 'now': '10/13/22(Thu)14:01:51', 'name': 'Anonymous', 'com': 'I love your collection OP, I really congratulate you<br><br>This is my shelf of my collection which I find less and less space to accommodate them well without being crowded', 'filename': 'IMG_20221013_145024', 'ext': '.jpg', 'w': 3120, 'h': 4160, 'tn_w': 93, 'tn_h': 125, 'tim': 1665684111702840, 'time': 1665684111, 'md5': '194Lve/JuG2QSNYUr7peuQ==', 'fsize': 3404953, 'resto': 608359}, {'no': 608363, 'now': '10/13/22(Thu)14:28:27', 'name': 'Anonymous', 'com': '<a href=""#p608361"" class=""quotelink"">&gt;&gt;608361</a><br>thank you<br><br>that is a bit crowded but it´s really aesthetic too, it shows you´ve been enjoying the hobby for a good while <br><br>if I wasn´t obsessed with displaying everything up-front I´d get to save a lot of space by displaying like you do', 'time': 1665685707, 'resto': 608359}]",1665685707,0.0,0.0,
96,607527,,,09/05/22(Mon)05:02:53,ednargalip,Found this,,200408kuma,.jpg,2481,3508,176,250,1662368573981286,1662368573,H+12V7BJSmT+hk/T2b4PPw==,504605,0,,found-this,2,0,,,"[{'no': 608351, 'now': '10/12/22(Wed)01:19:15', 'name': 'Anonymous', 'com': '<a href=""#p607527"" class=""quotelink"">&gt;&gt;607527</a><br>Hey thanks', 'time': 1665551955, 'resto': 607527}, {'no': 608365, 'now': '10/13/22(Thu)16:16:54', 'name': 'Anonymous', 'com': '<a href=""#p607527"" class=""quotelink"">&gt;&gt;607527</a><br>Wow...<br>That is a shitty old papercraft.', 'time': 1665692214, 'resto': 607527}]",1665692214,0.0,0.0,
97,569063,,,11/01/18(Thu)06:07:52,Anonymous,,"Can we have a thread for sexy papercrafts?<br><br>Posting a few pics to spark interest, but I sadly never found the files for them.",luckystar,.jpg,864,1386,155,250,1541066872030,1541066872,/q9W3BEHyaqVUdXMFL71xw==,229770,0,,can-we-have-a-thread-for-sexy-papercrafts,171,49,166.0,49.0,"[{'no': 605892, 'now': '07/06/22(Wed)01:20:35', 'name': 'Anonymous', 'com': '<a href=""#p605872"" class=""quotelink"">&gt;&gt;605872</a><br>You have no idea. /po/ have maintained some of the longest threads (talking in terms of how long have been alive) in 4chan history, and there was a thread about halloween papercraft where some anon send greetings to the residents here for two years.', 'time': 1657084835, 'resto': 569063}, {'no': 606158, 'now': '07/16/22(Sat)17:00:53', 'name': 'Anonymous', 'com': '<a href=""#p605860"" class=""quotelink"">&gt;&gt;605860</a><br>Oh thanks still. I will do my best to find it, if anyone else does it please share it.', 'time': 1658005253, 'resto': 569063}, {'no': 606624, 'now': '08/08/22(Mon)15:20:22', 'name': 'Anonymous', 'com': '<a href=""#p569063"" class=""quotelink"">&gt;&gt;569063</a><br>why', 'time': 1659986422, 'resto': 569063}, {'no': 607541, 'now': '09/05/22(Mon)17:11:43', 'name': 'Anonymous', 'com': '<a href=""#p571364"" class=""quotelink"">&gt;&gt;571364</a><br><span class=""quote"">&gt;it works</span>', 'time': 1662412303, 'resto': 569063}, {'no': 608339, 'now': '10/10/22(Mon)16:00:27', 'name': 'Anonymous', 'com': '<a href=""#p605872"" class=""quotelink"">&gt;&gt;605872</a><br><a href=""#p605892"" class=""quotelink"">&gt;&gt;605892</a><br>I wonder how many anons have died, but their posts are still up on this board.', 'time': 1665432027, 'resto': 569063}]",1665432027,0.0,0.0,
98,606367,,,07/28/22(Thu)14:05:36,Anonymous,any can extract the textures?,"i need it to edit the model, any can help me?<br>here is the link of the model<br>https://www.mediafire.com/file/cs45<wbr>l34xhc4jfe3/Datsun_240Z_1970_1_24_a<wbr>v.pdo/file",1,.png,1920,1006,250,130,1659031536042055,1659031536,eOsC4t542G03h67+maJL5A==,608884,0,,any-can-extract-the-textures,2,0,,,"[{'no': 608287, 'now': '10/06/22(Thu)16:02:50', 'name': 'Anonymous', 'com': 'I came across PDOTools. Maybe this is what you are looking for?<br><br>https://satd.sk/pages/pdotools/', 'time': 1665086570, 'resto': 606367}, {'no': 608315, 'now': '10/08/22(Sat)05:09:14', 'name': 'Anonymous', 'com': '<a href=""#p608287"" class=""quotelink"">&gt;&gt;608287</a><br><span class=""quote"">&gt;https://satd.sk/pages/pdotools/</span><br>Not OP but thanks for this little program!', 'time': 1665220154, 'resto': 606367}]",1665220154,0.0,0.0,
99,605122,,,05/29/22(Sun)21:22:40,Anonymous,/toy/ accessories and dioramas,"https://mega.nz/folder/5wx3RYYC#0OQ<wbr>erQXFeFQzbRJDtmJBeA<br><br>Crossboarding as I&#039;m a long-term fan of papercraft accessories, and have a mega archive of various models, mostly simple stuff, that I&#039;d like to share with /po/ and /toy/, as well as gather up any I&#039;m not aware of that folks wanna share in the thread. I&#039;ll be posting various models from the archive to keep the thread alive, starting with the &#039;rewards&#039; section.",Ghostbusters - Fire House Headquarters,.png,726,662,250,227,1653873760820,1653873760,T2vOFhTqZ1j+KA8WK8FiWw==,449229,0,,toy-accessories-and-dioramas,35,29,30.0,25.0,"[{'no': 606986, 'now': '08/27/22(Sat)19:37:07', 'name': 'Anonymous', 'filename': 'Pool 2015_06060012', 'ext': '.jpg', 'w': 1361, 'h': 1920, 'tn_w': 88, 'tn_h': 125, 'tim': 1661643427636783, 'time': 1661643427, 'md5': 'cUJu0hRB25Yql06BTnHGIA==', 'fsize': 225321, 'resto': 605122}, {'no': 606987, 'now': '08/27/22(Sat)19:38:10', 'name': 'Anonymous', 'filename': 'Pool CGz6KoBVIAM4azu', 'ext': '.jpg', 'w': 1000, 'h': 747, 'tn_w': 125, 'tn_h': 93, 'tim': 1661643490289303, 'time': 1661643490, 'md5': 'eCOhqRkoOY4pkPnUKDGFwA==', 'fsize': 103202, 'resto': 605122}, {'no': 607403, 'now': '09/03/22(Sat)18:20:27', 'name': 'Anonymous', 'com': 'Bumpss', 'time': 1662243627, 'resto': 605122}, {'no': 607838, 'now': '09/19/22(Mon)20:36:27', 'name': 'Anonymous', 'com': '<a href=""#p605582"" class=""quotelink"">&gt;&gt;605582</a><br>I make a 3th Set', 'filename': 'LIBROS TINTIN3', 'ext': '.pdf', 'w': 1, 'h': 1, 'tn_w': 125, 'tn_h': 118, 'tim': 1663634187724431, 'time': 1663634187, 'md5': 'qoWBtDZ3CNTHWlB8Sx0MgA==', 'fsize': 2954200, 'resto': 605122}, {'no': 608291, 'now': '10/07/22(Fri)00:06:02', 'name': 'Anonymous', 'com': 'More books', 'filename': 'LIBROS TINTIN LOVECRAFT', 'ext': '.pdf', 'w': 1, 'h': 1, 'tn_w': 125, 'tn_h': 118, 'tim': 1665115562596218, 'time': 1665115562, 'md5': '8WwcE4ed+dAUDXC2JeJ0nw==', 'fsize': 970817, 'resto': 605122}]",1665115562,0.0,0.0,
100,607812,,,09/18/22(Sun)09:35:53,Anonymous,,Does anyone have a clear copy of this book they could share?,Kazuya Matsumoto - Craft Book Origami Dinosaur Expo,.jpg,460,665,172,250,1663508153276139,1663508153,3z8YTocZPudc//h4OvECdw==,130893,0,,does-anyone-have-a-clear-copy-of-this-book-they,14,4,9.0,3.0,"[{'no': 608224, 'now': '10/01/22(Sat)12:32:21', 'name': 'Anonymous', 'com': '<a href=""#p608222"" class=""quotelink"">&gt;&gt;608222</a><br>Here ya go.', 'filename': 'Face beetle', 'ext': '.pdf', 'w': 1, 'h': 1, 'tn_w': 89, 'tn_h': 125, 'tim': 1664641941109445, 'time': 1664641941, 'md5': 'hHxB6qy2rxt8irOAVjhYHA==', 'fsize': 1574260, 'resto': 607812}, {'no': 608229, 'now': '10/01/22(Sat)16:51:28', 'name': 'Anonymous', 'com': '<a href=""#p608223"" class=""quotelink"">&gt;&gt;608223</a><br> It&#039;s quite a good site with categories books , aquarium, animals , insects and other crafts <br>https://www.ud86.com/zhiyi/zhezhi/5<wbr>850.html', 'time': 1664657488, 'resto': 607812}, {'no': 608230, 'now': '10/01/22(Sat)16:52:33', 'name': 'Anonymous', 'com': '<a href=""#p608224"" class=""quotelink"">&gt;&gt;608224</a><br> Thanks for this !!', 'time': 1664657553, 'resto': 607812}, {'no': 608231, 'now': '10/01/22(Sat)17:19:37', 'name': 'Anonymous', 'com': '<a href=""#p607881"" class=""quotelink"">&gt;&gt;607881</a><br> Joining zhezhidaxue isn&#039;t a speedy process .You have to fill out details about how you not in China but make up any region and say you&#039;re from there.<br>Upload an avatar and do some tasks to make banknotes and coins .<br>After you&#039;ve visited a few profiles . Uploaded a picture and decorated your page you should have about 100 which is enough for a drawing tutorial or c.p .Books cost more .<br><br>You should put it in pc mode to sign up by clicking Archiver or pc at the bottom of page.<br>Momentarily it reverts back if your on mobile.<br>Also make extra coins by signing in for the reward top right in red writing next to your picture.<br>You can earn minimum of 20 bank a day', 'time': 1664659177, 'resto': 607812}, {'no': 608290, 'now': '10/06/22(Thu)20:11:28', 'name': 'Anonymous', 'com': 'Can someone from diyzhen.com please up these links to zhezhidaxue.com?<br><br>https://diyzhen.com/forum.php?mod=v<wbr>iewthread&amp;tid=3455&amp;highlight=Origam<wbr>i%2B05<br><br>https://diyzhen.com/forum.php?mod=v<wbr>iewthread&amp;tid=3456&amp;highlight=Origam<wbr>i%2B06<br><br>https://diyzhen.com/forum.php?mod=v<wbr>iewthread&amp;tid=3457&amp;highlight=Origam<wbr>i%2B07<br><br>https://diyzhen.com/forum.php?mod=v<wbr>iewthread&amp;tid=3459&amp;highlight=Origam<wbr>i%2B09', 'time': 1665101488, 'resto': 607812}]",1665101488,0.0,0.0,
101,604077,,,04/19/22(Tue)23:11:40,dano,simple crafts to send in letter,Can i get ideas of simple papaer crafts to send in the mail. If you dont have any thats also okay.,1648483987905,.png,1152,768,250,166,1650424300365,1650424300,YqsLoQczaKBTdrAsdWHteA==,1294624,0,,simple-crafts-to-send-in-letter,4,2,,,"[{'no': 606260, 'now': '07/22/22(Fri)00:26:25', 'name': 'Anonymous', 'com': 'make jesus ones', 'filename': '5EEF6B8E-9925-435A-88C0-3E18BEA1CCB1', 'ext': '.jpg', 'w': 1500, 'h': 1125, 'tn_w': 125, 'tn_h': 93, 'tim': 1658463985690726, 'time': 1658463985, 'md5': 'QkBFt74a7AQOn4l4rjPtew==', 'fsize': 107481, 'resto': 604077}, {'no': 606366, 'now': '07/28/22(Thu)11:31:36', 'name': 'Anonymous', 'com': '<a href=""#p604077"" class=""quotelink"">&gt;&gt;604077</a><br>A bomb. Like unironically personally I&#039;d be really happy with such a gift.', 'time': 1659022296, 'resto': 604077}, {'no': 606370, 'now': '07/28/22(Thu)15:09:42', 'name': 'Anonymous', 'com': 'Send a blunt, op', 'filename': 'rollingpaper', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1659035382752581, 'time': 1659035382, 'md5': 'mtGBycMemLER+Od2mlVZrw==', 'fsize': 2796009, 'resto': 604077}, {'no': 607365, 'now': '09/03/22(Sat)18:12:34', 'name': 'Anonymous', 'com': '<a href=""#p606370"" class=""quotelink"">&gt;&gt;606370</a><br>yeah do this', 'time': 1662243154, 'resto': 604077}]",1665093539,0.0,0.0,
102,599035,,,10/13/21(Wed)15:05:25,Anonymous,,But who will tell the origami dog that he is a good boy?,origami-doggo,.jpg,1024,1024,250,250,1634151925080,1634151925,P1Htmzgshq30Pu3qtHoHOA==,242469,0,,but-who-will-tell-the-origami-dog-that-he-is-a,16,1,11.0,1.0,"[{'no': 603807, 'now': '04/10/22(Sun)11:46:21', 'name': 'Anonymous', 'com': '<a href=""#p602641"" class=""quotelink"">&gt;&gt;602641</a><br>yjk', 'time': 1649605581, 'resto': 599035}, {'no': 605568, 'now': '06/22/22(Wed)11:11:14', 'name': 'Anonymous', 'com': '<a href=""#p599035"" class=""quotelink"">&gt;&gt;599035</a><br>pet the origami dog', 'time': 1655910674, 'resto': 599035}, {'no': 607008, 'now': '08/28/22(Sun)23:22:06', 'name': 'Anonymous', 'com': 'i will', 'time': 1661743326, 'resto': 599035}, {'no': 608266, 'now': '10/03/22(Mon)22:48:08', 'name': 'Anonymous', 'com': '<a href=""#p599035"" class=""quotelink"">&gt;&gt;599035</a><br>pattern?', 'time': 1664851688, 'resto': 599035}, {'no': 608283, 'now': '10/06/22(Thu)06:42:39', 'name': 'Anonymous', 'com': '<a href=""#p599035"" class=""quotelink"">&gt;&gt;599035</a><br><a href=""#p605568"" class=""quotelink"">&gt;&gt;605568</a><br>*PAT PAT*', 'time': 1665052959, 'resto': 599035}]",1665052959,0.0,0.0,
103,608275,,,10/05/22(Wed)14:15:38,Anonymous,,Has anyone got the remainder of this diagram for flying fish ?,Selection-de-papiers-pour-le-livre-Vol-5-Pure-Origami-HF-5,.jpg,585,826,177,250,1664993738150762,1664993738,FYzHDeibrOjJVXsBNBrhEg==,76912,0,,has-anyone-got-the-remainder-of-this-diagram-for,2,0,,,"[{'no': 608277, 'now': '10/05/22(Wed)19:20:42', 'name': 'Anonymous', 'com': 'U can find the full diagram in czech conv 2013, &amp; u can find it in rubybookorigami', 'time': 1665012042, 'resto': 608275}, {'no': 608280, 'now': '10/06/22(Thu)04:46:40', 'name': 'Anonymous', 'com': 'Okay thanks .I can find that from Scribd .I&#039;ve seen other versions of this subject but particularly liked this rendition', 'time': 1665046000, 'resto': 608275}]",1665046000,0.0,0.0,
104,606229,,,07/19/22(Tue)17:58:08,Anonymous,,Does anyone have this?,asaro head,.jpg,1401,867,250,154,1658267888473214,1658267888,22E656b2m8oZESgvdaLyAg==,210835,0,,does-anyone-have-this,4,0,,,"[{'no': 607303, 'now': '09/03/22(Sat)17:48:25', 'name': 'Anonymous', 'com': 'No', 'time': 1662241705, 'resto': 606229}, {'no': 608256, 'now': '10/03/22(Mon)09:18:55', 'name': 'Anonymous', 'com': 'No', 'time': 1664803135, 'resto': 606229}, {'no': 608273, 'now': '10/05/22(Wed)06:46:07', 'name': 'Anonymous', 'com': '<a href=""#p606229"" class=""quotelink"">&gt;&gt;606229</a><br>just pay for it :)', 'time': 1664966767, 'resto': 606229}, {'no': 608274, 'now': '10/05/22(Wed)12:40:01', 'name': 'Anonymous', 'com': 'Buy it and share it with us :)', 'time': 1664988001, 'resto': 606229}]",1664988001,0.0,0.0,
105,608220,,,09/30/22(Fri)19:38:23,moditor,,"anyone got this and willing to share? if you don&#039;t want to share the whole book, then please just share the arthropods (anomalocaris, some kind of eurypterid, and that stick bug thing)",ORIGAMI,.png,195,250,195,250,1664581103609861,1664581103,2rnqsVf46g1aGOz//unqsQ==,71245,0,,anyone-got-this-and-willing-to-share-if-you-dont,1,0,,,"[{'no': 608271, 'now': '10/04/22(Tue)18:37:16', 'name': 'Anonymous', 'com': 'Bump', 'time': 1664923036, 'resto': 608220}]",1664923036,0.0,0.0,
106,569358,,,11/14/18(Wed)13:46:28,Anonymous,,"To commemorate Spyro&#039;s 20th anniversary, I&#039;m opening a blog dedicated to Spyro papercrafts that I&#039;ll be posting over time. The first one is Spyro himself, feel free to edit the template if you need to<br><br>https://spyro-papercraft.blogspot.c<wbr>om/",spyropic,.jpg,2448,3264,187,250,1542221188221,1542221188,h5Zgu4ZyBA0Eg3N2Sop8yA==,1746756,0,,to-commemorate-spyros-20th-anniversary-im-opening,90,25,85.0,22.0,"[{'no': 605039, 'now': '05/25/22(Wed)21:25:47', 'name': 'Anonymous', 'filename': '8AC518971', 'ext': '.jpg', 'w': 800, 'h': 400, 'tn_w': 125, 'tn_h': 62, 'tim': 1653528347205, 'time': 1653528347, 'md5': 'MCi6/6yBxm97nrJ/VPOYNQ==', 'fsize': 102708, 'resto': 569358}, {'no': 605072, 'now': '05/27/22(Fri)19:16:13', 'name': 'Anonymous', 'com': '<a href=""#p603395"" class=""quotelink"">&gt;&gt;603395</a><br>Pretty cool, probably going to fill it full of cement.', 'filename': 'chessdragon', 'ext': '.jpg', 'w': 1512, 'h': 2016, 'tn_w': 93, 'tn_h': 125, 'tim': 1653693373045, 'time': 1653693373, 'md5': '86yzH7xkguIb+YRgEmusUw==', 'fsize': 699697, 'resto': 569358}, {'no': 606735, 'now': '08/16/22(Tue)15:03:09', 'name': 'Anonymous', 'com': '<a href=""#p605072"" class=""quotelink"">&gt;&gt;605072</a><br>Would the paper hold up to the weight of cement?', 'time': 1660676589, 'resto': 569358}, {'no': 606737, 'now': '08/16/22(Tue)16:44:46', 'name': 'Anonymous', 'com': '<a href=""#p606735"" class=""quotelink"">&gt;&gt;606735</a><br>No. Covering it with expanding foam will though.', 'filename': 'dachshund', 'ext': '.jpg', 'w': 1200, 'h': 1600, 'tn_w': 93, 'tn_h': 125, 'tim': 1660682686506765, 'time': 1660682686, 'md5': 'bzmrGHTBkP3s9MtwsCdaVA==', 'fsize': 1135156, 'resto': 569358}, {'no': 608270, 'now': '10/04/22(Tue)17:16:25', 'name': 'Anonymous', 'com': 'I simply must boomp.', 'time': 1664918185, 'resto': 569358}]",1664918185,0.0,0.0,
