,no,sticky,closed,now,name,sub,com,time,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,filename,ext,w,h,tn_w,tn_h,tim,md5,fsize,bumplimit,imagelimit
41,4842984,,,11/22/22(Tue)22:55:00,Anonymous,Post your FAVORITE webm,"Post the WEBMs you like the most<br><br>I think this might be my favorite WEBM of all time, It&#039;s just so absurd it makes me laugh all the time<br>Why did he record this? why is it so well made?<br>Why did Mario send him a message? what does Let&#039;s-a-go even mean on It&#039;s on?<br>Why does he have access to a giant green pipe?<br>Why did they dance like that at the end? on top of those blocks even?<br>Why is the music so emotional when It&#039;s a grown man dancing with Mario?<br><br>I lose my shit every time",1669175700,0,,post-your-favorite-webm,160,68,155.0,68.0,"[{'no': 4866760, 'now': '12/09/22(Fri)18:45:28', 'name': 'Anonymous', 'com': '<a href=""#p4854555"" class=""quotelink"">&gt;&gt;4854555</a><br>I miss when flash videos reigned supreme.', 'time': 1670629528, 'resto': 4842984}, {'no': 4866792, 'now': '12/09/22(Fri)19:12:50', 'name': 'Anonymous', 'com': '<a href=""#p4843225"" class=""quotelink"">&gt;&gt;4843225</a><br>im getting some 2nd-gen fighter jet vibes from her', 'time': 1670631170, 'resto': 4842984}, {'no': 4866800, 'now': '12/09/22(Fri)19:15:09', 'name': 'Anonymous', 'com': '<a href=""#p4849047"" class=""quotelink"">&gt;&gt;4849047</a><br>my guess is live action', 'time': 1670631309, 'resto': 4842984}, {'no': 4866802, 'now': '12/09/22(Fri)19:16:39', 'name': 'Anonymous', 'com': '<a href=""#p4844269"" class=""quotelink"">&gt;&gt;4844269</a><br>so does 4chan have one very prolific Sarah Gadon simp or is there like 1 on every board?', 'time': 1670631399, 'resto': 4842984}, {'no': 4866811, 'now': '12/09/22(Fri)19:29:07', 'name': 'Anonymous', 'com': '<a href=""#p4864059"" class=""quotelink"">&gt;&gt;4864059</a><br>supermang?', 'time': 1670632147, 'resto': 4842984}]",1670632147,1667617329918,.webm,720.0,1280.0,140.0,250.0,1669175700213671.0,0XYS+4WwD6Jzgsuz9mXabw==,5149087.0,0.0,0.0
42,4847460,,,11/26/22(Sat)00:33:40,Anonymous,Nick Fuentes,,1669440820,0,,nick-fuentes,288,80,283.0,80.0,"[{'no': 4866388, 'now': '12/09/22(Fri)12:59:35', 'name': 'Anonymous', 'com': '<a href=""#p4864997"" class=""quotelink"">&gt;&gt;4864997</a><br>im gonna need proof chief', 'time': 1670608775, 'resto': 4847460}, {'no': 4866409, 'now': '12/09/22(Fri)13:17:39', 'name': 'Anonymous', 'com': '<a href=""#p4865715"" class=""quotelink"">&gt;&gt;4865715</a><br><span class=""quote"">&gt;Yes-</span><br>I&#039;m glad you agree.', 'time': 1670609859, 'resto': 4847460}, {'no': 4866590, 'now': '12/09/22(Fri)16:31:45', 'name': 'Anonymous', 'com': '<a href=""#p4865774"" class=""quotelink"">&gt;&gt;4865774</a><br>NOOOOO IS NICK THROWING A DRINK AT SOMEONE?!?!?! HOW EVIL!! AAAAAAAH', 'time': 1670621505, 'resto': 4847460}, {'no': 4866596, 'now': '12/09/22(Fri)16:37:53', 'name': 'Anonymous', 'com': '<a href=""#p4866590"" class=""quotelink"">&gt;&gt;4866590</a><br>https://www.youtube.com/watch?v=g2Z<wbr>NvWxgpK0<br><br>OH NO NONO', 'time': 1670621873, 'resto': 4847460}, {'no': 4866799, 'now': '12/09/22(Fri)19:14:27', 'name': 'Anonymous', 'com': '<a href=""#p4863737"" class=""quotelink"">&gt;&gt;4863737</a><br>The jews of today have nothing in common with Jesus. He was a Judean, they are Canaanites.', 'time': 1670631267, 'resto': 4847460}]",1670631267,1637860630417,.webm,638.0,360.0,250.0,141.0,1669440820370042.0,NAz7JEwOhfzlUnbypXvtTw==,3643707.0,0.0,0.0
43,4778501,,,10/12/22(Wed)17:18:30,Anonymous,Pro Wrestling webms,ARMBARS EVERYWHERE,1665609510,0,,pro-wrestling-webms,284,139,279.0,134.0,"[{'no': 4866788, 'now': '12/09/22(Fri)19:09:46', 'name': 'Anonymous', 'filename': '1666274301689332', 'ext': '.webm', 'w': 636, 'h': 480, 'tn_w': 125, 'tn_h': 94, 'tim': 1670630986811860, 'time': 1670630986, 'md5': 'PpsG1JQssjLjnP8+ZEvhvw==', 'fsize': 678593, 'resto': 4778501}, {'no': 4866790, 'now': '12/09/22(Fri)19:10:51', 'name': 'Anonymous', 'filename': '1661352594006802', 'ext': '.webm', 'w': 960, 'h': 656, 'tn_w': 125, 'tn_h': 85, 'tim': 1670631051281053, 'time': 1670631051, 'md5': '2IHmbUiXkbTtALGzJziWaQ==', 'fsize': 2729092, 'resto': 4778501}, {'no': 4866791, 'now': '12/09/22(Fri)19:11:53', 'name': 'Anonymous', 'filename': '1641717313589', 'ext': '.webm', 'w': 1258, 'h': 704, 'tn_w': 125, 'tn_h': 69, 'tim': 1670631113632820, 'time': 1670631113, 'md5': 'glV/bZIs9CA1/tQj6zYDYA==', 'fsize': 538960, 'resto': 4778501}, {'no': 4866794, 'now': '12/09/22(Fri)19:13:10', 'name': 'Anonymous', 'filename': 'hey thats my move', 'ext': '.webm', 'w': 720, 'h': 405, 'tn_w': 125, 'tn_h': 70, 'tim': 1670631190986700, 'time': 1670631190, 'md5': 'WqfuW36rvMt3I+kspxbVGw==', 'fsize': 1808063, 'resto': 4778501}, {'no': 4866797, 'now': '12/09/22(Fri)19:14:15', 'name': 'Anonymous', 'filename': 'thelesbians', 'ext': '.webm', 'w': 968, 'h': 720, 'tn_w': 124, 'tn_h': 92, 'tim': 1670631255362347, 'time': 1670631255, 'md5': 'renNsczGVXuudf4TNTZDtw==', 'fsize': 3143038, 'resto': 4778501}]",1670631255,ARMBAR,.webm,640.0,480.0,250.0,187.0,1665609510016780.0,0SW7RKoI+VXZm/g6wT/woQ==,5838311.0,0.0,0.0
44,4862825,,,12/06/22(Tue)18:59:25,Anonymous,,YLYL,1670371165,0,,ylyl,136,62,131.0,61.0,"[{'no': 4866744, 'now': '12/09/22(Fri)18:33:41', 'name': 'Anonymous', 'com': '<a href=""#p4866742"" class=""quotelink"">&gt;&gt;4866742</a>', 'filename': 'flexair3', 'ext': '.webm', 'w': 533, 'h': 300, 'tn_w': 125, 'tn_h': 70, 'tim': 1670628821641321, 'time': 1670628821, 'md5': 'OsD9YsAoS0DEUDXRZTjUqw==', 'fsize': 4190573, 'resto': 4862825}, {'no': 4866755, 'now': '12/09/22(Fri)18:41:42', 'name': 'Anonymous', 'com': '<a href=""#p4865762"" class=""quotelink"">&gt;&gt;4865762</a><br> Song?', 'time': 1670629302, 'resto': 4862825}, {'no': 4866764, 'now': '12/09/22(Fri)18:48:22', 'name': 'Anonymous', 'com': '<a href=""#p4864889"" class=""quotelink"">&gt;&gt;4864889</a><br>gee i wonder what kind of fetishes these writers have', 'time': 1670629702, 'resto': 4862825}, {'no': 4866769, 'now': '12/09/22(Fri)18:52:30', 'name': 'Anonymous', 'com': '<a href=""#p4866631"" class=""quotelink"">&gt;&gt;4866631</a><br>Jews have brainwashed &#039;mercy&#039; and &#039;forgiveness&#039; into the collective psyche and its made justice and vindication taboos that if you don&#039;t immediately forgive your aggressor then you yourself are guilty.', 'time': 1670629950, 'resto': 4862825}, {'no': 4866796, 'now': '12/09/22(Fri)19:13:48', 'name': 'Anonymous', 'com': '<a href=""#p4866764"" class=""quotelink"">&gt;&gt;4866764</a><br>gee i wonder what kind of obsession this poster has', 'time': 1670631228, 'resto': 4862825}]",1670631228,if only,.webm,270.0,480.0,140.0,250.0,1670371165371324.0,Hb1yfJLfXSz8tLqvXo3NPw==,6185373.0,0.0,0.0
45,4848516,,,11/26/22(Sat)17:23:31,Anonymous,YGYL General(ly excellent),"Give me your grooves, thats the rules<br><br>Old bread:<br><a href=""/wsg/thread/4816262#p4816262"" class=""quotelink"">&gt;&gt;4816262</a><br><a href=""/wsg/thread/4816262#p4816262"" class=""quotelink"">&gt;&gt;4816262</a>",1669501411,0,,ygyl-generally-excellent,174,131,169.0,130.0,"[{'no': 4865945, 'now': '12/09/22(Fri)03:43:20', 'name': 'Anonymous', 'com': '<a href=""#p4857991"" class=""quotelink"">&gt;&gt;4857991</a><br>DANCE WITH THE DEAD - Out Of Body', 'time': 1670575400, 'resto': 4848516}, {'no': 4865968, 'now': '12/09/22(Fri)04:13:50', 'name': 'Anonymous', 'com': '<a href=""#p4860083"" class=""quotelink"">&gt;&gt;4860083</a><br>Kino. Rest in peace.', 'time': 1670577230, 'resto': 4848516}, {'no': 4866299, 'now': '12/09/22(Fri)11:27:52', 'name': 'Anonymous', 'com': '<a href=""#p4848921"" class=""quotelink"">&gt;&gt;4848921</a><br>POGGERS', 'time': 1670603272, 'resto': 4848516}, {'no': 4866761, 'now': '12/09/22(Fri)18:47:01', 'name': 'Anonymous', 'filename': '1669032384401', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670629621672435, 'time': 1670629621, 'md5': 'KzvofsRJLC850Y6Z2Zqi7A==', 'fsize': 6016742, 'resto': 4848516}, {'no': 4866787, 'now': '12/09/22(Fri)19:09:24', 'name': 'Anonymous', 'com': 'Heil Kitler.', 'time': 1670630964, 'resto': 4848516}]",1670630964,Va-11 Hall-A - Every Day is Night,.webm,300.0,302.0,248.0,250.0,1669501411384230.0,mhBFvpvqISOnAIkEpTFqPQ==,5798342.0,0.0,0.0
46,4848593,,,11/26/22(Sat)18:12:11,Anonymous,"Beware of women, boys!",,1669504331,0,,beware-of-women-boys,57,15,52.0,14.0,"[{'no': 4864392, 'now': '12/08/22(Thu)00:18:07', 'name': 'Anonymous', 'com': '<a href=""#p4864391"" class=""quotelink"">&gt;&gt;4864391</a>', 'filename': 'driver', 'ext': '.gif', 'w': 1308, 'h': 747, 'tn_w': 125, 'tn_h': 71, 'tim': 1670476687217041, 'time': 1670476687, 'md5': 'ZktYPg7znJ5yrRcqVR0qjg==', 'fsize': 27350, 'resto': 4848593}, {'no': 4864965, 'now': '12/08/22(Thu)10:05:11', 'name': 'Anonymous', 'com': '<a href=""#p4864392"" class=""quotelink"">&gt;&gt;4864392</a><br><a href=""#p4864391"" class=""quotelink"">&gt;&gt;4864391</a><br><a href=""#p4864382"" class=""quotelink"">&gt;&gt;4864382</a><br>You realize he clearly meant, &#039;how does someone fuck something this simple up&#039;. Nobody needs an explanation on how to pull up to the correct side of a pump, autismo.', 'time': 1670511911, 'resto': 4848593}, {'no': 4864972, 'now': '12/08/22(Thu)10:18:41', 'name': 'Anonymous', 'com': '<a href=""#p4850790"" class=""quotelink"">&gt;&gt;4850790</a><br><span class=""quote"">&gt;this is what decides if you get hired or not</span>', 'time': 1670512721, 'resto': 4848593}, {'no': 4865006, 'now': '12/08/22(Thu)11:03:46', 'name': 'Anonymous', 'com': '<a href=""#p4864965"" class=""quotelink"">&gt;&gt;4864965</a><br><span class=""quote"">&gt;autistic drawfag calls himself autistic</span><br><span class=""quote"">&gt;autismo</span><br>Get new material.', 'time': 1670515426, 'resto': 4848593}, {'no': 4866781, 'now': '12/09/22(Fri)19:05:55', 'name': 'Anonymous', 'com': '<a href=""#p4852849"" class=""quotelink"">&gt;&gt;4852849</a><br>probably not his last breath anon, just a video of him in his last days.', 'time': 1670630755, 'resto': 4848593}]",1670630755,1668163579023360,.webm,426.0,240.0,250.0,140.0,1669504331576796.0,8lwYwrGpSxdCu5a8NosY9w==,1755422.0,0.0,0.0
47,4847724,,,11/26/22(Sat)05:38:57,Anonymous,non-Hyperborea right wing thread,"Don&#039;t dislike Hyperborea, but there should probably be a place to post webms that are right-wing but not hyperborean.",1669459137,0,,nonhyperborea-right-wing-thread,111,53,106.0,52.0,"[{'no': 4866309, 'now': '12/09/22(Fri)11:35:08', 'name': 'Anonymous', 'com': '<a href=""#p4851889"" class=""quotelink"">&gt;&gt;4851889</a><br>I love you! this is my favoirite webm and its stuck on my old hdd.', 'time': 1670603708, 'resto': 4847724}, {'no': 4866336, 'now': '12/09/22(Fri)12:08:56', 'name': 'Anonymous', 'com': '<a href=""#p4851936"" class=""quotelink"">&gt;&gt;4851936</a><br>it is, there&#039;s another vid that shows footage/audio from the shooting and compares it to an ar15&#039;s audio and the machine gun he mentioned&#039;s audio. They were certainly the machine guns.', 'time': 1670605736, 'resto': 4847724}, {'no': 4866378, 'now': '12/09/22(Fri)12:52:25', 'name': 'Anonymous', 'com': '<a href=""#p4849254"" class=""quotelink"">&gt;&gt;4849254</a><br>based muzzies', 'time': 1670608345, 'resto': 4847724}, {'no': 4866502, 'now': '12/09/22(Fri)15:15:07', 'name': 'Anonymous', 'filename': 'Guess Who&#039;s Back', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670616907610997, 'time': 1670616907, 'md5': 'C8d8dhFcOKCBpA+QUhzq9A==', 'fsize': 5118662, 'resto': 4847724}, {'no': 4866774, 'now': '12/09/22(Fri)19:02:25', 'name': 'Otadžbina', 'com': '<a href=""#p4847724"" class=""quotelink"">&gt;&gt;4847724</a><br>https://drek.neocities.org/swaspin.<wbr>html my humble coding (sound on n click)', 'time': 1670630545, 'resto': 4847724}]",1670630545,whowasinparis,.webm,576.0,736.0,195.0,250.0,1669459137198759.0,Q5RqNq465tUoi/h3c19hgA==,1400296.0,0.0,0.0
48,4863920,,,12/07/22(Wed)16:24:32,Anonymous,Anime hyperborea thread,"<span class=""quote"">&gt;&quot;NOOO ANIME IS NOT BASED HYPERBOREAN BASED!!!!!!&quot;</span><br>based<br>redpill<br><span class=""quote"">&gt;.....epic</span>",1670448272,0,,anime-hyperborea-thread,50,23,45.0,22.0,"[{'no': 4866703, 'now': '12/09/22(Fri)18:06:23', 'name': 'Anonymous', 'com': '<a href=""#p4863987"" class=""quotelink"">&gt;&gt;4863987</a><br>kino', 'time': 1670627183, 'resto': 4863920}, {'no': 4866706, 'now': '12/09/22(Fri)18:07:31', 'name': 'Anonymous', 'com': '<a href=""#p4864455"" class=""quotelink"">&gt;&gt;4864455</a><br>kino', 'time': 1670627251, 'resto': 4863920}, {'no': 4866735, 'now': '12/09/22(Fri)18:27:57', 'name': 'Anonymous', 'com': '<a href=""#p4865079"" class=""quotelink"">&gt;&gt;4865079</a><br>song?', 'filename': '1645016983031', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670628477488583, 'time': 1670628477, 'md5': '7177JwI3SNU6UFh5XKF7wQ==', 'fsize': 3332132, 'resto': 4863920}, {'no': 4866765, 'now': '12/09/22(Fri)18:50:58', 'name': 'Anonymous', 'com': 'actual insanity', 'time': 1670629858, 'resto': 4863920}, {'no': 4866773, 'now': '12/09/22(Fri)19:01:17', 'name': 'Otadžbina', 'com': '<a href=""#p4863920"" class=""quotelink"">&gt;&gt;4863920</a><br>https://drek.neocities.org/swaspin.<wbr>html<br>my coding one ampheta night', 'time': 1670630477, 'resto': 4863920}]",1670630477,White_Power_Wendy039s,.webm,1920.0,1080.0,250.0,140.0,1670448272108123.0,vbmcVCHqLguoQnMv/zYVJw==,2729591.0,0.0,0.0
49,4825390,,,11/11/22(Fri)23:14:20,Anonymous,International Metal Thread,Metal in non English languages,1668226460,0,,international-metal-thread,143,73,138.0,70.0,"[{'no': 4865974, 'now': '12/09/22(Fri)04:24:18', 'name': 'Anonymous', 'com': 'know anything that sounds like this?', 'filename': '1665407020998', 'ext': '.webm', 'w': 960, 'h': 540, 'tn_w': 125, 'tn_h': 70, 'tim': 1670577858148099, 'time': 1670577858, 'md5': 'DG9Q9OTuygKPUz5eA6PXXg==', 'fsize': 1790052, 'resto': 4825390}, {'no': 4865992, 'now': '12/09/22(Fri)05:00:54', 'name': 'Anonymous', 'filename': 'Viikate - Kurjat kurjet', 'ext': '.webm', 'w': 360, 'h': 360, 'tn_w': 125, 'tn_h': 125, 'tim': 1670580054132303, 'time': 1670580054, 'md5': 'iOme7YUyNrvU98VYB2DOCw==', 'fsize': 2730395, 'resto': 4825390}, {'no': 4866471, 'now': '12/09/22(Fri)14:51:43', 'name': 'Anonymous', 'com': '<a href=""#p4825390"" class=""quotelink"">&gt;&gt;4825390</a><br>Very nice and interesting, thanks for showing it - but it&#039;s hard rock', 'time': 1670615503, 'resto': 4825390}, {'no': 4866768, 'now': '12/09/22(Fri)18:52:18', 'name': 'Anonymous', 'com': '<a href=""#p4865974"" class=""quotelink"">&gt;&gt;4865974</a><br>any dsbm', 'time': 1670629938, 'resto': 4825390}, {'no': 4866806, 'now': '12/09/22(Fri)19:21:05', 'name': 'Anonymous', 'com': '<a href=""#p4866768"" class=""quotelink"">&gt;&gt;4866768</a><br><span class=""quote"">&gt;any</span><br>any at all? kek', 'filename': '1649473274416', 'ext': '.webm', 'w': 850, 'h': 1690, 'tn_w': 62, 'tn_h': 125, 'tim': 1670631665324487, 'time': 1670631665, 'md5': 'Lk6bZdit7askylfsZ1V00g==', 'fsize': 5663748, 'resto': 4825390}]",1670631665,1647714481274,.webm,640.0,270.0,250.0,105.0,1668226460682092.0,rq5R22bSrBw49SEkXRyqCQ==,6290623.0,0.0,0.0
50,4841999,,,11/22/22(Tue)10:11:42,Anonymous,New Comfy thread,You know what to do.,1669129902,0,,new-comfy-thread,84,60,79.0,56.0,"[{'no': 4864221, 'now': '12/07/22(Wed)20:48:07', 'name': 'Anonymous', 'com': '<a href=""#p4863653"" class=""quotelink"">&gt;&gt;4863653</a>', 'filename': 'call me comfy', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670464087857714, 'time': 1670464087, 'md5': 'XaQG71cI1mN9gNd/RQr3Lg==', 'fsize': 3333204, 'resto': 4841999}, {'no': 4864262, 'now': '12/07/22(Wed)21:37:01', 'name': 'Anonymous', 'com': '<a href=""#p4850272"" class=""quotelink"">&gt;&gt;4850272</a><br>Song?', 'time': 1670467021, 'resto': 4841999}, {'no': 4865198, 'now': '12/08/22(Thu)14:45:41', 'name': 'Anonymous', 'com': '<a href=""#p4864221"" class=""quotelink"">&gt;&gt;4864221</a><br>bump', 'filename': 'comfy port gondola', 'ext': '.webm', 'w': 2048, 'h': 1367, 'tn_w': 125, 'tn_h': 83, 'tim': 1670528741407550, 'time': 1670528741, 'md5': '4Y7UQBRT7+S3Q6R8kVW9Mg==', 'fsize': 4099251, 'resto': 4841999}, {'no': 4865625, 'now': '12/08/22(Thu)20:16:42', 'name': 'Anonymous', 'com': '<a href=""#p4850837"" class=""quotelink"">&gt;&gt;4850837</a><br><a href=""#p4851859"" class=""quotelink"">&gt;&gt;4851859</a><br><a href=""#p4860096"" class=""quotelink"">&gt;&gt;4860096</a><br>Kino', 'filename': '1630600125066', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670548602059786, 'time': 1670548602, 'md5': 'K+df6MvRZOteA8XcGJn7OA==', 'fsize': 6000376, 'resto': 4841999}, {'no': 4866767, 'now': '12/09/22(Fri)18:51:36', 'name': 'Anonymous', 'com': '<a href=""#p4865198"" class=""quotelink"">&gt;&gt;4865198</a>', 'filename': 'looking up comfy', 'ext': '.webm', 'w': 480, 'h': 480, 'tn_w': 125, 'tn_h': 125, 'tim': 1670629896537069, 'time': 1670629896, 'md5': 'vRd5zSV1PKr5tpLRK6PSuA==', 'fsize': 502772, 'resto': 4841999}]",1670629896,comfy traffic,.webm,600.0,336.0,250.0,140.0,1669129902229442.0,yF+dAn+MrVsB4OgLpFhAuw==,4095111.0,0.0,0.0
51,4845701,,,11/24/22(Thu)21:29:57,Anonymous,Pre-2000s Music,"Anything goes, as long as it&#039;s music made before 2000.",1669343397,0,,pre2000s-music,230,150,225.0,145.0,"[{'no': 4866128, 'now': '12/09/22(Fri)07:31:26', 'name': 'Anonymous', 'filename': '中森 明菜', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670589086174176, 'time': 1670589086, 'md5': 'ZKK2h0FQ8o4HYamLn7Td0Q==', 'fsize': 6094634, 'resto': 4845701}, {'no': 4866131, 'now': '12/09/22(Fri)07:37:41', 'name': 'Anonymous', 'filename': 'Альянс', 'ext': '.webm', 'w': 533, 'h': 400, 'tn_w': 125, 'tn_h': 93, 'tim': 1670589461138410, 'time': 1670589461, 'md5': 'rca09SY1brwS1VX+1fw43w==', 'fsize': 6107046, 'resto': 4845701}, {'no': 4866572, 'now': '12/09/22(Fri)16:11:28', 'name': 'Anonymous', 'filename': 'Double You Please Dont Go Club Mix 1992', 'ext': '.webm', 'w': 140, 'h': 130, 'tn_w': 125, 'tn_h': 116, 'tim': 1670620288746269, 'time': 1670620288, 'md5': 'lOOp8xzppI2BopWIa9Cj0Q==', 'fsize': 5642126, 'resto': 4845701}, {'no': 4866677, 'now': '12/09/22(Fri)17:51:57', 'name': 'Anonymous', 'com': '<a href=""#p4866572"" class=""quotelink"">&gt;&gt;4866572</a><br>How did I go 30 years without hearing that version?<br>In England we got this instead.', 'filename': 'K.W.S. - Please Don&#039;t Go', 'ext': '.webm', 'w': 336, 'h': 188, 'tn_w': 125, 'tn_h': 69, 'tim': 1670626317984012, 'time': 1670626317, 'md5': 'BD9nVhdBTjHVQixnAH+rZQ==', 'fsize': 2584275, 'resto': 4845701}, {'no': 4866762, 'now': '12/09/22(Fri)18:47:56', 'name': 'Anonymous', 'filename': 'Closing Time', 'ext': '.webm', 'w': 480, 'h': 480, 'tn_w': 125, 'tn_h': 125, 'tim': 1670629676735757, 'time': 1670629676, 'md5': 'IABqqwpuRmcynUdQC8MNEw==', 'fsize': 4414229, 'resto': 4845701}]",1670629676,One Week,.webm,480.0,480.0,250.0,250.0,1669343397929734.0,hPT6okGuHF2yBL/KPM7GcQ==,3096608.0,0.0,1.0
52,4823027,,,11/10/22(Thu)10:29:35,Anonymous,,schizoposts thread,1668094175,0,,schizoposts-thread,164,58,159.0,56.0,"[{'no': 4865818, 'now': '12/08/22(Thu)23:50:46', 'name': 'Anonymous', 'com': '<a href=""#p4826900"" class=""quotelink"">&gt;&gt;4826900</a><br>That was like 10 years after cars were invented rest of the world didnt even know what that shit was', 'time': 1670561446, 'resto': 4823027}, {'no': 4865929, 'now': '12/09/22(Fri)03:20:32', 'name': 'Anonymous', 'filename': '1633612528028', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 93, 'tim': 1670574032581298, 'time': 1670574032, 'md5': 'PXm3G318+yPSBkZ1AFssow==', 'fsize': 6088326, 'resto': 4823027}, {'no': 4865950, 'now': '12/09/22(Fri)03:47:43', 'name': 'Anonymous', 'com': '<a href=""#p4826826"" class=""quotelink"">&gt;&gt;4826826</a><br><a href=""//boards.4chan.org/pol/"" class=""quotelink"">&gt;&gt;&gt;/pol/</a>', 'time': 1670575663, 'resto': 4823027}, {'no': 4866347, 'now': '12/09/22(Fri)12:22:54', 'name': 'Anonymous', 'com': '<a href=""#p4858524"" class=""quotelink"">&gt;&gt;4858524</a><br>Sorry, no idea :(', 'time': 1670606574, 'resto': 4823027}, {'no': 4866754, 'now': '12/09/22(Fri)18:41:30', 'name': 'Anonymous', 'filename': 'You&#039;re okay', 'ext': '.webm', 'w': 480, 'h': 480, 'tn_w': 125, 'tn_h': 125, 'tim': 1670629290917709, 'time': 1670629290, 'md5': 'dLmjv5QPgeXuO3ZqSdgd5Q==', 'fsize': 326015, 'resto': 4823027}]",1670629290,1663271418092,.webm,324.0,240.0,250.0,185.0,1668094175055780.0,yJ+xXcqE2ApQulqHnkeEYA==,1660543.0,0.0,0.0
53,4859445,,,12/04/22(Sun)13:05:12,Anonymous,Music Videos,,1670177112,0,,music-videos,70,61,65.0,58.0,"[{'no': 4865651, 'now': '12/08/22(Thu)20:35:54', 'name': 'Anonymous', 'filename': 'Heart - Barracuda', 'ext': '.webm', 'w': 320, 'h': 240, 'tn_w': 125, 'tn_h': 93, 'tim': 1670549754770856, 'time': 1670549754, 'md5': 'fQNBRMGHhGCejMkxTYakLQ==', 'fsize': 6098587, 'resto': 4859445}, {'no': 4866100, 'now': '12/09/22(Fri)07:09:43', 'name': 'Anonymous', 'com': 'I don&#039;t know what is this, but it&#039;s dope as fuck', 'filename': '16705365724830', 'ext': '.webm', 'w': 614, 'h': 360, 'tn_w': 125, 'tn_h': 73, 'tim': 1670587783582592, 'time': 1670587783, 'md5': 'MjePU36BroyKcD7ohOtM/Q==', 'fsize': 5991233, 'resto': 4859445}, {'no': 4866671, 'now': '12/09/22(Fri)17:45:45', 'name': 'Anonymous', 'com': '<a href=""#p4866100"" class=""quotelink"">&gt;&gt;4866100</a><br>Agreed. Been a rough day but this makes it better.', 'time': 1670625945, 'resto': 4859445}, {'no': 4866725, 'now': '12/09/22(Fri)18:20:57', 'name': 'Anonymous', 'com': 'https://files.catbox.moe/g0nrvg.web<wbr>m', 'filename': 'Fake Ideal - Carve Me An Edge', 'ext': '.webm', 'w': 320, 'h': 240, 'tn_w': 125, 'tn_h': 93, 'tim': 1670628057584795, 'time': 1670628057, 'md5': 'BJ1NlLekwBFBHGorfa9s2A==', 'fsize': 5411284, 'resto': 4859445}, {'no': 4866752, 'now': '12/09/22(Fri)18:40:27', 'name': 'Anonymous', 'com': '<a href=""#p4859445"" class=""quotelink"">&gt;&gt;4859445</a>', 'time': 1670629227, 'resto': 4859445}]",1670629227,AURORA-Runaway,.webm,854.0,480.0,250.0,140.0,1670177112753927.0,jjxWK6JTX+g39px2yrtkwA==,6060621.0,0.0,0.0
